"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.167037880E1,2.638549805E-1,-1.952181578E0,-1.976091385E0,2.790263343E0
1.167535422E1,2.792444229E-1,-2.035261393E0,-1.533857584E0,2.563783429E0
1.168032963E1,2.659873962E-1,-2.104034424E0,-1.130377412E0,2.403219350E0
1.168530500E1,1.763181686E-1,-2.153906345E0,-8.372895122E-1,2.317639827E0
1.169028036E1,1.513862610E-2,-2.170579433E0,-6.020985842E-1,2.252591166E0
1.169525573E1,-1.887521744E-1,-2.149279118E0,-4.058796465E-1,2.195396638E0
1.170023109E1,-4.353065491E-1,-2.099502087E0,-2.870352268E-1,2.163282234E0
1.170520646E1,-6.766653061E-1,-2.016416311E0,-2.454036474E-1,2.141035644E0
1.171018182E1,-8.937416077E-1,-1.861681819E0,-3.093919158E-1,2.088146694E0
1.171515719E1,-1.144002914E0,-1.663881302E0,-4.547711611E-1,2.069797204E0
1.172013255E1,-1.470506668E0,-1.513605952E0,-6.000508070E-1,2.193958480E0
1.172510792E1,-1.825397491E0,-1.439111471E0,-7.642197013E-1,2.446865256E0
1.173008328E1,-2.113030910E0,-1.377807260E0,-1.014260769E0,2.718819115E0
1.173505864E1,-2.400447369E0,-1.300745606E0,-1.374256015E0,3.056577546E0
1.174003401E1,-2.773728371E0,-1.317480326E0,-1.863864660E0,3.592118449E0
1.174500937E1,-3.079753399E0,-1.503459334E0,-2.378787041E0,4.171798024E0
1.174998474E1,-3.084298611E0,-1.876522899E0,-2.786084175E0,4.560318096E0
1.175496010E1,-2.701640129E0,-2.316259384E0,-2.957361937E0,4.627084022E0
1.175993547E1,-2.109137058E0,-2.755831718E0,-2.835319042E0,4.481305799E0
1.176491083E1,-1.531695366E0,-3.186594963E0,-2.386180401E0,4.265481808E0
1.176988620E1,-1.050468445E0,-3.557291746E0,-1.733655214E0,4.094309334E0
1.177486156E1,-6.461124420E-1,-3.836134434E0,-1.053544998E0,4.030303431E0
1.177983693E1,-3.136911392E-1,-3.953129768E0,-4.305988550E-1,3.988866063E0
1.178481229E1,-1.583089828E-1,-3.929034710E0,1.172131300E-1,3.933969294E0
1.178978766E1,-2.179985046E-1,-3.784210920E0,5.378562212E-1,3.828454643E0
1.179476302E1,-5.068416595E-1,-3.495623827E0,7.837743163E-1,3.618090185E0
1.179973838E1,-9.432744980E-1,-3.111457348E0,8.836643100E-1,3.369242677E0
1.180471375E1,-1.417170525E0,-2.770318985E0,8.279329538E-1,3.220017477E0
1.180968911E1,-1.880723953E0,-2.428681850E0,6.596768498E-1,3.141781607E0
1.181466448E1,-2.290958881E0,-2.014173031E0,3.260919452E-1,3.067852922E0
1.181963984E1,-2.619280815E0,-1.554778099E0,-1.205418110E-1,3.048359765E0
1.182461521E1,-2.975762844E0,-1.145157933E0,-6.142952442E-1,3.247138716E0
1.182959057E1,-3.345954418E0,-8.557956815E-1,-9.462791085E-1,3.580955371E0
1.183456594E1,-3.681940079E0,-6.757681966E-1,-1.022646666E0,3.880612271E0
1.183954130E1,-4.031531811E0,-5.270547867E-1,-8.020159006E-1,4.144184479E0
1.184451667E1,-4.342092991E0,-3.891484737E-1,-2.233420610E-1,4.365213598E0
1.184949203E1,-4.604162216E0,-4.282681644E-1,5.840893984E-1,4.660781454E0
1.185446740E1,-4.727026939E0,-6.195182204E-1,1.425014019E0,4.975866906E0
1.185944276E1,-4.620083809E0,-9.102423191E-1,2.157536507E0,5.179640843E0
1.186441812E1,-4.274126530E0,-1.248628974E0,2.740562439E0,5.228567145E0
1.186939349E1,-3.818668365E0,-1.583273411E0,3.109160900E0,5.172607107E0
1.187436890E1,-3.392600536E0,-1.796482801E0,3.226852417E0,5.014944205E0
1.187934432E1,-3.019845486E0,-1.904708147E0,3.071029186E0,4.709416115E0
1.188431974E1,-2.791224480E0,-1.895648003E0,2.709403515E0,4.327271987E0
1.188929516E1,-2.644387245E0,-1.766219735E0,2.218653679E0,3.877465693E0
1.189427057E1,-2.627036095E0,-1.445963860E0,1.722827315E0,3.458361474E0
1.189924599E1,-2.906356335E0,-9.930009842E-1,1.407690287E0,3.378542591E0
1.190422141E1,-3.285884380E0,-5.026836395E-1,1.401507497E0,3.607485311E0
1.190919682E1,-3.612499237E0,8.829200268E-2,1.550691962E0,3.932250218E0
1.191417224E1,-3.843252182E0,7.910651565E-1,1.692242026E0,4.273178500E0
1.191914766E1,-4.083471775E0,1.401939869E0,1.892764926E0,4.714099723E0
1.192412307E1,-4.093967915E0,1.808838248E0,2.055882454E0,4.925354988E0
1.192909849E1,-3.793638229E0,1.962051392E0,2.142624617E0,4.778302724E0
1.193407390E1,-3.134927273E0,1.787612319E0,2.190635204E0,4.221635869E0
1.193904932E1,-2.127684116E0,1.291916490E0,2.194461107E0,3.318395315E0
1.194402474E1,-7.913465500E-1,5.561856031E-1,2.091863632E0,2.304661633E0
1.194900016E1,6.346569061E-1,-3.062664866E-1,1.773010373E0,1.907918849E0
1.195397557E1,1.930294991E0,-1.159320116E0,1.506031036E0,2.708909626E0
1.195895099E1,3.043026924E0,-1.829558969E0,1.420654893E0,3.824337747E0
1.196392640E1,3.838922501E0,-2.297042847E0,1.374373555E0,4.680025051E0
1.196890182E1,4.274942398E0,-2.632366657E0,1.320979476E0,5.191288231E0
1.197387724E1,4.312844276E0,-2.810055017E0,1.147328973E0,5.273840984E0
1.197885266E1,3.857119560E0,-2.717595339E0,8.165378571E-1,4.788468419E0
1.198382807E1,3.022949219E0,-2.394512653E0,4.586421251E-1,3.883589245E0
1.198880349E1,2.045119286E0,-2.017829180E0,9.288239479E-2,2.874504241E0
1.199377891E1,1.029164314E0,-1.648841023E0,-3.721018434E-1,1.978968339E0
1.199875432E1,-5.424499512E-3,-1.219104290E0,-8.610540628E-1,1.492534353E0
1.200372974E1,-1.053455353E0,-7.268041372E-1,-1.170104265E0,1.734115459E0
1.200870516E1,-2.047593594E0,-1.457151175E-1,-1.348967433E0,2.456335799E0
1.201368057E1,-2.801091194E0,4.695700407E-1,-1.375207663E0,3.155598836E0
1.201865599E1,-3.204051495E0,1.117410064E0,-1.335996270E0,3.646839353E0
1.202363141E1,-3.428927422E0,1.767231345E0,-1.270812631E0,4.061479365E0
1.202860682E1,-3.533230782E0,2.273496628E0,-1.128356338E0,4.350367191E0
1.203358224E1,-3.402343273E0,2.533370972E0,-8.424310684E-1,4.324765697E0
1.203855766E1,-3.051010609E0,2.500828981E0,-5.133869648E-1,3.978237990E0
1.204353307E1,-2.474849701E0,2.238956451E0,-3.223874569E-1,3.352870517E0
1.204850849E1,-1.674241066E0,1.838399172E0,-1.968997121E-1,2.494306348E0
1.205348390E1,-7.308654785E-1,1.336176515E0,-1.263520718E-1,1.528233252E0
1.205845932E1,1.541662216E-1,7.208309770E-1,-2.390317917E-1,7.749198144E-1
1.206343474E1,8.804531097E-1,5.677686632E-2,-3.909285963E-1,9.650111183E-1
1.206841016E1,1.448135376E0,-5.153510571E-1,-4.287067950E-1,1.595766993E0
1.207338557E1,1.842975616E0,-9.218030572E-1,-4.716250002E-1,2.113932388E0
1.207836099E1,2.036405563E0,-1.193840027E0,-6.676458120E-1,2.453151556E0
1.208333640E1,2.057313919E0,-1.281015754E0,-9.976153374E-1,2.620835417E0
1.208831182E1,1.872425079E0,-1.232655644E0,-1.351835489E0,2.617799611E0
1.209328724E1,1.639815331E0,-9.873492718E-1,-1.644443989E0,2.523499343E0
1.209826266E1,1.373938560E0,-3.728615642E-1,-1.823144555E0,2.313134017E0
1.210323807E1,9.888353348E-1,5.062364340E-1,-1.778359652E0,2.096815132E0
1.210821349E1,4.225597382E-1,1.259056211E0,-1.562909245E0,2.050966744E0
1.211318891E1,-2.624139786E-1,1.758506775E0,-1.119571328E0,2.101106169E0
1.211816432E1,-9.033079147E-1,2.040369034E0,-6.059638262E-1,2.312198768E0
1.212313974E1,-1.347161293E0,2.317050457E0,-1.553959846E-1,2.684718660E0
1.212811516E1,-1.450778008E0,2.729001284E0,2.710093856E-1,3.102523315E0
1.213309057E1,-1.343761444E0,3.287304640E0,7.119361162E-1,3.622004921E0
1.213806599E1,-1.064696312E0,3.802098513E0,1.119794607E0,4.104079836E0
1.214304140E1,-5.755949020E-1,4.044969559E0,1.413338900E0,4.323264399E0
1.214801682E1,4.195213318E-2,3.940015316E0,1.511131287E0,4.220070904E0
1.215299224E1,7.399759293E-1,3.477277040E0,1.345882416E0,3.801370736E0
1.215796766E1,1.370162964E0,2.827657700E0,9.985854626E-1,3.296993712E0
1.216294307E1,1.760497093E0,2.147070408E0,6.601172090E-1,2.853947456E0
1.216791849E1,1.925688744E0,1.586561799E0,4.638221860E-1,2.537831062E0
1.217289390E1,2.076468468E0,1.244694471E0,2.708847523E-1,2.436055043E0
1.217786932E1,2.332420349E0,1.143738031E0,1.470661163E-2,2.597794767E0
1.218284474E1,2.726875305E0,1.359066486E0,-3.231512308E-1,3.063876199E0
1.218782016E1,3.197488785E0,1.770417571E0,-7.852246761E-1,3.738300509E0
1.219279557E1,3.433351517E0,2.205400944E0,-1.319016457E0,4.288531261E0
1.219777099E1,3.343964577E0,2.458950520E0,-1.666975975E0,4.472957148E0
1.220274641E1,3.063683510E0,2.527419090E0,-1.691142082E0,4.316707709E0
1.220772182E1,2.774443626E0,2.641747713E0,-1.558846951E0,4.135985038E0
1.221269719E1,2.528788567E0,2.889157295E0,-1.374744415E0,4.078225558E0
1.221767255E1,2.345703125E0,3.060345888E0,-1.195541143E0,4.036998728E0
1.222264792E1,2.100670815E0,2.979269743E0,-8.483106494E-1,3.742792678E0
1.222762328E1,1.760196686E0,2.723384619E0,-3.468876183E-1,3.261203332E0
1.223259865E1,1.448636055E0,2.403376341E0,1.180994511E-1,2.808685055E0
1.223757401E1,1.180237770E0,2.124761820E0,5.422546864E-1,2.490304024E0
1.224254937E1,1.007531166E0,1.911536694E0,8.968560100E-1,2.339538904E0
1.224752474E1,9.543256760E-1,1.711018920E0,1.157575965E0,2.275589013E0
1.225250010E1,1.039664268E0,1.417828560E0,1.266150713E0,2.166628082E0
1.225747547E1,1.249131203E0,1.074577093E0,1.255054474E0,2.071281348E0
1.226245083E1,1.520517349E0,8.001195788E-1,1.199793696E0,2.095630994E0
1.226742620E1,1.872973442E0,7.274775505E-1,1.176172256E0,2.328225564E0
1.227240156E1,2.196441650E0,8.892543912E-1,1.059726477E0,2.595794580E0
1.227737693E1,2.419243813E0,1.079118729E0,7.884991765E-1,2.763868450E0
1.228235229E1,2.594145775E0,1.086395264E0,4.294043779E-1,2.845036922E0
1.228732766E1,2.816905975E0,9.922309518E-1,-8.151650429E-3,2.986561231E0
1.229230302E1,3.034916878E0,1.016350269E0,-5.770375729E-1,3.252177837E0
1.229727838E1,3.114337921E0,1.210821152E0,-1.095617890E0,3.516470832E0
1.230225375E1,2.921457291E0,1.432101488E0,-1.353714466E0,3.523970804E0
1.230722911E1,2.590480804E0,1.522931099E0,-1.380069375E0,3.306735764E0
1.231220448E1,2.322342873E0,1.493758440E0,-1.236284137E0,3.025390745E0
1.231717984E1,2.021177292E0,1.426731586E0,-1.064804554E0,2.693423361E0
1.232215521E1,1.753866196E0,1.346198797E0,-9.411451817E-1,2.402925735E0
1.232713057E1,1.582417488E0,1.262258291E0,-8.835140467E-1,2.208605481E0
1.233210594E1,1.530541420E0,1.136986971E0,-8.913447261E-1,2.104707065E0
1.233708130E1,1.583717346E0,9.323338866E-1,-9.406979680E-1,2.064538635E0
1.234205667E1,1.636633873E0,7.150886655E-1,-9.313896894E-1,2.014301116E0
1.234703203E1,1.689335823E0,5.710244775E-1,-8.446495533E-1,1.973159229E0
1.235200740E1,1.818368912E0,5.236697197E-1,-7.859042883E-1,2.048985365E0
1.235698276E1,1.980636597E0,4.960435033E-1,-7.935475707E-1,2.190593123E0
1.236195812E1,2.180946350E0,3.728932142E-1,-8.343351483E-1,2.364675764E0
1.236693349E1,2.385881424E0,2.302150726E-1,-9.087572098E-1,2.563448618E0
1.237190885E1,2.648139954E0,2.921835780E-1,-9.119545221E-1,2.815968307E0
1.237688422E1,2.876859665E0,5.770881176E-1,-9.015837312E-1,3.069561117E0
1.238185958E1,2.880837440E0,8.931018114E-1,-9.352031946E-1,3.157761900E0
1.238683495E1,2.646025658E0,1.049170971E0,-8.457010984E-1,2.969414396E0
1.239181031E1,2.325721741E0,1.055785298E0,-6.094782352E-1,2.625857561E0
1.239678568E1,2.006023407E0,1.052621126E0,-3.412204385E-1,2.290976327E0
1.240176104E1,1.768107414E0,1.045257926E0,-1.122096181E-1,2.057026728E0
1.240673640E1,1.621315956E0,9.674590826E-1,5.888736248E-2,1.888944210E0
1.241171182E1,1.555899620E0,8.676716089E-1,2.105334997E-1,1.793879038E0
1.241668724E1,1.543038368E0,6.935646534E-1,3.044012785E-1,1.718912293E0
1.242166266E1,1.539636612E0,4.883533716E-1,3.355499506E-1,1.649716243E0
1.242663807E1,1.540964127E0,2.519938946E-1,3.561881781E-1,1.601543437E0
1.243161349E1,1.494486809E0,3.705179691E-2,4.518319368E-1,1.561734855E0
1.243658890E1,1.457755089E0,-1.233351231E-1,6.123666763E-1,1.585955358E0
1.244156432E1,1.406949997E0,-2.439523935E-1,7.942650318E-1,1.633976134E0
1.244653974E1,1.284755707E0,-3.682122231E-1,9.209778309E-1,1.623076595E0
1.245151516E1,1.206096649E0,-5.108567476E-1,9.974262714E-1,1.646360504E0
1.245649057E1,1.228356361E0,-6.245352030E-1,9.904072285E-1,1.697000309E0
1.246146599E1,1.332345009E0,-6.381037235E-1,9.288396835E-1,1.745010814E0
1.246644141E1,1.408035278E0,-5.905792713E-1,8.512001038E-1,1.748110076E0
1.247141682E1,1.402900696E0,-5.304577351E-1,8.151733875E-1,1.707051090E0
1.247639224E1,1.312240601E0,-4.724684954E-1,7.973102331E-1,1.606519680E0
1.248136766E1,1.255640030E0,-3.689841032E-1,7.887881994E-1,1.528060201E0
1.248634307E1,1.180365562E0,-1.675964594E-1,7.615636587E-1,1.414683937E0
1.249131849E1,1.043321609E0,1.220676899E-1,7.304382324E-1,1.279437577E0
1.249629390E1,7.918624878E-1,4.237462282E-1,7.532398701E-1,1.172167807E0
1.250126932E1,4.881496429E-1,7.332948446E-1,7.920379639E-1,1.184624641E0
1.250624474E1,1.942501068E-1,9.560236931E-1,8.088222742E-1,1.267244206E0
1.251122016E1,-6.605625153E-2,1.111988544E0,7.845031023E-1,1.362470942E0
1.251619557E1,-2.881164551E-1,1.168406963E0,7.908117771E-1,1.439989302E0
1.252117099E1,-3.811597824E-1,1.183401465E0,7.700625658E-1,1.462435695E0
1.252614640E1,-3.931894302E-1,1.147784829E0,6.646600962E-1,1.383394732E0
1.253112182E1,-3.290271759E-1,1.061509609E0,5.652235746E-1,1.246811623E0
1.253609724E1,-2.508687973E-1,9.244275093E-1,5.718754530E-1,1.115590833E0
1.254107266E1,-2.638835907E-1,7.887958288E-1,7.130794525E-1,1.095589209E0
1.254604807E1,-3.058185577E-1,7.021040916E-1,9.029018879E-1,1.183937061E0
1.255102349E1,-3.432617188E-1,6.448684931E-1,9.984351397E-1,1.237156704E0
1.255599891E1,-3.045520782E-1,5.449827909E-1,9.476590157E-1,1.134819731E0
1.256097432E1,-2.136955261E-1,4.261004925E-1,8.752028942E-1,9.965979699E-1
1.256594974E1,-1.902627945E-1,2.926771641E-1,8.383791447E-1,9.081516633E-1
1.257092516E1,-1.910409927E-1,1.825747490E-1,8.464944363E-1,8.867824031E-1
1.257590057E1,-2.111673355E-1,1.194103956E-1,8.324270248E-1,8.670554987E-1
1.258087599E1,-2.696619034E-1,7.904708385E-2,7.528517246E-1,8.035867737E-1
1.258585141E1,-3.377714157E-1,4.235363007E-2,6.986320019E-1,7.771550896E-1
1.259082682E1,-3.724346161E-1,1.420748234E-2,6.361615658E-1,7.372997583E-1
1.259580224E1,-3.545303345E-1,-4.476308823E-4,5.891025066E-1,6.875563408E-1
1.260077766E1,-3.701648712E-1,8.091807365E-3,5.045480728E-1,6.258244698E-1
1.260575307E1,-4.097366333E-1,-2.206230164E-2,4.397695065E-1,6.014715892E-1
1.261072849E1,-4.636831284E-1,-1.240415573E-1,3.851401806E-1,6.154033719E-1
1.261570390E1,-5.703449249E-1,-1.968997717E-1,3.408203125E-1,6.929800422E-1
1.262067932E1,-7.010068893E-1,-2.403624058E-1,3.259263039E-1,8.095756299E-1
1.262565474E1,-7.744188309E-1,-2.444746494E-1,3.691840172E-1,8.920701869E-1
1.263063016E1,-8.146200180E-1,-2.808244228E-1,5.088958740E-1,1.000721310E0
1.263560557E1,-8.265275955E-1,-3.444029093E-1,5.969579220E-1,1.076159835E0
1.264058099E1,-8.341732025E-1,-4.447164536E-1,6.815893650E-1,1.165410536E0
1.264555640E1,-8.519344330E-1,-5.243289471E-1,7.915849686E-1,1.275664488E0
1.265053182E1,-7.794351578E-1,-5.592610836E-1,9.558393955E-1,1.354223421E0
1.265550724E1,-5.689849854E-1,-5.640965700E-1,1.093182087E0,1.355358229E0
1.266048266E1,-2.733163834E-1,-5.775125027E-1,1.237174749E0,1.392416567E0
1.266545807E1,-2.406120300E-3,-5.856810808E-1,1.344568253E0,1.466591935E0
1.267043349E1,2.343158722E-1,-5.795131922E-1,1.400906324E0,1.534039764E0
1.267540891E1,4.609060287E-1,-5.355225801E-1,1.434785128E0,1.599320845E0
1.268038432E1,6.296720505E-1,-4.779649973E-1,1.493737459E0,1.690026339E0
1.268535974E1,7.503461838E-1,-3.879188299E-1,1.577439070E0,1.789361460E0
1.269033516E1,8.661308289E-1,-2.655417919E-1,1.637679100E0,1.871546925E0
1.269531057E1,1.029653549E0,-7.255291939E-2,1.679176092E0,1.971061315E0
1.270028599E1,1.307744980E0,2.438012362E-1,1.687749863E0,2.148984778E0
1.270526141E1,1.767114639E0,6.789047718E-1,1.654150724E0,2.513925308E0
1.271023682E1,2.421760559E0,1.285647273E0,1.583531380E0,3.166288797E0
1.271521219E1,3.261715889E0,2.064409733E0,1.414129496E0,4.111002349E0
1.272018755E1,4.085760117E0,2.862477779E0,1.117660046E0,5.112375059E0
1.272516292E1,4.573493004E0,3.335925102E0,6.366350651E-1,5.696537435E0
1.273013828E1,4.562963486E0,3.260484219E0,-5.853831768E-2,5.608459668E0
1.273511364E1,4.036145210E0,2.497698784E0,-7.496286631E-1,4.805300251E0
1.274008901E1,2.984652519E0,1.253078461E0,-1.256896257E0,3.472483908E0
1.274506437E1,1.792059898E0,1.959038973E-1,-1.385607243E0,2.273711602E0
1.275003974E1,6.784582138E-1,-1.767880917E-1,-1.059374809E0,1.270367885E0
1.275501510E1,-2.180032730E-1,5.810022354E-3,-4.780354500E-1,5.254303711E-1
1.275999047E1,-7.689867020E-1,2.562127113E-1,6.342625618E-2,8.130242255E-1
1.276496583E1,-1.018370628E0,2.498067617E-1,3.418451548E-1,1.102878173E0
1.276994120E1,-1.052794456E0,3.971123695E-2,3.631219864E-1,1.114365616E0
1.277491656E1,-9.395303726E-1,-2.303675413E-1,2.139688730E-1,9.907417442E-1
1.277989193E1,-7.265081406E-1,-4.220697880E-1,3.801178932E-2,8.410718640E-1
1.278486729E1,-5.140981674E-1,-5.455224514E-1,-1.078846455E-1,7.573181415E-1
1.278984266E1,-3.498725891E-1,-6.350035667E-1,-1.575660706E-1,7.419349196E-1
1.279481802E1,-3.004875183E-1,-7.341983318E-1,-1.358516216E-1,8.048575043E-1
1.279979338E1,-3.369512558E-1,-8.292769790E-1,-7.197570801E-2,8.980072155E-1
1.280476875E1,-4.543399811E-1,-9.108862877E-1,-4.257285595E-2,1.018798849E0
1.280974411E1,-5.808305740E-1,-9.697160721E-1,-2.824413776E-2,1.130712672E0
1.281471948E1,-6.494855881E-1,-1.020218372E0,-5.749690533E-2,1.210777829E0
1.281969484E1,-6.939096451E-1,-1.081508398E0,-1.539188623E-1,1.294164606E0
1.282467021E1,-7.189378738E-1,-1.153560996E0,-2.742924690E-1,1.386654606E0
1.282964557E1,-7.293720245E-1,-1.193369508E0,-4.281549454E-1,1.462679387E0
1.283462094E1,-6.965017319E-1,-1.196221471E0,-5.965011120E-1,1.507273713E0
1.283959630E1,-6.299371719E-1,-1.166874409E0,-8.224705458E-1,1.560408448E0
1.284457167E1,-5.009860992E-1,-1.119737387E0,-1.039260268E0,1.607750227E0
1.284954703E1,-3.574857712E-1,-1.035655975E0,-1.218574762E0,1.638689668E0
1.285452240E1,-2.280979156E-1,-8.763532639E-1,-1.298639894E0,1.583189589E0
1.285949776E1,-1.319684982E-1,-6.607457399E-1,-1.293967009E0,1.458886986E0
1.286447312E1,-2.606391907E-2,-4.652261734E-1,-1.233238459E0,1.318329176E0
1.286944849E1,1.373281479E-1,-2.606853247E-1,-1.159289598E0,1.196147245E0
1.287442385E1,3.962974548E-1,-8.508813381E-2,-1.062259555E0,1.136963951E0
1.287939922E1,7.315206528E-1,1.000214815E-1,-9.418812990E-1,1.196773639E0
1.288437458E1,1.061558723E0,3.280899525E-1,-8.027005196E-1,1.370721731E0
1.288934995E1,1.338541985E0,5.561139584E-1,-7.019211650E-1,1.610481512E0
1.289432531E1,1.557765007E0,7.123303413E-1,-6.825671196E-1,1.843893762E0
1.289930068E1,1.695416451E0,7.825469971E-1,-6.778080463E-1,1.986514659E0
1.290427604E1,1.694270134E0,7.476733923E-1,-6.735681295E-1,1.970599100E0
1.290925141E1,1.568921089E0,6.268095970E-1,-6.605787277E-1,1.814047384E0
1.291422677E1,1.300436020E0,4.247541428E-1,-5.816205740E-1,1.486550509E0
1.291920213E1,9.655294418E-1,2.371730804E-1,-4.320080280E-1,1.084033722E0
1.292417750E1,6.503305435E-1,1.022996902E-1,-1.924902201E-1,6.858917752E-1
1.292915286E1,3.595304489E-1,6.316971779E-2,7.021403313E-2,3.717291586E-1
1.293412823E1,1.073493958E-1,4.796028137E-2,2.944246531E-1,3.170330546E-1
1.293910365E1,-6.330299377E-2,4.726111889E-2,4.709433317E-1,4.775233021E-1
1.294407906E1,-1.573667526E-1,3.256690502E-2,6.047496796E-1,6.257372237E-1
1.294905448E1,-2.179889679E-1,-8.641481400E-4,6.767899990E-1,7.110306883E-1
1.295402990E1,-2.451944351E-1,-1.000404358E-2,7.396762371E-1,7.793210684E-1
1.295900531E1,-2.294845581E-1,-9.130001068E-3,7.456470728E-1,7.802154039E-1
1.296398073E1,-2.330608368E-1,-7.921218872E-3,7.760242224E-1,8.103046915E-1
1.296895614E1,-2.128438950E-1,-1.125299931E-2,8.164227009E-1,8.437862171E-1
1.297393156E1,-1.736602783E-1,-4.864454269E-3,8.048031330E-1,8.233405359E-1
1.297890698E1,-1.203041077E-1,3.019642830E-2,7.508668900E-1,7.610426986E-1
1.298388240E1,-5.282497406E-2,1.129962206E-1,6.883364916E-1,6.995468172E-1
1.298885781E1,6.699275970E-2,2.770259380E-1,6.220964193E-1,6.842772502E-1
1.299383323E1,2.151174545E-1,4.601461887E-1,5.666835308E-1,7.610126532E-1
1.299880864E1,3.962621689E-1,6.002762318E-1,4.982702732E-1,8.750020149E-1
1.300378406E1,6.342372894E-1,7.310831547E-1,3.931828737E-1,1.044668507E0
1.300875948E1,9.337339401E-1,8.909327984E-1,2.515300512E-1,1.314871739E0
1.301373490E1,1.237303734E0,1.108534575E0,1.019059420E-1,1.664378038E0
1.301871031E1,1.525839806E0,1.369584203E0,-3.289699554E-3,2.050355780E0
1.302368573E1,1.732419968E0,1.640908599E0,-5.490827560E-2,2.386812706E0
1.302866115E1,1.842823029E0,1.860637307E0,-5.338907242E-2,2.619316380E0
1.303363656E1,1.952786446E0,1.967160821E0,-8.036017418E-2,2.773004572E0
1.303861198E1,2.148368835E0,1.985006809E0,-2.125416994E-1,2.932731604E0
1.304358740E1,2.405503273E0,1.948174834E0,-4.020419121E-1,3.121453008E0
1.304856281E1,2.700161934E0,1.876059771E0,-6.486809254E-1,3.351307458E0
1.305353823E1,2.984440804E0,1.773602605E0,-9.905033112E-1,3.610214664E0
1.305851365E1,3.354025841E0,1.626551270E0,-1.480094671E0,4.010715474E0
1.306348906E1,3.813691139E0,1.487483263E0,-2.122457027E0,4.611037887E0
1.306846448E1,4.267758369E0,1.289296031E0,-2.850723743E0,5.291755060E0
1.307343990E1,4.697151184E0,9.648358822E-1,-3.578622103E0,5.983366417E0
1.307841531E1,5.135375023E0,6.717671156E-1,-4.229238510E0,6.686539169E0
1.308339073E1,5.611109734E0,5.435941219E-1,-4.787851810E0,7.396186313E0
1.308836614E1,6.071663857E0,5.368100405E-1,-5.148777962E0,7.978921074E0
1.309334156E1,6.397427559E0,5.839220285E-1,-5.301817894E0,8.329304730E0
1.309831698E1,6.593192101E0,6.415598392E-1,-5.264935017E0,8.461756427E0
1.310329240E1,6.864521980E0,7.045414448E-1,-5.012338638E0,8.528867410E0
1.310826781E1,6.967082024E0,6.960461140E-1,-4.517477512E0,8.332605546E0
1.311324323E1,6.915093422E0,6.684223413E-1,-3.777370453E0,7.907833648E0
1.311821864E1,6.761077881E0,6.117424965E-1,-2.783954620E0,7.337356903E0
1.312319406E1,6.591144562E0,5.589659214E-1,-1.883268356E0,6.877668881E0
1.312816948E1,6.415075302E0,4.235123396E-1,-1.149337530E0,6.530967049E0
1.313314490E1,6.319513321E0,2.095425129E-1,-4.803323746E-1,6.341204607E0
1.313812031E1,6.290949821E0,-7.907634974E-2,2.521326542E-1,6.296496931E0
1.314309573E1,6.292192459E0,-4.291349947E-1,1.064576983E0,6.396027434E0
1.314807115E1,6.238297462E0,-7.844799161E-1,2.053364754E0,6.614232441E0
1.315304656E1,6.096821785E0,-1.045645356E0,3.275489807E0,6.999531668E0
1.315802198E1,5.897169113E0,-1.184445262E0,4.787504673E0,7.687633909E0
1.316299740E1,5.620436668E0,-1.219711781E0,6.186599731E0,8.446953380E0
1.316797281E1,5.232990265E0,-1.169892430E0,7.395952225E0,9.135258328E0
1.317294823E1,4.772650719E0,-1.148757458E0,8.215580940E0,9.570454993E0
1.317792365E1,4.324769020E0,-1.187866330E0,8.638126373E0,9.733030398E0
1.318289906E1,4.074887276E0,-1.194040895E0,8.804960251E0,9.775365210E0
1.318787448E1,3.906972885E0,-1.007527113E0,8.775963783E0,9.659041792E0
1.319284990E1,3.791318893E0,-6.512776613E-1,8.434749603E0,9.270558905E0
1.319782531E1,3.645874023E0,-3.306164742E-1,7.814575672E0,8.629559524E0
1.320280068E1,3.484651566E0,-1.268905401E-1,6.983678818E0,7.805809860E0
1.320777604E1,3.321960449E0,-8.328932524E-2,6.045239449E0,6.898353306E0
1.321275140E1,3.076721191E0,-1.142460108E-1,5.065075874E0,5.927415883E0
1.321772677E1,2.720729828E0,-2.920705080E-2,4.219451904E0,5.020657150E0
1.322270213E1,2.464988708E0,2.666401267E-1,3.426267862E0,4.229252624E0
1.322767750E1,2.199761391E0,6.194915771E-1,2.712886333E0,3.547178068E0
1.323265286E1,1.882365227E0,8.757658005E-1,2.048746586E0,2.916783701E0
1.323762823E1,1.465293884E0,1.001838803E0,1.445608258E0,2.289224845E0
1.324260359E1,1.120985031E0,1.102898836E0,9.045609832E-1,1.814173050E0
1.324757896E1,9.115695953E-1,1.255632639E0,4.259109497E-1,1.609028461E0
1.325255432E1,7.029438019E-1,1.407358885E0,-5.308341980E-2,1.574041571E0
1.325752969E1,4.997930527E-1,1.424364805E0,-4.760465622E-1,1.582791371E0
1.326250505E1,3.211011887E-1,1.330860615E0,-7.678593397E-1,1.569682743E0
1.326748042E1,2.192077637E-1,1.285195351E0,-9.257551432E-1,1.599000225E0
1.327245578E1,2.558860779E-1,1.383444428E0,-8.850750923E-1,1.662153450E0
1.327743115E1,2.345981598E-1,1.515691161E0,-7.293589115E-1,1.698328712E0
