"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.460383656E0,-1.537974328E-1,-1.278316416E-2,7.736477256E-2,1.726336226E-1
6.462871208E0,-1.623195410E-1,-1.278316416E-2,5.819002539E-2,1.729078417E-1
6.465358760E0,-1.623195410E-1,-9.587372653E-3,4.327633604E-2,1.682628668E-1
6.467846312E0,-1.559279710E-1,-4.261054564E-3,3.049317189E-2,1.589387374E-1
6.470333864E0,-1.442100704E-1,2.130527282E-3,2.090579830E-2,1.457330983E-1
6.472821416E0,-1.292963773E-1,9.587372653E-3,1.451421715E-2,1.304612333E-1
6.475308968E0,-1.101216301E-1,1.917474531E-2,9.187898599E-3,1.121555249E-1
6.477796521E0,-9.094688296E-2,2.982738242E-2,5.992108025E-3,9.590054025E-2
6.480284073E0,-6.964161247E-2,4.261054471E-2,2.796316985E-3,8.169107722E-2
6.482771625E0,-4.833633825E-2,5.539371073E-2,1.731053460E-3,7.353816241E-2
6.485259177E0,-2.916159295E-2,6.711161137E-2,6.657897611E-4,7.317656838E-2
6.487746729E0,-1.105211023E-2,7.989477366E-2,6.657897611E-4,8.065833667E-2
6.490234281E0,3.861580743E-3,9.161267430E-2,1.731053460E-3,9.171036170E-2
6.492721833E0,1.771000773E-2,1.054610983E-1,4.926844500E-3,1.070512093E-1
6.495209385E0,2.836264484E-2,1.182442605E-1,1.025316212E-2,1.220298001E-1
6.497696937E0,3.581948951E-2,1.352884769E-1,1.877527125E-2,1.412038195E-1
6.500184489E0,4.008054361E-2,1.544632316E-1,3.049317189E-2,1.624659146E-1
6.502672041E0,4.114580899E-2,1.768337637E-1,4.327633604E-2,1.866440432E-1
6.505159593E0,4.114580899E-2,1.992042959E-1,5.925529078E-2,2.118643872E-1
6.507647146E0,3.901528195E-2,2.215748429E-1,7.629951090E-2,2.375693975E-1
6.510134750E0,3.581948951E-2,2.428801060E-1,9.547425061E-2,2.634181357E-1
6.512622354E0,3.155843541E-2,2.620548606E-1,1.157142594E-1,2.881986722E-1
6.515109958E0,2.623211779E-2,2.769685388E-1,1.380847991E-1,3.105915440E-1
6.517597562E0,1.877527125E-2,2.876211703E-1,1.604553312E-1,3.298853766E-1
6.520085166E0,9.187898599E-3,2.950780392E-1,1.849564016E-1,3.483738468E-1
6.522572771E0,-2.530001104E-3,2.993390858E-1,2.094574571E-1,3.653528644E-1
6.525060375E0,-1.850895584E-2,3.014696240E-1,2.360890508E-1,3.833595643E-1
6.527547979E0,-3.768370301E-2,3.036001325E-1,2.637858987E-1,4.039506186E-1
6.530035583E0,-6.111950055E-2,3.067959249E-1,2.925480306E-1,4.283032607E-1
6.532523187E0,-8.988162130E-2,3.089264631E-1,3.234406710E-1,4.562106236E-1
6.535010791E0,-1.218395308E-1,3.099917173E-1,3.553985953E-1,4.870809970E-1
6.537498396E0,-1.559279710E-1,3.089264631E-1,3.873564899E-1,5.194171176E-1
6.539986000E0,-1.942774504E-1,3.046653867E-1,4.193144143E-1,5.535244381E-1
6.542473604E0,-2.326269448E-1,2.961432934E-1,4.523375630E-1,5.885791507E-1
6.544961208E0,-2.720417082E-1,2.844253778E-1,4.821649492E-1,6.224046311E-1
6.547448812E0,-3.093259335E-1,2.673811615E-1,5.087965727E-1,6.527244219E-1
6.549936416E0,-3.444796205E-1,2.460758984E-1,5.290365815E-1,6.775686395E-1
6.552424021E0,-3.753722608E-1,2.215748429E-1,5.428850055E-1,6.962211390E-1
6.554911625E0,-4.020038545E-1,1.960085034E-1,5.492765903E-1,7.083298703E-1
6.557399229E0,-4.233091474E-1,1.693769246E-1,5.460807681E-1,7.113953768E-1
6.559886833E0,-4.371575713E-1,1.438105851E-1,5.343628526E-1,7.052176152E-1
6.562374437E0,-4.467449486E-1,1.214400530E-1,5.151881576E-1,6.926381258E-1
6.564862041E0,-4.488754570E-1,1.033305749E-1,4.896217883E-1,6.722320129E-1
6.567349646E0,-4.456796646E-1,8.628635854E-2,4.587291479E-1,6.453744109E-1
6.569837250E0,-4.371575713E-1,7.456845790E-2,4.235754609E-1,6.132563641E-1
6.572324854E0,-4.233091474E-1,6.604634225E-2,3.873564899E-1,5.775792619E-1
6.574812458E0,-4.051996469E-1,5.858949944E-2,3.500722647E-1,5.386743672E-1
6.577300062E0,-3.838943839E-1,5.113265663E-2,3.138532937E-1,4.984910596E-1
6.579787666E0,-3.593933284E-1,4.474107176E-2,2.786996067E-1,4.569888388E-1
6.582275271E0,-3.359575272E-1,3.941475600E-2,2.456764281E-1,4.180644572E-1
6.584762875E0,-3.125217259E-1,3.834949061E-2,2.158490419E-1,3.817477197E-1
6.587250479E0,-2.912164330E-1,4.048001766E-2,1.902827173E-1,3.502187248E-1
6.589738083E0,-2.752375007E-1,5.006739125E-2,1.711079776E-1,3.279334772E-1
6.592225687E0,-2.603237927E-1,6.391581893E-2,1.593900770E-1,3.118636010E-1
6.594713291E0,-2.496711612E-1,8.415582776E-2,1.529984921E-1,3.046743026E-1
6.597200896E0,-2.400837988E-1,1.075916290E-1,1.551290154E-1,3.054197120E-1
6.599688500E0,-2.336922139E-1,1.331579536E-1,1.636511236E-1,3.148408832E-1
6.602176104E0,-2.283658981E-1,1.587242782E-1,1.785648167E-1,3.304992794E-1
6.604663656E0,-2.251701057E-1,1.821600795E-1,2.009353489E-1,3.525037382E-1
6.607151208E0,-2.251701057E-1,2.045306265E-1,2.296974659E-1,3.811761791E-1
6.609638760E0,-2.294311523E-1,2.247706354E-1,2.637858987E-1,4.156242203E-1
6.612126312E0,-2.379532605E-1,2.428801060E-1,3.032006621E-1,4.555690306E-1
6.614613864E0,-2.518016994E-1,2.609896064E-1,3.436806798E-1,4.996359476E-1
6.617101416E0,-2.709764242E-1,2.780338228E-1,3.841606975E-1,5.461780576E-1
6.619588968E0,-2.933469713E-1,2.918822467E-1,4.193144143E-1,5.891283982E-1
6.622076521E0,-3.189133108E-1,3.025348783E-1,4.480765164E-1,6.276986673E-1
6.624564073E0,-3.466101587E-1,3.089264631E-1,4.715123177E-1,6.617386398E-1
6.627051625E0,-3.732417524E-1,3.078611791E-1,4.853607416E-1,6.853196049E-1
6.629539177E0,-3.966775537E-1,3.014696240E-1,4.917523265E-1,7.000409748E-1
6.632026729E0,-4.169175625E-1,2.897517085E-1,4.885565341E-1,7.046018688E-1
6.634514281E0,-4.339617789E-1,2.737727463E-1,4.757733643E-1,6.997389773E-1
6.637001833E0,-4.446144104E-1,2.524674833E-1,4.534028471E-1,6.833710162E-1
6.639489385E0,-4.510059953E-1,2.290316820E-1,4.225101769E-1,6.590726581E-1
6.641976937E0,-4.510059953E-1,2.055958807E-1,3.830954432E-1,6.264488747E-1
6.644464489E0,-4.456796646E-1,1.832253486E-1,3.372890949E-1,5.881885968E-1
6.646952041E0,-4.339617789E-1,1.629853398E-1,2.872217000E-1,5.453286637E-1
6.649439593E0,-4.201133549E-1,1.480716467E-1,2.318280041E-1,5.021600014E-1
6.651927146E0,-4.020038545E-1,1.363537461E-1,1.743037701E-1,4.588913241E-1
6.654414698E0,-3.806985915E-1,1.278316379E-1,1.157142594E-1,4.179259923E-1
6.656902250E0,-3.583280444E-1,1.225053221E-1,5.925529078E-2,3.832984879E-1
6.659389802E0,-3.338269889E-1,1.182442605E-1,4.926844500E-3,3.541841858E-1
6.661877354E0,-3.093259335E-1,1.161137372E-1,-4.301001877E-2,3.331888275E-1
6.664364906E0,-2.848248780E-1,1.118526831E-1,-8.775109053E-2,3.183339249E-1
6.666852458E0,-2.624543309E-1,1.065263674E-1,-1.250353158E-1,3.096190772E-1
6.669340010E0,-2.422143221E-1,1.001347825E-1,-1.569932252E-1,3.055186169E-1
6.671827562E0,-2.251701057E-1,9.267793596E-2,-1.814942956E-1,3.036954982E-1
6.674315114E0,-2.123869359E-1,8.628635854E-2,-2.006690353E-1,3.046663880E-1
6.676802666E0,-2.038648278E-1,8.096003532E-2,-2.145174593E-1,3.068112378E-1
6.679290218E0,-1.996037811E-1,7.563371956E-2,-2.230395675E-1,3.087211972E-1
6.681777771E0,-1.985385120E-1,7.030740380E-2,-2.262353599E-1,3.091004850E-1
6.684265323E0,-2.006690353E-1,6.604634225E-2,-2.230395675E-1,3.072081212E-1
6.686752875E0,-2.038648278E-1,6.178529188E-2,-2.177132517E-1,3.045937463E-1
6.689240427E0,-2.081258893E-1,5.645897239E-2,-2.081258893E-1,2.997004958E-1
6.691727979E0,-2.113216817E-1,5.006739125E-2,-1.942774504E-1,2.913886144E-1
6.694215531E0,-2.134522051E-1,4.261054471E-2,-1.761679798E-1,2.800226053E-1
6.696703083E0,-2.155827284E-1,3.621896356E-2,-1.559279710E-1,2.685167746E-1
6.699190635E0,-2.155827284E-1,3.195790946E-2,-1.335574239E-1,2.556067414E-1
6.701678187E0,-2.145174593E-1,2.982738242E-2,-1.111868918E-1,2.434541805E-1
6.704165739E0,-2.134522051E-1,3.195790946E-2,-8.881635964E-2,2.333912971E-1
6.706653291E0,-2.113216817E-1,3.834949061E-2,-6.644582003E-2,2.248167778E-1
6.709140843E0,-2.081258893E-1,4.793686420E-2,-4.514054582E-2,2.182933751E-1
6.711628396E0,-2.049300969E-1,5.965476483E-2,-2.383527346E-2,2.147630225E-1
6.714115948E0,-1.996037811E-1,7.137266546E-2,-3.595264861E-3,2.120109732E-1
6.716603500E0,-1.921469271E-1,8.096003532E-2,1.557948068E-2,2.090877546E-1
6.719091052E0,-1.846900880E-1,8.841688186E-2,3.581948951E-2,2.078725798E-1
6.721578604E0,-1.761679798E-1,9.267793596E-2,5.392897129E-2,2.062345531E-1
6.724066156E0,-1.687111259E-1,9.480846673E-2,7.097318769E-2,2.061292864E-1
6.726553708E0,-1.612542868E-1,9.693899006E-2,8.801741153E-2,2.077189869E-1
6.729041260E0,-1.569932252E-1,9.800425172E-2,1.018658355E-1,2.112542415E-1
6.731528812E0,-1.559279710E-1,1.022653133E-1,1.125184745E-1,2.177891952E-1
6.734016364E0,-1.569932252E-1,1.086568907E-1,1.199753210E-1,2.254933930E-1
6.736503916E0,-1.612542868E-1,1.161137372E-1,1.221058443E-1,2.332277475E-1
6.738991468E0,-1.676458716E-1,1.257011145E-1,1.210405827E-1,2.419849812E-1
6.741479021E0,-1.761679798E-1,1.352884769E-1,1.157142594E-1,2.504554231E-1
6.743966573E0,-1.846900880E-1,1.427453309E-1,1.082574204E-1,2.573059020E-1
6.746454125E0,-1.921469271E-1,1.480716467E-1,9.653951973E-2,2.610852984E-1
6.748941677E0,-2.017343044E-1,1.491369158E-1,8.375635743E-2,2.644875737E-1
6.751429229E0,-2.091911435E-1,1.448758543E-1,6.777740270E-2,2.633319654E-1
6.753916781E0,-2.166479975E-1,1.384842694E-1,5.073318258E-2,2.620841535E-1
6.756404333E0,-2.251701057E-1,1.288969070E-1,3.155843541E-2,2.613654988E-1
6.758891885E0,-2.358227372E-1,1.193095297E-1,1.025316212E-2,2.644848854E-1
6.761379437E0,-2.486059070E-1,1.107874215E-1,-1.211737376E-2,2.724437198E-1
6.763867041E0,-2.624543309E-1,1.012000442E-1,-3.448791057E-2,2.833957317E-1
6.766354646E0,-2.773680091E-1,9.161267430E-2,-5.579318479E-2,2.973865734E-1
6.768842250E0,-2.890859246E-1,8.096003532E-2,-7.709845901E-2,3.099505953E-1
6.771329854E0,-3.008038104E-1,6.817687303E-2,-9.627319872E-2,3.231091876E-1
6.773817458E0,-3.082606792E-1,5.219791830E-2,-1.143826842E-1,3.329154059E-1
6.776305062E0,-3.135869801E-1,3.408843651E-2,-1.303616315E-1,3.413106658E-1
6.778792666E0,-3.146522343E-1,1.491369121E-2,-1.452753246E-1,3.468910011E-1
6.781280271E0,-3.135869801E-1,-6.391582079E-3,-1.601890177E-1,3.521905277E-1
6.783767875E0,-3.082606792E-1,-2.663159184E-2,-1.740374416E-1,3.549970692E-1
6.786255479E0,-2.986733019E-1,-4.580633715E-2,-1.878858805E-1,3.558160563E-1
6.788743083E0,-2.848248780E-1,-6.391581893E-2,-2.006690353E-1,3.542294521E-1
6.791230687E0,-2.656501234E-1,-7.882951200E-2,-2.123869359E-1,3.491307643E-1
6.793718291E0,-2.422143221E-1,-9.054741263E-2,-2.230395675E-1,3.414868378E-1
6.796205896E0,-2.155827284E-1,-9.906952083E-2,-2.336922139E-1,3.330206203E-1
6.798693500E0,-1.857553422E-1,-1.033305749E-1,-2.422143221E-1,3.222577116E-1
6.801181104E0,-1.537974328E-1,-1.022653133E-1,-2.475406379E-1,3.088498211E-1
6.803668708E0,-1.207742617E-1,-9.480846673E-2,-2.507364154E-1,2.940132950E-1
6.806156312E0,-8.668582886E-2,-8.202529699E-2,-2.486059070E-1,2.757670743E-1
6.808643916E0,-5.472791940E-2,-6.285055727E-2,-2.422143221E-1,2.561505720E-1
6.811131521E0,-2.383527346E-2,-3.834949061E-2,-2.315616906E-1,2.359229116E-1
6.813619125E0,6.657897611E-4,-7.456845604E-3,-2.166479975E-1,2.167773112E-1
6.816106729E0,1.877527125E-2,2.663159184E-2,-1.974732429E-1,2.001435339E-1
6.818594333E0,2.729738131E-2,6.498108059E-2,-1.751027107E-1,1.887555222E-1
6.821081937E0,2.516685426E-2,1.075916290E-1,-1.484711170E-1,1.850756650E-1
6.823569541E0,1.344895363E-2,1.480716467E-1,-1.186437383E-1,1.902167804E-1
6.826057146E0,-8.921583183E-3,1.864211410E-1,-8.349003643E-2,2.044578750E-1
6.828544750E0,-4.087949172E-2,2.194443047E-1,-4.407528415E-2,2.275292649E-1
6.831032354E0,-8.029424399E-2,2.460758984E-1,-1.464737463E-3,2.588487181E-1
6.833519958E0,-1.250353158E-1,2.641853690E-1,4.647212476E-2,2.959516815E-1
6.836007562E0,-1.751027107E-1,2.727074921E-1,9.760478139E-2,3.384627438E-1
6.838495166E0,-2.294311523E-1,2.727074921E-1,1.498026997E-1,3.865861854E-1
6.840982771E0,-2.848248780E-1,2.641853690E-1,2.030658871E-1,4.383547363E-1
6.843470375E0,-3.402185738E-1,2.492716908E-1,2.563290596E-1,4.935480125E-1
6.845957979E0,-3.945470154E-1,2.279664129E-1,3.095922470E-1,5.508932675E-1
6.848445583E0,-4.467449486E-1,2.045306265E-1,3.617901504E-1,6.101687793E-1
6.850933187E0,-4.946818054E-1,1.800295562E-1,4.129228294E-1,6.690485727E-1
6.853420791E0,-5.351617932E-1,1.555284858E-1,4.619249403E-1,7.238521295E-1
6.855908396E0,-5.692502856E-1,1.342232227E-1,5.077312589E-1,7.745016413E-1
6.858396000E0,-5.958818197E-1,1.182442605E-1,5.492765903E-1,8.190003791E-1
6.860883604E0,-6.129260659E-1,1.086568907E-1,5.854955316E-1,8.545698916E-1
6.863371208E0,-6.203829050E-1,1.022653133E-1,6.153228879E-1,8.797473498E-1
6.865858812E0,-6.193176508E-1,1.012000442E-1,6.376934648E-1,8.946780183E-1
6.868346416E0,-6.086649895E-1,1.022653133E-1,6.515418887E-1,8.974620306E-1
6.870833968E0,-5.916208029E-1,1.043958366E-1,6.579334736E-1,8.909490001E-1
6.873321521E0,-5.639239550E-1,1.075916290E-1,6.547376513E-1,8.707856095E-1
6.875809073E0,-5.309007764E-1,1.118526831E-1,6.440850496E-1,8.421473792E-1
6.878296625E0,-4.914860129E-1,1.171789989E-1,6.249102950E-1,8.036182523E-1
6.880784177E0,-4.456796646E-1,1.225053221E-1,5.972134471E-1,7.551833014E-1
6.883271729E0,-3.956122994E-1,1.278316379E-1,5.631250143E-1,6.999712857E-1
6.885759281E0,-3.423491120E-1,1.331579536E-1,5.226449966E-1,6.388205911E-1
6.888246833E0,-2.869553864E-1,1.342232227E-1,4.768386483E-1,5.724808851E-1
6.890734385E0,-2.294311523E-1,1.331579536E-1,4.267712533E-1,5.024971611E-1
6.893221937E0,-1.740374416E-1,1.278316379E-1,3.724428117E-1,4.305155128E-1
6.895709489E0,-1.186437383E-1,1.171789989E-1,3.149185777E-1,3.563438859E-1
6.898197041E0,-6.431528926E-2,1.054610983E-1,2.563290596E-1,2.845401316E-1
6.900684593E0,-1.318263728E-2,8.948214352E-2,1.988048255E-1,2.184128993E-1
6.903172146E0,3.581948951E-2,7.456845790E-2,1.423458606E-1,1.646384972E-1
6.905659698E0,8.269108832E-2,6.178529188E-2,8.801741153E-2,1.356550888E-1
6.908147250E0,1.263668984E-1,5.113265663E-2,3.688475490E-2,1.412219060E-1
6.910634802E0,1.689774394E-1,4.367581010E-2,-9.986846708E-3,1.748161564E-1
6.913122354E0,2.094574571E-1,3.728422895E-2,-5.259739235E-2,2.191552549E-1
6.915609906E0,2.467416972E-1,3.195790946E-2,-8.881635964E-2,2.641800879E-1
6.918097458E0,2.808301151E-1,2.982738242E-2,-1.197090000E-1,3.067335504E-1
6.920585010E0,3.106575012E-1,3.195790946E-2,-1.452753246E-1,3.444333186E-1
6.923072562E0,3.330280483E-1,3.941475600E-2,-1.644500792E-1,3.735037249E-1
6.925560114E0,3.479417264E-1,5.219791830E-2,-1.761679798E-1,3.934758249E-1
6.928047666E0,3.543333113E-1,7.137266546E-2,-1.814942956E-1,4.044580723E-1
6.930535218E0,3.522028029E-1,9.480846673E-2,-1.804290265E-1,4.069276266E-1
6.933022771E0,3.415501416E-1,1.203747913E-1,-1.740374416E-1,4.017905184E-1
6.935510323E0,3.245059252E-1,1.491369158E-1,-1.601890177E-1,3.914159380E-1
6.937997875E0,3.021354079E-1,1.768337637E-1,-1.399490088E-1,3.770168561E-1
6.940485427E0,2.755038142E-1,2.024000883E-1,-1.165132076E-1,3.611695930E-1
6.942972979E0,2.456764281E-1,2.247706354E-1,-8.988162130E-2,3.449020900E-1
6.945460531E0,2.105227262E-1,2.428801060E-1,-6.111950055E-2,3.271790908E-1
6.947948083E0,1.700427085E-1,2.545980215E-1,-3.129211813E-2,3.077561891E-1
6.950435635E0,1.253016293E-1,2.620548606E-1,-1.464737463E-3,2.904744287E-1
6.952923187E0,7.949529588E-2,2.641853690E-1,2.516685426E-2,2.770320953E-1
6.955410739E0,2.942790836E-2,2.620548606E-1,5.073318258E-2,2.685379071E-1
6.957898291E0,-2.170474641E-2,2.556632757E-1,7.097318769E-2,2.662179557E-1
6.960385843E0,-7.177213579E-2,2.450106442E-1,8.801741153E-2,2.700528096E-1
6.962873396E0,-1.207742617E-1,2.311622053E-1,9.867004305E-2,2.788515104E-1
6.965360948E0,-1.665806025E-1,2.141179889E-1,1.039963663E-1,2.905354617E-1
6.967848500E0,-2.081258893E-1,1.938779801E-1,1.018658355E-1,3.021286239E-1
6.970336052E0,-2.454101145E-1,1.704421788E-1,9.334372729E-2,3.130330846E-1
6.972823604E0,-2.773680091E-1,1.448758543E-1,7.736477256E-2,3.223466048E-1
6.975311156E0,-3.061301410E-1,1.182442605E-1,5.499423668E-2,3.327487558E-1
6.977798708E0,-3.285006881E-1,9.161267430E-2,2.410159074E-2,3.418866345E-1
6.980286260E0,-3.455449045E-1,6.498108059E-2,-1.211737376E-2,3.518105351E-1
6.982773812E0,-3.551322520E-1,4.048001766E-2,-5.472791940E-2,3.615974189E-1
6.985261364E0,-3.572627902E-1,1.704421826E-2,-1.005342528E-1,3.715297332E-1
6.987748916E0,-3.519364893E-1,-5.326318089E-3,-1.484711170E-1,3.820096004E-1
6.990236468E0,-3.380880356E-1,-2.450106293E-2,-1.964079887E-1,3.917651336E-1
6.992724021E0,-3.178480268E-1,-4.048001766E-2,-2.454101145E-1,4.035989646E-1
6.995211573E0,-2.890859246E-1,-5.326318368E-2,-2.933469713E-1,4.152831373E-1
6.997699125E0,-2.560627460E-1,-6.178529188E-2,-3.391533196E-1,4.294304675E-1
7.000186677E0,-2.177132517E-1,-6.711161137E-2,-3.838943839E-1,4.464055626E-1
7.002674229E0,-1.751027107E-1,-6.817687303E-2,-4.243744016E-1,4.641149405E-1
7.005161833E0,-1.303616315E-1,-6.604634225E-2,-4.627238810E-1,4.852521657E-1
7.007649437E0,-8.455529809E-2,-6.285055727E-2,-4.968123436E-1,5.078605081E-1
7.010137041E0,-3.661843762E-2,-5.645897239E-2,-5.266396999E-1,5.309217448E-1
7.012624646E0,1.131842658E-2,-4.687159881E-2,-5.532712936E-1,5.553685064E-1
7.015112250E0,5.712476373E-2,-3.408843651E-2,-5.745765567E-1,5.784146260E-1
7.017599854E0,1.029310971E-1,-1.917474531E-2,-5.926860571E-1,6.018631438E-1
7.020087458E0,1.466069072E-1,-1.065263641E-3,-6.054692268E-1,6.229668568E-1
7.022575062E0,1.860216707E-1,1.917474531E-2,-6.161218882E-1,6.438772506E-1
7.025062666E0,2.211753577E-1,4.367581010E-2,-6.235787272E-1,6.630810993E-1
7.027550271E0,2.499374747E-1,7.243792713E-2,-6.289049983E-1,6.806155240E-1
7.030037875E0,2.712427676E-1,1.075916290E-1,-6.331660748E-1,6.971713389E-1
7.032525479E0,2.818953991E-1,1.480716467E-1,-6.352965832E-1,7.106278753E-1
7.035013083E0,2.818953991E-1,1.928127259E-1,-6.352965832E-1,7.212790804E-1
7.037500687E0,2.691122293E-1,2.418148518E-1,-6.321008205E-1,7.283181048E-1
7.039988291E0,2.446111590E-1,2.886864543E-1,-6.246439815E-1,7.303112977E-1
7.042475896E0,2.115879953E-1,3.334275186E-1,-6.129260659E-1,7.291239622E-1
7.044963500E0,1.700427085E-1,3.717769980E-1,-5.948165655E-1,7.217613218E-1
7.047451104E0,1.210405827E-1,4.016043842E-1,-5.724460483E-1,7.096699107E-1
7.049938708E0,6.990792602E-2,4.207791388E-1,-5.447492003E-1,6.918770794E-1
7.052426312E0,1.238369010E-2,4.324970245E-1,-5.149217844E-1,6.725707963E-1
7.054913916E0,-4.514054582E-2,4.324970245E-1,-4.818986356E-1,6.490898552E-1
7.057401521E0,-1.058605760E-1,4.239749312E-1,-4.499407411E-1,6.272223484E-1
7.059889125E0,-1.676458716E-1,4.079959691E-1,-4.169175625E-1,6.069481880E-1
7.062376729E0,-2.294311523E-1,3.866907060E-1,-3.860249221E-1,5.926074555E-1
7.064864333E0,-2.880206704E-1,3.611243665E-1,-3.551322520E-1,5.826539548E-1
7.067351937E0,-3.444796205E-1,3.312969804E-1,-3.263701499E-1,5.787411968E-1
7.069839541E0,-3.956122994E-1,2.993390858E-1,-2.997385561E-1,5.796172718E-1
7.072327146E0,-4.424838722E-1,2.673811615E-1,-2.752375007E-1,5.856964610E-1
7.074814750E0,-4.829638898E-1,2.354232669E-1,-2.518016994E-1,5.933652579E-1
7.077302354E0,-5.159870982E-1,2.045306265E-1,-2.326269448E-1,6.018228628E-1
7.079789958E0,-5.404881239E-1,1.768337637E-1,-2.166479975E-1,6.085506938E-1
7.082277562E0,-5.585976243E-1,1.512674391E-1,-2.038648278E-1,6.135747811E-1
7.084765166E0,-5.681849718E-1,1.278316379E-1,-1.964079887E-1,6.146146661E-1
7.087252771E0,-5.692502856E-1,1.086568907E-1,-1.921469271E-1,6.105511028E-1
7.089740375E0,-5.639239550E-1,9.054741263E-2,-1.921469271E-1,6.026022756E-1
7.092227979E0,-5.500755310E-1,7.350318879E-2,-1.974732429E-1,5.890513477E-1
7.094715583E0,-5.287702680E-1,5.752423778E-2,-2.070606202E-1,5.707724018E-1
7.097203187E0,-5.000081062E-1,4.048001766E-2,-2.198437899E-1,5.477025015E-1
7.099690791E0,-4.637891650E-1,2.450106293E-2,-2.347574681E-1,5.203957730E-1
7.102178396E0,-4.233091474E-1,8.522109129E-3,-2.518016994E-1,4.926127855E-1
7.104666000E0,-3.753722608E-1,-6.391582079E-3,-2.699111700E-1,4.623821214E-1
7.107153604E0,-3.242396116E-1,-2.024000883E-2,-2.880206704E-1,4.341622857E-1
7.109641208E0,-2.699111700E-1,-3.302317113E-2,-3.071953952E-1,4.102579437E-1
7.112128812E0,-2.134522051E-1,-4.367581010E-2,-3.274354041E-1,3.932980601E-1
7.114616416E0,-1.569932252E-1,-5.113265663E-2,-3.455449045E-1,3.829656673E-1
7.117104021E0,-9.946899116E-2,-5.326318368E-2,-3.647196293E-1,3.817740889E-1
7.119591625E0,-4.301001877E-2,-5.219791830E-2,-3.828291297E-1,3.887577998E-1
7.122079229E0,1.238369010E-2,-4.687159881E-2,-4.009386003E-1,4.038589652E-1
7.124566833E0,6.458161026E-2,-3.834949061E-2,-4.169175625E-1,4.236292267E-1
7.127054437E0,1.125184745E-1,-2.769685537E-2,-4.297007322E-1,4.450508310E-1
7.129542041E0,1.604553312E-1,-1.704421826E-2,-4.403533638E-1,4.689856114E-1
7.132029593E0,2.041311413E-1,-5.326318089E-3,-4.478102028E-1,4.921705703E-1
7.134517146E0,2.435459048E-1,5.326318089E-3,-4.531365335E-1,5.144664181E-1
7.137004698E0,2.776343226E-1,1.810948178E-2,-4.552670419E-1,5.335511690E-1
7.139492250E0,3.063964546E-1,3.195790946E-2,-4.552670419E-1,5.496982580E-1
7.141979802E0,3.277017176E-1,4.900212586E-2,-4.531365335E-1,5.613575884E-1
7.144467354E0,3.394196332E-1,6.711161137E-2,-4.478102028E-1,5.659007276E-1
7.146954906E0,3.426154256E-1,8.735162020E-2,-4.403533638E-1,5.647359740E-1
7.149442458E0,3.372890949E-1,1.065263674E-1,-4.286354482E-1,5.557338823E-1
7.151930010E0,3.245059252E-1,1.235705838E-1,-4.137217700E-1,5.401291398E-1
7.154417562E0,3.042659163E-1,1.363537461E-1,-3.956122994E-1,5.173772158E-1
7.156905114E0,2.786996067E-1,1.448758543E-1,-3.721764982E-1,4.870090653E-1
7.159392666E0,2.488722205E-1,1.470063776E-1,-3.444796205E-1,4.496826282E-1
7.161880218E0,2.158490419E-1,1.427453309E-1,-3.146522343E-1,4.073979221E-1
7.164367771E0,1.785648167E-1,1.342232227E-1,-2.826943398E-1,3.603017583E-1
7.166855323E0,1.402153224E-1,1.203747913E-1,-2.496711612E-1,3.106221430E-1
7.169342875E0,9.867004305E-2,1.022653133E-1,-2.166479975E-1,2.590952074E-1
7.171830427E0,5.819002539E-2,8.096003532E-2,-1.836248189E-1,2.089465972E-1
7.174317979E0,1.771000773E-2,5.645897239E-2,-1.527321786E-1,1.637937066E-1
7.176805531E0,-1.957421936E-2,2.982738242E-2,-1.218395308E-1,1.269554806E-1
7.179293083E0,-5.472791940E-2,1.065263641E-3,-9.414267540E-2,1.088996018E-1
7.181780635E0,-8.455529809E-2,-2.769685537E-2,-6.751108170E-2,1.116891238E-1
7.184268187E0,-1.101216301E-1,-5.539371073E-2,-4.301001877E-2,1.305568777E-1
7.186755739E0,-1.314269006E-1,-8.309056610E-2,-1.957421936E-2,1.567170139E-1
7.189243291E0,-1.474058628E-1,-1.075916290E-1,2.796316985E-3,1.825164826E-1
7.191730843E0,-1.569932252E-1,-1.288969070E-1,2.303632535E-2,2.044308139E-1
7.194218396E0,-1.623195410E-1,-1.470063776E-1,4.114580899E-2,2.228261341E-1
7.196705948E0,-1.633848101E-1,-1.629853398E-1,5.605949834E-2,2.374899672E-1
7.199193500E0,-1.591237634E-1,-1.747032404E-1,6.564687192E-2,2.452572243E-1
7.201681052E0,-1.506016403E-1,-1.842906028E-1,6.990792602E-2,2.480544264E-1
7.204168604E0,-1.399490088E-1,-1.928127259E-1,7.097318769E-2,2.485953855E-1
7.206656156E0,-1.239700541E-1,-1.981390417E-1,6.671213359E-2,2.430599986E-1
7.209143708E0,-1.037300453E-1,-2.024000883E-1,5.819002539E-2,2.347590192E-1
7.211631260E0,-8.029424399E-2,-2.045306265E-1,4.647212476E-2,2.245876247E-1
7.214118812E0,-5.366265774E-2,-2.045306265E-1,3.155843541E-2,2.137952125E-1
7.216606364E0,-2.277000993E-2,-2.045306265E-1,1.344895363E-2,2.062331809E-1
7.219093916E0,9.187898599E-3,-2.024000883E-1,-5.725792143E-3,2.026894125E-1
