"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.355319360E-1,-9.747992516E0,-6.015431881E-1,9.080010056E-1
3.380196960E-1,-9.661801338E0,-6.159083843E-1,8.361749649E-1
3.405074570E-1,-9.575610161E0,-6.494272351E-1,8.170213103E-1
3.429952170E-1,-9.498994827E0,-7.068880796E-1,8.074445128E-1
3.454829780E-1,-9.388861656E0,-7.451952696E-1,7.787141204E-1
3.479707380E-1,-9.293093681E0,-7.739257216E-1,7.451952696E-1
3.504584990E-1,-9.245209694E0,-8.074445128E-1,7.308300734E-1
3.529462590E-1,-9.206902504E0,-8.313865662E-1,7.260416746E-1
3.554340190E-1,-9.182960510E0,-8.649053574E-1,7.691373229E-1
3.579217800E-1,-9.154230118E0,-8.792705536E-1,8.361749649E-1
3.604095400E-1,-9.135076523E0,-8.649053574E-1,9.127894044E-1
3.628973010E-1,-9.168595314E0,-8.553285599E-1,9.558850527E-1
3.653850610E-1,-9.182960510E0,-8.409633636E-1,9.798270464E-1
3.678727690E-1,-9.192537308E0,-8.265981078E-1,1.008557439E0
3.703604780E-1,-9.235632896E0,-8.122329116E-1,1.013345838E0
3.728481860E-1,-9.259574890E0,-7.978677154E-1,1.032499433E0
3.753358940E-1,-9.312247276E0,-7.930793166E-1,1.042076349E0
3.778236030E-1,-9.393650055E0,-7.643488646E-1,1.022922635E0
3.803113110E-1,-9.460687637E0,-7.308300734E-1,1.008557439E0
3.827990190E-1,-9.561244011E0,-7.068880796E-1,1.018134236E0
3.852867280E-1,-9.633070946E0,-6.637924314E-1,1.013345838E0
3.877744360E-1,-9.690531731E0,-6.254851818E-1,9.654618502E-1
3.902621440E-1,-9.743204117E0,-5.823895931E-1,9.463081956E-1
3.927498530E-1,-9.786299706E0,-5.584475398E-1,9.271546006E-1
3.952375610E-1,-9.805453300E0,-5.488707423E-1,9.319429994E-1
3.977252690E-1,-9.834183693E0,-5.201402903E-1,9.080010056E-1
4.002129780E-1,-9.882067680E0,-5.009866953E-1,8.649053574E-1
4.027006860E-1,-9.934740067E0,-4.914098978E-1,8.457517624E-1
4.051883940E-1,-9.992200851E0,-4.531026781E-1,8.313865662E-1
4.076761030E-1,-1.002571964E1,-4.004302323E-1,8.218097091E-1
4.101638110E-1,-1.002571964E1,-3.525462151E-1,8.218097091E-1
4.126515190E-1,-1.000177765E1,-3.046621680E-1,8.457517624E-1
4.151392280E-1,-9.992200851E0,-2.711433470E-1,8.792705536E-1
4.176269360E-1,-9.996989250E0,-2.759317458E-1,9.271546006E-1
4.201146440E-1,-1.000177765E1,-3.046621680E-1,9.654618502E-1
4.226023530E-1,-9.996989250E0,-3.621230125E-1,9.989806414E-1
4.250900610E-1,-9.968258858E0,-4.100070298E-1,1.027711034E0
4.275777690E-1,-9.934740067E0,-4.435258508E-1,1.032499433E0
4.300654780E-1,-9.906009674E0,-4.578910768E-1,1.085171938E0
4.325531860E-1,-9.886856079E0,-4.578910768E-1,1.142632723E0
4.350408940E-1,-9.891644478E0,-4.961982965E-1,1.195305228E0
4.375286030E-1,-9.882067680E0,-5.536591411E-1,1.243189216E0
4.400163110E-1,-9.838972092E0,-6.111199856E-1,1.295861721E0
4.425040190E-1,-9.776722908E0,-6.398503780E-1,1.315015316E0
4.449917280E-1,-9.724050522E0,-6.829460263E-1,1.329380512E0
4.474794360E-1,-9.680954933E0,-7.116764784E-1,1.324592113E0
4.499671440E-1,-9.637859344E0,-7.547720671E-1,1.334168911E0
4.524548530E-1,-9.633070946E0,-7.739257216E-1,1.334168911E0
4.549425610E-1,-9.652224541E0,-7.930793166E-1,1.353322506E0
4.574302690E-1,-9.661801338E0,-7.835025191E-1,1.367687702E0
