"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.052804280E-1,7.873332500E0,4.105457306E0,-1.768716455E0
5.077683450E-1,7.959523678E0,4.038419724E0,-1.759139657E0
5.102562610E-1,8.016983986E0,3.971382141E0,-1.754351258E0
5.127441780E-1,8.055291176E0,3.933074951E0,-1.749562860E0
5.152320950E-1,8.079233170E0,3.918709517E0,-1.749562860E0
5.177200110E-1,8.131906509E0,3.913921118E0,-1.730409265E0
5.202079280E-1,8.160636902E0,3.952228546E0,-1.749562860E0
5.226958450E-1,8.175002098E0,3.976170540E0,-1.816600561E0
5.251837610E-1,8.208520889E0,4.000112534E0,-1.907580256E0
5.276716780E-1,8.242039680E0,4.019266129E0,-1.998559833E0
5.301595950E-1,8.270770073E0,4.019266129E0,-2.103904724E0
5.326474590E-1,8.299500465E0,3.995324135E0,-2.214038134E0
5.351353240E-1,8.323442459E0,3.990535736E0,-2.281075716E0
5.376231360E-1,8.313865662E0,4.004900932E0,-2.328959703E0
5.401109490E-1,8.270770073E0,4.024054527E0,-2.367266893E0
5.425987610E-1,8.261193275E0,4.028842926E0,-2.405574083E0
5.450865740E-1,8.246828079E0,4.033631325E0,-2.424727678E0
5.475743860E-1,8.170213699E0,4.033631325E0,-2.424727678E0
5.500621990E-1,8.016983986E0,4.091092110E0,-2.434304476E0
5.525500110E-1,7.782352448E0,4.206013680E0,-2.381632090E0
5.550378240E-1,7.595604897E0,4.344877720E0,-2.343324900E0
5.575256360E-1,7.423222542E0,4.474164486E0,-2.271498919E0
5.600134490E-1,7.341819286E0,4.560355663E0,-2.209249735E0
5.625012610E-1,7.327454090E0,4.608239651E0,-2.079962730E0
5.649890740E-1,7.375338554E0,4.603451252E0,-1.969829440E0
5.674768860E-1,7.461529732E0,4.550778866E0,-1.893214941E0
5.699646990E-1,7.557297707E0,4.483741283E0,-1.787870169E0
5.724525110E-1,7.677007675E0,4.411915302E0,-1.668160081E0
5.749403240E-1,7.815871239E0,4.301782131E0,-1.591545582E0
5.774281360E-1,7.921216488E0,4.196436882E0,-1.538873196E0
5.799159490E-1,8.031349182E0,4.105457306E0,-1.452681899E0
5.824037610E-1,8.103176117E0,4.024054527E0,-1.380855799E0
5.848915740E-1,8.155848503E0,3.957016945E0,-1.289876223E0
5.873793860E-1,8.189367294E0,3.880402327E0,-1.213261724E0
5.898671990E-1,8.242039680E0,3.827729940E0,-1.151012421E0
5.923550110E-1,8.280346870E0,3.770269156E0,-1.117493629E0
5.948428240E-1,8.294712067E0,3.712808371E0,-1.093551636E0
5.973306360E-1,8.318654060E0,3.684077978E0,-1.107916832E0
5.998184490E-1,8.275558472E0,3.684077978E0,-1.141435623E0
6.023062610E-1,8.232462883E0,3.655347347E0,-1.184531331E0
6.047940740E-1,8.184578896E0,3.636193752E0,-1.237203717E0
6.072818860E-1,8.170213699E0,3.588309765E0,-1.309029818E0
6.097696990E-1,8.170213699E0,3.511695385E0,-1.390432596E0
6.122575110E-1,8.189367294E0,3.459022999E0,-1.467047095E0
6.147453240E-1,8.232462883E0,3.368043184E0,-1.543661594E0
6.172331360E-1,8.299500465E0,3.286640406E0,-1.653794765E0
6.197209490E-1,8.371326447E0,3.229179621E0,-1.759139657E0
6.222087610E-1,8.423998833E0,3.181295395E0,-1.845330954E0
6.246965740E-1,8.471882820E0,3.138199806E0,-1.907580256E0
6.271843860E-1,8.495824814E0,3.109469414E0,-1.965041041E0
6.296721990E-1,8.491036415E0,3.104681015E0,-1.998559833E0
6.321600110E-1,8.486248016E0,3.104681015E0,-2.022501945E0
6.346478240E-1,8.462306023E0,3.119046211E0,-2.051232338E0
6.371356360E-1,8.395268440E0,3.157353401E0,-2.060809135E0
6.396234490E-1,8.318654060E0,3.171718597E0,-2.036867142E0
6.421112610E-1,8.246828079E0,3.190872431E0,-2.008136749E0
6.445990740E-1,8.093599319E0,3.214814425E0,-1.955464244E0
6.470868860E-1,7.921216488E0,3.286640406E0,-1.898003340E0
6.495746990E-1,7.734468460E0,3.377619982E0,-1.826177359E0
6.520625110E-1,7.590816498E0,3.487753391E0,-1.744774461E0
6.545503240E-1,7.485471725E0,3.588309765E0,-1.668160081E0
6.570381360E-1,7.399280548E0,3.655347347E0,-1.653794765E0
6.595259490E-1,7.346607685E0,3.698443174E0,-1.629852772E0
6.620137610E-1,7.351396084E0,3.736750364E0,-1.620275974E0
6.645015740E-1,7.423222542E0,3.746327162E0,-1.625064373E0
6.669893860E-1,7.490260124E0,3.703231573E0,-1.644217968E0
6.694771990E-1,7.586028099E0,3.655347347E0,-1.668160081E0
6.719650110E-1,7.710526466E0,3.588309765E0,-1.701678872E0
6.744528240E-1,7.782352448E0,3.482964993E0,-1.725620866E0
6.769406360E-1,7.868544102E0,3.396773577E0,-1.739986062E0
6.794284490E-1,7.964312077E0,3.334524393E0,-1.749562860E0
6.819162610E-1,8.045714378E0,3.267486811E0,-1.754351258E0
6.844040740E-1,8.131906509E0,3.229179621E0,-1.763928056E0
6.868918860E-1,8.237251282E0,3.233968019E0,-1.802235365E0
6.893796990E-1,8.313865662E0,3.219602823E0,-1.878849745E0
6.918675110E-1,8.390480042E0,3.210026026E0,-1.993771434E0
6.943553240E-1,8.452729225E0,3.181295395E0,-2.108693123E0
6.968431360E-1,8.524555206E0,3.166930199E0,-2.237980127E0
6.993309490E-1,8.615534782E0,3.171718597E0,-2.343324900E0
7.018187610E-1,8.687360764E0,3.186083794E0,-2.448669672E0
7.043065740E-1,8.740033150E0,3.181295395E0,-2.491765499E0
7.067943860E-1,8.763975143E0,3.166930199E0,-2.554014683E0
7.092821990E-1,8.797493935E0,3.200449228E0,-2.654571056E0
7.117700110E-1,8.811859131E0,3.229179621E0,-2.759916067E0
7.142578240E-1,8.807070732E0,3.272275209E0,-2.841318846E0
7.167456360E-1,8.735244751E0,3.329735994E0,-2.932298422E0
7.192334490E-1,8.658630371E0,3.382408381E0,-2.989759445E0
7.217212610E-1,8.582015991E0,3.439869404E0,-3.047220230E0
7.242090740E-1,8.558073997E0,3.497330189E0,-3.071162224E0
7.266968860E-1,8.534132004E0,3.540425777E0,-3.071162224E0
7.291846990E-1,8.505401611E0,3.588309765E0,-3.047220230E0
7.316725110E-1,8.423998833E0,3.631405354E0,-2.994547844E0
7.341603240E-1,8.309077263E0,3.688866377E0,-2.908356428E0
7.366481360E-1,8.141483307E0,3.798999548E0,-2.836530447E0
7.391359490E-1,7.988254070E0,3.928286552E0,-2.764704466E0
7.416237610E-1,7.887697697E0,4.067150116E0,-2.678513050E0
7.441115740E-1,7.815871239E0,4.143764496E0,-2.616263866E0
7.465993860E-1,7.782352448E0,4.148552895E0,-2.510919094E0
