"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.096980645E0,-4.474258423E-2,-4.009127617E-3,2.678368092E-1,2.715778494E-1
3.101955958E0,-1.890277863E-2,-2.047085762E-2,2.252032757E-1,2.269204407E-1
3.106931270E0,2.141952515E-3,-2.221977711E-2,1.910727024E-1,1.923722539E-1
3.111906583E0,2.301788330E-2,-1.440608501E-2,1.525022984E-1,1.549009659E-1
3.116881895E0,3.892707825E-2,-2.087938786E-2,7.140612602E-2,8.396488011E-2
3.121857208E0,2.611732483E-2,-4.156720638E-2,-2.351164818E-2,5.443110235E-2
3.126832520E0,1.325321198E-2,-5.257952213E-2,-7.055497169E-2,8.898459308E-2
3.131807833E0,-1.869678497E-2,-6.349337101E-2,-1.034574509E-1,1.228186552E-1
3.136783145E0,-6.004714966E-2,-5.055844784E-2,-1.459987164E-1,1.657632107E-1
3.141758458E0,-1.011838913E-1,-1.876008511E-2,-1.885221004E-1,2.147805927E-1
3.146733718E0,-1.278285980E-1,1.756346226E-2,-2.356636524E-1,2.686744922E-1
3.151708979E0,-1.401138306E-1,2.517080307E-2,-2.636637688E-1,2.996398468E-1
3.156684239E0,-1.049222946E-1,4.262089729E-3,-2.964384556E-1,3.144878555E-1
3.161659500E0,-7.963085175E-2,-6.976246834E-3,-3.197164536E-1,3.295578117E-1
3.166634760E0,-5.943489075E-2,-2.779126167E-2,-3.431968689E-1,3.494122941E-1
3.171610020E0,-3.954887390E-2,-4.399192333E-2,-3.052079678E-1,3.108879321E-1
3.176585281E0,-3.418064117E-2,-6.053841114E-2,-2.299854755E-1,2.402634687E-1
3.181560541E0,-6.685638428E-2,-4.428780079E-2,-1.461296082E-1,1.666884753E-1
3.186535802E0,-9.442901611E-2,-4.788088799E-2,-7.253193855E-2,1.283366691E-1
3.191511062E0,-1.121006012E-1,-3.794467449E-2,5.984306335E-4,1.183499101E-1
3.196486322E0,-1.436710358E-1,-2.890455723E-2,7.805323601E-2,1.660395965E-1
3.201461583E0,-1.509714127E-1,-2.065896988E-2,1.789784431E-1,2.350583834E-1
3.206436843E0,-1.769676208E-1,-1.307570934E-2,3.079075813E-1,3.553809106E-1
3.211412104E0,-1.930446625E-1,8.148074150E-3,4.455530643E-1,4.856440733E-1
3.216387364E0,-2.230358124E-1,2.407026291E-2,5.776386261E-1,6.196698585E-1
3.221362625E0,-2.811164856E-1,4.443717003E-2,6.994240284E-1,7.551126486E-1
3.226337885E0,-3.528013229E-1,7.421159744E-2,8.016011715E-1,8.789428723E-1
3.231313145E0,-3.952293396E-1,1.182483435E-1,8.654360771E-1,9.587327600E-1
3.236288406E0,-4.229259491E-1,1.434396505E-1,8.770132065E-1,9.841714567E-1
3.241263666E0,-4.550924301E-1,1.501253843E-1,8.556246758E-1,9.806836068E-1
3.246238927E0,-4.964971542E-1,1.480340958E-1,7.871890068E-1,9.423852981E-1
3.251214187E0,-5.613498688E-1,1.182636023E-1,6.910057068E-1,8.981029126E-1
3.256189447E0,-6.161861420E-1,1.369534731E-1,6.100821495E-1,8.778620874E-1
3.261164708E0,-6.848125458E-1,1.656337976E-1,5.395607948E-1,8.874280980E-1
3.266139968E0,-7.433986664E-1,1.615120173E-1,4.318146706E-1,8.747523184E-1
3.271115229E0,-8.205757141E-1,1.295520067E-1,3.629684448E-1,9.065728415E-1
3.276090489E0,-9.114694595E-1,1.080012321E-1,2.994029522E-1,9.654444415E-1
3.281065750E0,-1.011232376E0,9.673416615E-2,2.315154076E-1,1.041896253E0
3.286041010E0,-1.067567825E0,1.003820896E-1,1.545631886E-1,1.083359315E0
3.291016270E0,-1.118863106E0,9.978783131E-2,4.002332687E-2,1.124016960E0
3.295991531E0,-1.150959969E0,7.592129707E-2,-6.919074059E-2,1.155534617E0
3.300966791E0,-1.164032936E0,6.211066246E-2,-1.162090302E-1,1.171467007E0
3.305942052E0,-1.186762810E0,5.816614628E-2,-1.681425571E-1,1.200025494E0
3.310917312E0,-1.190612316E0,4.486536980E-2,-2.013342381E-1,1.208348486E0
3.315892572E0,-1.218478680E0,2.213358879E-2,-2.302513123E-1,1.240240241E0
3.320867833E0,-1.284368992E0,-1.024842262E-2,-2.406921387E-1,1.306767555E0
3.325843093E0,-1.349964619E0,-1.442492008E-2,-2.281007767E-1,1.369175852E0
3.330818354E0,-1.453150272E0,-1.459908485E-2,-1.972472668E-1,1.466548783E0
3.335793614E0,-1.588786602E0,3.281474113E-3,-1.244091988E-1,1.593653439E0
3.340768875E0,-1.709065437E0,-2.746677399E-2,-3.832173347E-2,1.709715663E0
3.345744135E0,-1.799850464E0,-7.314121723E-2,8.471298218E-2,1.803326820E0
3.350719395E0,-1.885116577E0,-1.194629669E-1,2.111482620E-1,1.900662910E0
3.355694656E0,-1.964962959E0,-1.662738323E-1,3.931193352E-1,2.010788211E0
3.360669916E0,-2.025209427E0,-1.944739819E-1,5.969130993E-1,2.120282670E0
3.365645177E0,-2.061188221E0,-2.244383097E-1,8.089299202E-1,2.225586901E0
3.370620437E0,-2.092489719E0,-2.737669945E-1,1.015398264E0,2.341899918E0
3.375595697E0,-2.100021839E0,-3.230206966E-1,1.216365099E0,2.448260229E0
3.380570958E0,-2.098137379E0,-3.768073320E-1,1.431086540E0,2.567522719E0
3.385546218E0,-2.110736370E0,-4.109758139E-1,1.616641760E0,2.690286179E0
3.390521479E0,-2.132954121E0,-3.871073723E-1,1.758937836E0,2.791631729E0
3.395496739E0,-2.150381565E0,-3.529187441E-1,1.891695142E0,2.885689350E0
3.400472000E0,-2.124742985E0,-3.225674629E-1,1.976825237E0,2.920003517E0
3.405447260E0,-2.084757328E0,-3.150516748E-1,1.981047630E0,2.893098752E0
3.410422520E0,-2.054316998E0,-3.351541758E-1,1.961923003E0,2.860365102E0
3.415397781E0,-2.014276028E0,-3.255457878E-1,1.905125499E0,2.791557118E0
3.420373041E0,-1.993262291E0,-3.007464409E-1,1.844300866E0,2.732213145E0
3.425348302E0,-2.015105724E0,-2.657701969E-1,1.774720192E0,2.698317372E0
3.430323562E0,-2.041392803E0,-2.255505323E-1,1.682230234E0,2.654817542E0
3.435298822E0,-2.091190815E0,-1.754242182E-1,1.571724892E0,2.621864187E0
3.440274083E0,-2.107068539E0,-1.251240969E-1,1.452782631E0,2.562415118E0
3.445249343E0,-2.127393246E0,-1.128354073E-1,1.291811228E0,2.491447390E0
3.450224604E0,-2.157005787E0,-1.146471500E-1,1.146076679E0,2.445262703E0
3.455199864E0,-2.119457722E0,-9.233248234E-2,1.029716730E0,2.358165148E0
3.460175125E0,-2.115330219E0,-6.509816647E-2,8.946895599E-1,2.297679072E0
3.465150385E0,-2.082472324E0,-8.088409901E-2,8.125691414E-1,2.236850873E0
3.470125645E0,-2.049645901E0,-1.109672785E-1,8.118841648E-1,2.207378072E0
3.475100906E0,-1.964261055E0,-1.314345598E-1,8.446846008E-1,2.142215818E0
3.480076166E0,-1.850218773E0,-1.757916212E-1,8.776292801E-1,2.055345556E0
3.485051427E0,-1.712295532E0,-2.392305136E-1,9.442946911E-1,1.969994846E0
3.490026687E0,-1.617455482E0,-3.121086359E-1,1.001632452E0,1.927911203E0
3.495001947E0,-1.527444839E0,-3.512419462E-1,1.083034992E0,1.905104574E0
3.499977208E0,-1.404021740E0,-3.756669760E-1,1.221938133E0,1.898824775E0
3.504952468E0,-1.228139400E0,-4.474128485E-1,1.298691750E0,1.842581044E0
3.509927729E0,-1.066772938E0,-5.138313770E-1,1.342156172E0,1.789807357E0
3.514902989E0,-9.151592255E-1,-5.462576151E-1,1.376185179E0,1.740631907E0
3.519878250E0,-7.541151047E-1,-5.687481165E-1,1.410423040E0,1.697485542E0
3.524853510E0,-6.362304688E-1,-5.813919306E-1,1.411413193E0,1.653751187E0
3.529828770E0,-5.278959274E-1,-6.177884936E-1,1.355433941E0,1.580360054E0
3.534804031E0,-4.385976791E-1,-6.111806035E-1,1.233078003E0,1.444434497E0
3.539779291E0,-3.635396957E-1,-5.999849439E-1,1.039591789E0,1.254150761E0
3.544754552E0,-2.883729935E-1,-6.130613089E-1,8.419356346E-1,1.080675143E0
3.549729812E0,-2.418365479E-1,-6.075497866E-1,6.495070457E-1,9.216621190E-1
3.554705072E0,-2.383241653E-1,-5.883728266E-1,4.811987877E-1,7.965759626E-1
3.559680333E0,-2.060661316E-1,-5.509337783E-1,3.416805267E-1,6.802476468E-1
3.564655593E0,-1.690168381E-1,-5.192633867E-1,2.021839619E-1,5.823053415E-1
3.569630854E0,-1.606588364E-1,-4.695677757E-1,8.180546761E-2,5.029883619E-1
3.574606114E0,-1.761617661E-1,-4.114887714E-1,3.790712357E-2,4.492136762E-1
3.579581375E0,-1.820030212E-1,-3.640680313E-1,3.698158264E-2,4.087031546E-1
3.584556635E0,-1.685838699E-1,-3.369423151E-1,2.166938782E-2,3.773860189E-1
3.589531947E0,-1.311321259E-1,-3.492125273E-1,6.382465363E-3,3.730760774E-1
3.594507260E0,-6.494426727E-2,-3.577663898E-1,2.927994728E-2,3.647901628E-1
3.599482572E0,-1.311683655E-2,-3.625705242E-1,8.071136475E-2,3.716769576E-1
3.604457885E0,4.348182678E-2,-3.492702246E-1,1.701717377E-1,3.909460057E-1
3.609433197E0,1.192121506E-1,-3.369781971E-1,2.737545967E-1,4.502304092E-1
3.614408510E0,1.901636124E-1,-3.639523983E-1,3.723692894E-1,5.543306192E-1
3.619383822E0,2.277345657E-1,-3.824156523E-1,5.092034340E-1,6.763082882E-1
3.624359135E0,2.320737839E-1,-3.827549219E-1,6.700985432E-1,8.058483908E-1
3.629334447E0,2.081594467E-1,-3.409827948E-1,7.884159088E-1,8.838547770E-1
3.634309760E0,1.560516357E-1,-2.711563110E-1,8.978183270E-1,9.507657999E-1
3.639285072E0,8.534145355E-2,-2.017235756E-1,9.122817516E-1,9.382076311E-1
3.644260385E0,1.027965546E-2,-1.513078213E-1,9.035327435E-1,9.161720071E-1
3.649235697E0,-7.414054871E-2,-1.099491119E-1,8.807687759E-1,8.906959441E-1
3.654211010E0,-1.155567169E-1,-4.865992069E-2,8.292107582E-1,8.386367654E-1
3.659186322E0,-1.716070175E-1,-5.547881126E-3,7.963502407E-1,8.146492824E-1
3.664161635E0,-2.232923508E-1,1.002788544E-2,7.532169819E-1,7.856817767E-1
3.669136947E0,-2.323942184E-1,1.723730564E-2,7.045536041E-1,7.420916241E-1
3.674112260E0,-2.085113525E-1,1.107537746E-2,6.599278450E-1,6.921736839E-1
3.679087572E0,-1.515312195E-1,1.038599014E-2,6.387176514E-1,6.565286113E-1
3.684062885E0,-9.952831268E-2,4.490613937E-4,6.030092239E-1,6.111679072E-1
3.689038197E0,-3.791236877E-2,3.290176392E-5,6.105999947E-1,6.117758595E-1
3.694013510E0,9.569168091E-3,1.844966412E-2,6.139168739E-1,6.142685790E-1
3.698988822E0,5.739879608E-2,4.597806931E-2,6.657657623E-1,6.698153887E-1
3.703964135E0,1.295814514E-1,6.347465515E-2,7.136678696E-1,7.281086543E-1
3.708939447E0,1.639337540E-1,8.535933495E-2,7.194108963E-1,7.427735385E-1
3.713914760E0,1.603965759E-1,1.118431091E-1,6.876549721E-1,7.149162911E-1
3.718890072E0,1.284341812E-1,1.526786089E-1,6.373176575E-1,6.678172602E-1
3.723865385E0,2.968502045E-2,2.129590511E-1,5.634257793E-1,6.030600026E-1
3.728840697E0,-6.896972656E-2,2.834484577E-1,4.562270641E-1,5.415191459E-1
3.733816010E0,-1.246414185E-1,3.358635902E-1,3.060092926E-1,4.711491501E-1
3.738791322E0,-1.280078888E-1,3.322634697E-1,1.029734612E-1,3.706596371E-1
3.743766635E0,-1.031675339E-1,2.822670937E-1,-1.004476547E-1,3.168721880E-1
3.748741947E0,-7.420349121E-2,2.049554586E-1,-2.375984192E-1,3.224374465E-1
3.753717260E0,-3.154087067E-2,1.096422672E-1,-2.894797325E-1,3.111507172E-1
3.758692520E0,1.051998138E-2,3.425288200E-2,-3.278923035E-1,3.298443460E-1
3.763667781E0,8.082580566E-2,-5.028688908E-2,-3.239417076E-1,3.376385819E-1
3.768643041E0,1.508426666E-1,-9.641218185E-2,-2.869281769E-1,3.381960934E-1
3.773618302E0,2.494583130E-1,-1.426081657E-1,-2.308988571E-1,3.686201583E-1
3.778593562E0,3.624000549E-1,-1.986166239E-1,-2.178678513E-1,4.671710219E-1
3.783568822E0,4.896783829E-1,-2.311269045E-1,-2.621126175E-1,6.015875571E-1
3.788544083E0,5.786476135E-1,-2.642118931E-1,-3.397240639E-1,7.211472975E-1
3.793519343E0,6.436710358E-1,-2.788764238E-1,-4.124999046E-1,8.137816866E-1
3.798494604E0,7.087240219E-1,-2.753007412E-1,-4.899826050E-1,9.045237368E-1
3.803469864E0,7.547559738E-1,-2.584251165E-1,-5.576982498E-1,9.733794012E-1
3.808445125E0,7.770605087E-1,-2.284477949E-1,-6.251683235E-1,1.023155346E0
3.813420385E0,7.517824173E-1,-1.854325533E-1,-6.971421242E-1,1.041906510E0
3.818395645E0,7.220582962E-1,-1.389422417E-1,-7.544145584E-1,1.053477316E0
3.823370906E0,7.069625854E-1,-8.887422085E-2,-7.779712677E-1,1.054956880E0
3.828346166E0,6.920404434E-1,-5.416464806E-2,-7.727661133E-1,1.038759477E0
3.833321427E0,6.676254272E-1,-1.551055908E-2,-7.198686600E-1,9.819242212E-1
3.838296687E0,6.480188370E-1,-1.580083370E-2,-6.767992973E-1,9.371421281E-1
3.843271947E0,6.618738174E-1,-2.613639832E-2,-6.100988388E-1,9.005446433E-1
3.848247208E0,6.851787567E-1,-1.284992695E-2,-5.198636055E-1,8.601704585E-1
3.853222468E0,7.274599075E-1,5.037188530E-3,-4.252638817E-1,8.426580916E-1
3.858197729E0,7.312030792E-1,2.779233456E-2,-3.120884895E-1,7.955058656E-1
3.863172989E0,7.490434647E-1,7.485604286E-2,-2.042250633E-1,7.799855227E-1
3.868148250E0,7.905206680E-1,1.225632429E-1,-1.446490288E-1,8.129378922E-1
3.873123510E0,8.364439011E-1,1.711217165E-1,-1.572098732E-1,8.681221030E-1
3.878098770E0,8.819723129E-1,2.255451679E-1,-2.322907448E-1,9.395236951E-1
3.883074031E0,9.413986206E-1,2.428551912E-1,-3.172845840E-1,1.022682509E0
3.888049291E0,9.860172272E-1,2.804685831E-1,-3.882622719E-1,1.096193500E0
3.893024552E0,1.030272484E0,3.189804554E-1,-4.786252975E-1,1.179954278E0
3.897999812E0,1.079053879E0,3.485519886E-1,-6.312608719E-1,1.297819730E0
3.902975072E0,1.094201088E0,3.545033932E-1,-7.742447853E-1,1.386507722E0
3.907950333E0,1.075810432E0,3.651859760E-1,-8.597588539E-1,1.424750564E0
3.912925593E0,1.086246490E0,3.850059509E-1,-8.972487450E-1,1.460553433E0
3.917900854E0,1.101703644E0,3.563278913E-1,-9.343929291E-1,1.487887977E0
3.922876114E0,1.107946396E0,3.077168465E-1,-9.327616692E-1,1.480634731E0
3.927851375E0,1.143295288E0,2.726012468E-1,-8.875522614E-1,1.472815186E0
3.932826635E0,1.193396568E0,2.605063915E-1,-7.892069817E-1,1.454271848E0
3.937801895E0,1.262987137E0,2.572391033E-1,-7.095389366E-1,1.471310289E0
3.942777156E0,1.318490028E0,2.535024881E-1,-6.485986710E-1,1.491093459E0
3.947752416E0,1.407642365E0,2.496210337E-1,-6.112623215E-1,1.554802017E0
3.952727677E0,1.463349342E0,2.411416769E-1,-5.832595825E-1,1.593653773E0
3.957702937E0,1.490267754E0,2.618100643E-1,-6.078596115E-1,1.630624357E0
3.962678197E0,1.478780746E0,2.928075790E-1,-6.563792229E-1,1.644190518E0
3.967653458E0,1.500587463E0,3.295960426E-1,-7.480063438E-1,1.708774349E0
3.972628718E0,1.526914597E0,3.531769514E-1,-8.922824860E-1,1.803432887E0
3.977603979E0,1.557647705E0,3.445031643E-1,-1.046280384E0,1.907787055E0
3.982579239E0,1.602314949E0,3.129070997E-1,-1.181416988E0,2.015209704E0
3.987554500E0,1.632189751E0,3.012290001E-1,-1.269098759E0,2.089352520E0
3.992529760E0,1.656891823E0,3.187290430E-1,-1.333302498E0,2.150482333E0
3.997505020E0,1.671738625E0,3.220871687E-1,-1.388288975E0,2.196769549E0
4.002480281E0,1.681623459E0,3.111753464E-1,-1.376541615E0,2.195348348E0
4.007455541E0,1.720116615E0,2.953227758E-1,-1.355428696E0,2.209797199E0
4.012430802E0,1.777669907E0,2.840565443E-1,-1.324874401E0,2.235193637E0
4.017406062E0,1.844689369E0,2.867555618E-1,-1.304074764E0,2.277217296E0
4.022381322E0,1.854200363E0,3.081269264E-1,-1.273913383E0,2.270651118E0
4.027356583E0,1.844503403E0,3.577302694E-1,-1.301405430E0,2.285567728E0
4.032331843E0,1.820356369E0,4.212073088E-1,-1.357864380E0,2.309742103E0
4.037307104E0,1.800785065E0,4.652123451E-1,-1.386045456E0,2.319562756E0
4.042282364E0,1.785820007E0,4.994211197E-1,-1.438502312E0,2.346883775E0
4.047257625E0,1.770691872E0,5.429693460E-1,-1.500826836E0,2.383830238E0
4.052232885E0,1.760177612E0,5.862251520E-1,-1.592157364E0,2.444759748E0
4.057208145E0,1.749458313E0,5.908737183E-1,-1.650352955E0,2.476570414E0
4.062183406E0,1.781604767E0,5.855398178E-1,-1.675428867E0,2.514763272E0
4.067158666E0,1.808739662E0,5.749682188E-1,-1.662655830E0,2.523202732E0
4.072133927E0,1.806931496E0,5.638978481E-1,-1.602571964E0,2.480165138E0
4.077109187E0,1.800184250E0,5.427699089E-1,-1.499920368E0,2.405207604E0
4.082084447E0,1.788533211E0,5.307569504E-1,-1.340346813E0,2.297190363E0
4.087059708E0,1.805528641E0,5.233312845E-1,-1.195478439E0,2.227774227E0
4.092034968E0,1.836765289E0,4.920401573E-1,-1.098759174E0,2.196151627E0
4.097010229E0,1.853480339E0,4.658802748E-1,-9.975466728E-1,2.155813805E0
4.101985489E0,1.812487602E0,4.497631788E-1,-8.873157501E-1,2.067541406E0
4.106960750E0,1.732983589E0,4.534833431E-1,-7.919445038E-1,1.958585040E0
4.111936010E0,1.624645233E0,4.820342064E-1,-7.399425507E-1,1.849146854E0
4.116911270E0,1.506650925E0,5.020446777E-1,-7.503294945E-1,1.756428256E0
4.121886531E0,1.388628960E0,4.850057364E-1,-8.037672043E-1,1.676175012E0
4.126861791E0,1.304114342E0,4.597148895E-1,-8.666124344E-1,1.631891267E0
4.131837052E0,1.229122162E0,4.643622637E-1,-9.819698334E-1,1.640316541E0
4.136812312E0,1.187512398E0,4.654167891E-1,-1.116374969E0,1.695019633E0
4.141787572E0,1.136104584E0,4.292584658E-1,-1.207845211E0,1.712859162E0
4.146762833E0,1.098751068E0,3.892382383E-1,-1.280518532E0,1.731614283E0
4.151738093E0,1.108918190E0,3.164255619E-1,-1.363159180E0,1.785504869E0
4.156713354E0,1.161851883E0,2.488855124E-1,-1.426963329E0,1.856897450E0
4.161688614E0,1.252789497E0,1.623522043E-1,-1.491035461E0,1.954232972E0
4.166663875E0,1.357815742E0,6.594073772E-2,-1.517141342E0,2.037088516E0
4.171639187E0,1.429145813E0,-5.031192303E-2,-1.524446011E0,2.090197283E0
4.176614500E0,1.509914398E0,-1.532223225E-1,-1.441211224E0,2.092942513E0
4.181589812E0,1.576346397E0,-2.334618568E-1,-1.334283829E0,2.078385368E0
4.186565125E0,1.633390427E0,-3.008433580E-1,-1.246512413E0,2.076599193E0
4.191540437E0,1.671556473E0,-3.841112852E-1,-1.139503002E0,2.059152644E0
4.196515750E0,1.695659637E0,-4.401454329E-1,-1.018030167E0,2.026172507E0
4.201491062E0,1.672176361E0,-4.784612656E-1,-8.917708397E-1,1.954572638E0
4.206466375E0,1.615505219E0,-4.940591455E-1,-7.702550888E-1,1.856675645E0
4.211441687E0,1.549536705E0,-4.866888523E-1,-6.870102882E-1,1.763494592E0
4.216417000E0,1.464702606E0,-4.465113878E-1,-6.180396080E-1,1.651271965E0
4.221392312E0,1.346652985E0,-4.210740328E-1,-5.585212708E-1,1.517472771E0
4.226367625E0,1.248106956E0,-3.813948631E-1,-5.178198814E-1,1.404055001E0
4.231342937E0,1.173801422E0,-3.368318081E-1,-5.198130608E-1,1.327204228E0
4.236318250E0,1.109281540E0,-3.110824823E-1,-5.501871109E-1,1.276708151E0
4.241293562E0,1.070749283E0,-2.732318640E-1,-5.856323242E-1,1.250649790E0
4.246268875E0,1.070511818E0,-2.681698799E-1,-6.301355362E-1,1.270819197E0
4.251244187E0,1.065430641E0,-2.718400955E-1,-6.600217819E-1,1.282446194E0
4.256219500E0,1.069712639E0,-2.461605072E-1,-7.040424347E-1,1.304053632E0
4.261194812E0,1.106987000E0,-2.008557320E-1,-7.668881416E-1,1.361572864E0
4.266170125E0,1.158033371E0,-2.121610641E-1,-8.150973320E-1,1.431934798E0
4.271145437E0,1.251276970E0,-2.512826920E-1,-8.487420082E-1,1.532710032E0
4.276120750E0,1.405479431E0,-2.660773993E-1,-8.535532951E-1,1.665749934E0
4.281096062E0,1.567969322E0,-2.665435076E-1,-8.676967621E-1,1.811759064E0
4.286071375E0,1.710261345E0,-3.053538799E-1,-8.482899666E-1,1.933347027E0
4.291046687E0,1.851570129E0,-3.444974422E-1,-7.623429298E-1,2.031786695E0
4.296022000E0,1.977782249E0,-3.604292870E-1,-6.719551086E-1,2.119682893E0
4.300997312E0,2.079526901E0,-3.439982533E-1,-5.819387436E-1,2.186645749E0
4.305972625E0,2.142809868E0,-3.287732601E-1,-5.017151833E-1,2.225184062E0
4.310947937E0,2.144218445E0,-2.861993313E-1,-4.359188080E-1,2.206718832E0
4.315923250E0,2.098489761E0,-2.068637013E-1,-4.129314423E-1,2.148712230E0
4.320898562E0,2.015501022E0,-1.050879955E-1,-4.418721199E-1,2.066044246E0
4.325873875E0,1.957204819E0,-4.594624043E-3,-5.271730423E-1,2.026964042E0
4.330849187E0,1.871102333E0,9.019351006E-2,-5.924324989E-1,1.964722646E0
4.335824500E0,1.833312988E0,1.461957693E-1,-6.379575729E-1,1.946638020E0
4.340799812E0,1.795874596E0,2.114474773E-1,-6.687507629E-1,1.927979041E0
4.345775125E0,1.768209457E0,2.765326500E-1,-7.230172157E-1,1.930230268E0
4.350750437E0,1.740729332E0,3.367712498E-1,-7.768244743E-1,1.935719439E0
4.355725697E0,1.746600151E0,3.828663826E-1,-8.445177078E-1,1.977475389E0
4.360700958E0,1.742721558E0,4.245257378E-1,-8.928794861E-1,2.003630282E0
4.365676218E0,1.738614082E0,4.332934618E-1,-9.174237251E-1,2.013004829E0
4.370651479E0,1.743754387E0,4.425643682E-1,-9.611496925E-1,2.039693926E0
4.375626739E0,1.748573303E0,4.474914074E-1,-1.004915237E0,2.065819883E0
4.380602000E0,1.762639046E0,4.480324984E-1,-1.024869442E0,2.087579196E0
4.385577260E0,1.819200516E0,4.487057924E-1,-1.025860786E0,2.136168944E0
4.390552520E0,1.894284248E0,4.304658175E-1,-1.036320686E0,2.201720736E0
4.395527781E0,2.011547089E0,4.027279615E-1,-1.051351547E0,2.305179294E0
4.400503041E0,2.146916389E0,3.700327873E-1,-1.080435276E0,2.431771912E0
4.405478302E0,2.238510132E0,3.179384470E-1,-1.071279049E0,2.501929509E0
4.410453562E0,2.300879478E0,3.034461737E-1,-1.062328815E0,2.552384859E0
4.415428822E0,2.367555618E0,3.117569685E-1,-1.034555912E0,2.602463823E0
4.420404083E0,2.386275291E0,2.951194048E-1,-9.928717613E-1,2.601384163E0
4.425379343E0,2.381189346E0,2.773821354E-1,-9.658980370E-1,2.584562356E0
4.430354604E0,2.376325607E0,2.441591024E-1,-9.153981209E-1,2.558220237E0
4.435329864E0,2.338528633E0,2.382131815E-1,-8.509383202E-1,2.499911541E0
4.440305125E0,2.282393456E0,2.308430672E-1,-7.487607002E-1,2.413141312E0
4.445280385E0,2.231869698E0,2.505989075E-1,-6.185741425E-1,2.329522726E0
4.450255645E0,2.191661835E0,2.498439550E-1,-4.938387871E-1,2.260460207E0
4.455230906E0,2.133171082E0,2.575812340E-1,-3.697266579E-1,2.180244197E0
4.460206166E0,2.099202156E0,2.836146355E-1,-2.083220482E-1,2.128493606E0
4.465181427E0,2.041980743E0,2.996064425E-1,-5.275249481E-2,2.064517426E0
4.470156687E0,1.961631775E0,3.298105001E-1,8.276033401E-2,1.990885094E0
4.475131947E0,1.872567177E0,3.887788057E-1,1.984443665E-1,1.922768046E0
4.480107208E0,1.812891960E0,4.387559891E-1,2.566833496E-1,1.882809183E0
4.485082468E0,1.763363838E0,4.659193754E-1,3.007874489E-1,1.848514533E0
4.490057729E0,1.733379364E0,5.229188204E-1,2.739324570E-1,1.831143660E0
4.495032989E0,1.722761154E0,5.764412880E-1,1.909852028E-1,1.826654291E0
4.500008250E0,1.767590523E0,6.166939735E-1,5.752801895E-2,1.872964812E0
4.504983510E0,1.817232132E0,6.442887783E-1,-9.906721115E-2,1.930609998E0
4.509958770E0,1.871692657E0,6.733118296E-1,-2.692537308E-1,2.007256784E0
4.514934552E0,1.911849976E0,6.986484528E-1,-4.769878387E-1,2.090645209E0
4.519909968E0,1.913857460E0,7.390547991E-1,-6.409378052E-1,2.149384480E0
4.524885229E0,1.901728630E0,7.895207405E-1,-7.993779182E-1,2.208827707E0
4.529860489E0,1.956817627E0,8.020043373E-1,-9.236140251E-1,2.307684781E0
4.534835750E0,2.012120247E0,8.050676584E-1,-1.085412979E0,2.423815826E0
4.539811010E0,2.057983398E0,8.272407055E-1,-1.256248951E0,2.549075181E0
4.544786270E0,2.032122612E0,8.588590622E-1,-1.350274563E0,2.586581256E0
4.549761531E0,1.968031883E0,8.807320595E-1,-1.429902077E0,2.587171893E0
4.554736791E0,1.875238419E0,9.168310165E-1,-1.519207001E0,2.581683201E0
4.559712052E0,1.758491516E0,9.338096380E-1,-1.589564323E0,2.547745590E0
4.564687312E0,1.646420479E0,9.557524920E-1,-1.665039062E0,2.529133903E0
4.569662572E0,1.548488617E0,9.349782467E-1,-1.717060566E0,2.494052587E0
4.574637833E0,1.459791183E0,9.195348024E-1,-1.750576973E0,2.457855628E0
4.579613093E0,1.389791489E0,8.951694965E-1,-1.765740395E0,2.418819537E0
4.584588354E0,1.319248199E0,8.237092495E-1,-1.786622524E0,2.368740759E0
4.589563614E0,1.248165131E0,7.338323593E-1,-1.784527779E0,2.298035143E0
4.594538875E0,1.176521301E0,6.876316071E-1,-1.759547234E0,2.225543993E0
4.599514135E0,1.123516083E0,6.466428041E-1,-1.721191406E0,2.154747122E0
4.604489395E0,1.036524773E0,5.963834524E-1,-1.650369167E0,2.038081258E0
4.609464656E0,9.826297760E-1,5.128511190E-1,-1.580468178E0,1.930403380E0
4.614439916E0,9.188108444E-1,4.341634512E-1,-1.492296696E0,1.805453045E0
4.619415177E0,8.642854691E-1,3.648716211E-1,-1.404931545E0,1.689364768E0
4.624390437E0,7.951974869E-1,3.000587225E-1,-1.280024529E0,1.536501570E0
4.629365697E0,6.924905777E-1,2.299077511E-1,-1.170195103E0,1.379042187E0
4.634340958E0,5.993156433E-1,1.925894022E-1,-1.032286167E0,1.209084219E0
4.639316218E0,5.205059052E-1,1.497824192E-1,-8.901414871E-1,1.041975546E0
4.644291479E0,4.561443329E-1,1.205608845E-1,-7.340373993E-1,8.725901001E-1
4.649266739E0,3.871107101E-1,1.001527309E-1,-6.165437698E-1,7.348547418E-1
4.654242000E0,3.230094910E-1,8.382463455E-2,-5.088410378E-1,6.085071095E-1
4.659217260E0,2.542953491E-1,5.727887154E-2,-4.108557701E-1,4.865690676E-1
4.664192520E0,1.523075104E-1,6.207585335E-3,-3.081750870E-1,3.438138974E-1
4.669167781E0,4.097461700E-2,-2.620828152E-2,-2.056069374E-1,2.112818165E-1
