"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.505364022E0,7.581239700E0,-2.129043818E0,5.796960831E0
3.507851834E0,7.571662903E0,-2.129043818E0,5.806537628E0
3.510339647E0,7.576451302E0,-2.152985811E0,5.801749229E0
3.512827459E0,7.600393295E0,-2.148197412E0,5.811326027E0
3.515315272E0,7.595604897E0,-2.148197412E0,5.806537628E0
3.517803084E0,7.590816498E0,-2.119467020E0,5.816114426E0
3.520290897E0,7.614758492E0,-2.109890223E0,5.825691223E0
3.522778709E0,7.624335289E0,-2.119467020E0,5.816114426E0
3.525266522E0,7.629123688E0,-2.119467020E0,5.835268021E0
3.527754334E0,7.638700485E0,-2.124255419E0,5.840056419E0
3.530242147E0,7.638700485E0,-2.114678621E0,5.830479622E0
3.532729959E0,7.638700485E0,-2.095525026E0,5.835268021E0
3.535217772E0,7.653065681E0,-2.100313425E0,5.811326027E0
3.537705584E0,7.643488884E0,-2.109890223E0,5.801749229E0
3.540193397E0,7.643488884E0,-2.105101824E0,5.801749229E0
3.542681209E0,7.648277283E0,-2.109890223E0,5.792172432E0
3.545168970E0,7.653065681E0,-2.109890223E0,5.768230438E0
3.547656730E0,7.648277283E0,-2.114678621E0,5.768230438E0
3.550144491E0,7.643488884E0,-2.109890223E0,5.777807236E0
3.552632251E0,7.624335289E0,-2.105101824E0,5.768230438E0
3.555120012E0,7.614758492E0,-2.090736628E0,5.744288445E0
3.557607772E0,7.609970093E0,-2.081159830E0,5.753865242E0
3.560095532E0,7.600393295E0,-2.085948229E0,5.758653641E0
3.562583293E0,7.595604897E0,-2.076371431E0,5.758653641E0
3.565071053E0,7.581239700E0,-2.081159830E0,5.744288445E0
3.567558814E0,7.581239700E0,-2.085948229E0,5.758653641E0
3.570046574E0,7.562086105E0,-2.085948229E0,5.763442039E0
3.572534334E0,7.542932510E0,-2.081159830E0,5.758653641E0
3.575022095E0,7.538144112E0,-2.081159830E0,5.744288445E0
3.577509855E0,7.542932510E0,-2.076371431E0,5.749076843E0
3.579997616E0,7.538144112E0,-2.066794634E0,5.734711647E0
3.582485376E0,7.538144112E0,-2.071583033E0,5.739500046E0
3.584973137E0,7.566874504E0,-2.090736628E0,5.729923248E0
3.587460897E0,7.581239700E0,-2.100313425E0,5.753865242E0
3.589948657E0,7.590816498E0,-2.109890223E0,5.753865242E0
3.592436418E0,7.605181694E0,-2.105101824E0,5.758653641E0
3.594924178E0,7.595604897E0,-2.109890223E0,5.744288445E0
3.597411939E0,7.590816498E0,-2.114678621E0,5.749076843E0
3.599899699E0,7.600393295E0,-2.133832216E0,5.749076843E0
3.602387459E0,7.600393295E0,-2.133832216E0,5.758653641E0
3.604875220E0,7.586028099E0,-2.129043818E0,5.758653641E0
3.607362980E0,7.600393295E0,-2.143409014E0,5.777807236E0
3.609850741E0,7.600393295E0,-2.119467020E0,5.773018837E0
3.612338501E0,7.600393295E0,-2.114678621E0,5.773018837E0
3.614826262E0,7.600393295E0,-2.109890223E0,5.763442039E0
3.617314022E0,7.629123688E0,-2.100313425E0,5.749076843E0
3.619801782E0,7.624335289E0,-2.095525026E0,5.744288445E0
3.622289543E0,7.624335289E0,-2.085948229E0,5.753865242E0
3.624777303E0,7.605181694E0,-2.095525026E0,5.739500046E0
3.627265064E0,7.605181694E0,-2.095525026E0,5.734711647E0
3.629753293E0,7.590816498E0,-2.090736628E0,5.749076843E0
3.632240897E0,7.586028099E0,-2.066794634E0,5.758653641E0
3.634728501E0,7.586028099E0,-2.071583033E0,5.763442039E0
3.637216105E0,7.576451302E0,-2.076371431E0,5.768230438E0
3.639703709E0,7.576451302E0,-2.076371431E0,5.773018837E0
3.642191314E0,7.576451302E0,-2.066794634E0,5.758653641E0
3.644679178E0,7.586028099E0,-2.071583033E0,5.749076843E0
3.647167043E0,7.571662903E0,-2.066794634E0,5.753865242E0
3.649654907E0,7.576451302E0,-2.071583033E0,5.739500046E0
3.652142772E0,7.571662903E0,-2.076371431E0,5.739500046E0
3.654630637E0,7.590816498E0,-2.085948229E0,5.744288445E0
3.657118501E0,7.581239700E0,-2.085948229E0,5.744288445E0
3.659606314E0,7.581239700E0,-2.081159830E0,5.729923248E0
3.662094074E0,7.581239700E0,-2.105101824E0,5.729923248E0
3.664581834E0,7.590816498E0,-2.100313425E0,5.725134850E0
3.667069595E0,7.590816498E0,-2.109890223E0,5.729923248E0
3.669557355E0,7.595604897E0,-2.105101824E0,5.729923248E0
3.672045116E0,7.586028099E0,-2.105101824E0,5.744288445E0
3.674532876E0,7.595604897E0,-2.095525026E0,5.763442039E0
3.677020637E0,7.605181694E0,-2.109890223E0,5.768230438E0
3.679508397E0,7.609970093E0,-2.114678621E0,5.777807236E0
3.681996157E0,7.595604897E0,-2.114678621E0,5.792172432E0
3.684483918E0,7.595604897E0,-2.133832216E0,5.787384033E0
3.686971678E0,7.600393295E0,-2.119467020E0,5.801749229E0
3.689459439E0,7.609970093E0,-2.124255419E0,5.792172432E0
3.691947199E0,7.600393295E0,-2.129043818E0,5.777807236E0
3.694434959E0,7.586028099E0,-2.138620615E0,5.796960831E0
3.696922720E0,7.581239700E0,-2.143409014E0,5.792172432E0
3.699410480E0,7.581239700E0,-2.138620615E0,5.787384033E0
3.701898241E0,7.566874504E0,-2.133832216E0,5.782595634E0
3.704386001E0,7.557297707E0,-2.138620615E0,5.777807236E0
3.706873762E0,7.552509308E0,-2.143409014E0,5.773018837E0
3.709361522E0,7.566874504E0,-2.143409014E0,5.763442039E0
3.711849282E0,7.552509308E0,-2.133832216E0,5.763442039E0
3.714337043E0,7.566874504E0,-2.129043818E0,5.763442039E0
3.716824803E0,7.533355713E0,-2.119467020E0,5.773018837E0
3.719312564E0,7.533355713E0,-2.129043818E0,5.744288445E0
3.721800324E0,7.528567314E0,-2.129043818E0,5.749076843E0
3.724288084E0,7.528567314E0,-2.124255419E0,5.763442039E0
3.726775845E0,7.514202118E0,-2.124255419E0,5.773018837E0
3.729263605E0,7.523778915E0,-2.124255419E0,5.787384033E0
3.731751366E0,7.518990517E0,-2.119467020E0,5.806537628E0
3.734239126E0,7.518990517E0,-2.109890223E0,5.816114426E0
3.736726887E0,7.518990517E0,-2.109890223E0,5.811326027E0
3.739214647E0,7.533355713E0,-2.114678621E0,5.830479622E0
3.741702407E0,7.547720909E0,-2.114678621E0,5.825691223E0
3.744190168E0,7.557297707E0,-2.114678621E0,5.825691223E0
3.746677928E0,7.576451302E0,-2.109890223E0,5.820902824E0
3.749165689E0,7.595604897E0,-2.105101824E0,5.811326027E0
3.751653449E0,7.590816498E0,-2.119467020E0,5.811326027E0
3.754141209E0,7.600393295E0,-2.109890223E0,5.830479622E0
3.756628970E0,7.590816498E0,-2.114678621E0,5.835268021E0
3.759116730E0,7.595604897E0,-2.105101824E0,5.840056419E0
3.761604491E0,7.609970093E0,-2.109890223E0,5.835268021E0
3.764092251E0,7.605181694E0,-2.119467020E0,5.844844818E0
3.766580012E0,7.600393295E0,-2.114678621E0,5.830479622E0
3.769067772E0,7.595604897E0,-2.100313425E0,5.849633217E0
3.771555532E0,7.595604897E0,-2.105101824E0,5.816114426E0
3.774043293E0,7.586028099E0,-2.114678621E0,5.796960831E0
3.776531053E0,7.600393295E0,-2.114678621E0,5.777807236E0
3.779018814E0,7.609970093E0,-2.095525026E0,5.777807236E0
3.781506574E0,7.600393295E0,-2.114678621E0,5.768230438E0
3.783994334E0,7.590816498E0,-2.105101824E0,5.758653641E0
