"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.337993880E-1,1.073200893E1,5.043984413E0,-1.285087705E0
6.362873570E-1,1.080862331E1,5.000888824E0,-1.256357312E0
6.387753250E-1,1.089481449E1,4.953004837E0,-1.189319730E0
6.412632940E-1,1.098579407E1,4.943428040E0,-1.107916832E0
6.437512630E-1,1.105762100E1,4.953004837E0,-1.026513934E0
6.462392320E-1,1.108156300E1,4.953004837E0,-9.355342984E-1
6.487272000E-1,1.103367901E1,4.976946831E0,-8.158242106E-1
6.512151690E-1,1.094269848E1,4.996100426E0,-6.961141229E-1
6.537031380E-1,1.081341171E1,5.020042419E0,-5.811924338E-1
6.561911070E-1,1.066018295E1,5.072714806E0,-4.471171796E-1
6.586790750E-1,1.050216579E1,5.087080002E0,-3.274070919E-1
6.611670440E-1,1.031062984E1,5.134963989E0,-2.076970041E-1
6.636550130E-1,1.013345909E1,5.187636375E0,-9.756372124E-2
6.661429820E-1,9.956287384E0,5.245097160E0,-1.795651275E-3
6.686309500E-1,9.827000618E0,5.288193226E0,6.045359373E-2
6.711188670E-1,9.673771858E0,5.316923618E0,1.131260321E-1
6.736067840E-1,9.539696693E0,5.312135220E0,1.322796494E-1
6.760947000E-1,9.400833130E0,5.297770023E0,1.370680481E-1
6.785826170E-1,9.314641953E0,5.288193226E0,1.035492271E-1
6.810705340E-1,9.209297180E0,5.259462357E0,8.439560980E-2
6.835584500E-1,9.113529205E0,5.254673958E0,3.172317147E-2
6.860463670E-1,8.998606682E0,5.269039154E0,-1.795651275E-3
6.885342840E-1,8.926780701E0,5.292981625E0,-3.052607179E-2
6.910230340E-1,8.835801125E0,5.307346821E0,-6.404489279E-2
6.935103250E-1,8.763975143E0,5.364807606E0,-7.841010392E-2
6.959976170E-1,8.672995567E0,5.422268391E0,-8.319851011E-2
6.984849610E-1,8.582015991E0,5.484517574E0,-1.071405262E-1
7.009723570E-1,8.519766808E0,5.561131954E0,-1.598129570E-1
7.034598050E-1,8.443152428E0,5.599439144E0,-2.412158251E-1
7.059473570E-1,8.366538048E0,5.642534733E0,-2.890998423E-1
7.084350130E-1,8.304288864E0,5.695207119E0,-3.369838893E-1
7.109227730E-1,8.261193275E0,5.733514309E0,-3.992331326E-1
7.134106380E-1,8.261193275E0,5.771821976E0,-4.902127981E-1
7.158986070E-1,8.313865662E0,5.800552368E0,-5.811924338E-1
7.183866800E-1,8.323442459E0,5.843647957E0,-6.578069329E-1
7.208748570E-1,8.342596054E0,5.886743546E0,-7.392097712E-1
7.233631380E-1,8.347384453E0,5.925050735E0,-8.206126094E-1
7.258514710E-1,8.333019257E0,5.920262337E0,-8.828618526E-1
7.283398570E-1,8.275558472E0,5.920262337E0,-9.546879530E-1
7.308282420E-1,8.175002098E0,5.901108742E0,-1.007360339E0
7.333166270E-1,8.060079575E0,5.905897141E0,-1.026513934E0
7.358050130E-1,7.930793285E0,5.968146324E0,-1.036090732E0
7.382932420E-1,7.801506042E0,6.030395508E0,-1.074398041E0
7.407812110E-1,7.662642479E0,6.087856293E0,-1.103128433E0
7.432691270E-1,7.518990517E0,6.126163483E0,-1.079186440E0
7.457570440E-1,7.370550156E0,6.154893875E0,-1.079186440E0
7.482449610E-1,7.222109318E0,6.140528679E0,-1.074398041E0
