"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.825632840E-1,-5.416865349E-1,1.093093634E0,-3.279680312E-1
4.850510450E-1,-5.416865349E-1,1.071788430E0,-3.418164849E-1
4.875388050E-1,-5.395560265E-1,1.051548362E0,-3.535343707E-1
4.900265660E-1,-5.331644416E-1,1.031308413E0,-3.641870022E-1
4.925143260E-1,-5.235770941E-1,1.014264107E0,-3.727091253E-1
4.950020860E-1,-5.118591785E-1,9.993504286E-1,-3.812312186E-1
4.974898470E-1,-4.980107546E-1,9.876325727E-1,-3.886880577E-1
4.999776070E-1,-4.809665382E-1,9.801757336E-1,-3.950796425E-1
5.024653680E-1,-4.639223218E-1,9.780451655E-1,-4.014712274E-1
5.049531280E-1,-4.447475672E-1,9.801757336E-1,-4.057323039E-1
5.074408880E-1,-4.255728126E-1,9.855020046E-1,-4.099933505E-1
5.099286490E-1,-4.063980877E-1,9.929588437E-1,-4.131891429E-1
5.124164090E-1,-3.872233331E-1,1.001480937E0,-4.153196514E-1
5.149041700E-1,-3.691138625E-1,1.011068344E0,-4.163849354E-1
5.173919300E-1,-3.531349003E-1,1.019590497E0,-4.163849354E-1
5.198796910E-1,-3.371559381E-1,1.024916768E0,-4.142543972E-1
5.223674510E-1,-3.243727684E-1,1.029177785E0,-4.121238589E-1
5.248552110E-1,-3.137201369E-1,1.032373667E0,-4.078628123E-1
5.273429720E-1,-3.062632978E-1,1.031308413E0,-4.046670198E-1
5.298307320E-1,-3.009369671E-1,1.027047276E0,-4.025365114E-1
5.323184930E-1,-2.988064587E-1,1.019590497E0,-4.014712274E-1
5.348062530E-1,-2.988064587E-1,1.005742073E0,-4.014712274E-1
5.372940130E-1,-3.030675054E-1,9.876325727E-1,-4.025365114E-1
5.397817740E-1,-3.094590902E-1,9.652619958E-1,-4.089280665E-1
5.422695340E-1,-3.201117218E-1,9.386304021E-1,-4.185154438E-1
5.447572950E-1,-3.318296373E-1,9.109335542E-1,-4.312986135E-1
5.472450550E-1,-3.446127772E-1,8.800409436E-1,-4.494080842E-1
5.497327630E-1,-3.573959470E-1,8.448871970E-1,-4.696480930E-1
5.522204720E-1,-3.701791167E-1,8.086682558E-1,-4.930838943E-1
