"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.701756830E-1,5.181974888E0,3.470762014E0,-1.074584723E-1
3.726634430E-1,5.188366413E0,3.457978964E0,-1.021321490E-1
3.751512040E-1,5.173452854E0,3.431347370E0,-9.893636405E-2
3.776389640E-1,5.137233734E0,3.394063234E0,-9.787109494E-2
3.801267250E-1,5.079709530E0,3.345061064E0,-9.787109494E-2
3.826144850E-1,4.998749733E0,3.285406113E0,-1.010668874E-1
3.851022460E-1,4.897549629E0,3.214033604E0,-1.063932031E-1
3.875900060E-1,4.777174950E0,3.133073568E0,-1.117195264E-1
3.900777660E-1,4.639755726E0,3.045722008E0,-1.181111038E-1
3.925655270E-1,4.487422943E0,2.951978683E0,-1.245026886E-1
3.950532870E-1,4.322307110E0,2.853974342E0,-1.298290044E-1
3.975410480E-1,4.147603989E0,2.752774477E0,-1.351553202E-1
4.000288080E-1,3.963313341E0,2.649443865E0,-1.404816359E-1
4.025165680E-1,3.771565914E0,2.543982744E0,-1.436774284E-1
4.050043290E-1,3.575557470E0,2.436391115E0,-1.458079666E-1
4.074920890E-1,3.375287771E0,2.326668978E0,-1.458079666E-1
4.099798500E-1,3.173953056E0,2.214816332E0,-1.404816359E-1
4.124676100E-1,2.974748611E0,2.102963686E0,-1.319595277E-1
4.149553710E-1,2.777674913E0,1.991110921E0,-1.170458421E-1
4.174431310E-1,2.586992741E0,1.880323529E0,-9.680583328E-2
4.199308910E-1,2.404832602E0,1.770601273E0,-7.230477035E-2
4.224186520E-1,2.231194735E0,1.663009644E0,-4.247738793E-2
4.249064120E-1,2.069274664E0,1.557548642E0,-1.051947847E-2
4.273941730E-1,1.916941881E0,1.454218030E0,2.356895804E-2
4.298819330E-1,1.776327133E0,1.353017926E0,5.872265995E-2
4.323696930E-1,1.645299673E0,1.255013704E0,9.387636185E-2
4.348574540E-1,1.524924874E0,1.161270499E0,1.279647946E-1
4.373452140E-1,1.415202737E0,1.071788430E0,1.609879732E-1
4.398329750E-1,1.315068007E0,9.897630811E-1,1.918806136E-1
4.423207350E-1,1.226651073E0,9.162598848E-1,2.217079997E-1
4.448084960E-1,1.151017308E0,8.502135277E-1,2.504701018E-1
4.472962560E-1,1.086036325E0,7.916240692E-1,2.760364413E-1
4.497840160E-1,1.033838391E0,7.426218987E-1,2.984069884E-1
4.522717770E-1,9.944236279E-1,7.000113726E-1,3.165164590E-1
4.547595370E-1,9.645962119E-1,6.648576856E-1,3.303648829E-1
4.572472980E-1,9.454214573E-1,6.360955238E-1,3.399522603E-1
4.597350580E-1,9.337036014E-1,6.115944982E-1,3.452785909E-1
4.622228180E-1,9.283772707E-1,5.913544893E-1,3.442133069E-1
4.647105790E-1,9.294425249E-1,5.753754973E-1,3.399522603E-1
4.671983390E-1,9.347688556E-1,5.625923872E-1,3.303648829E-1
4.696861000E-1,9.443562031E-1,5.519397259E-1,3.186469972E-1
4.721738600E-1,9.571393728E-1,5.434176326E-1,3.016027808E-1
4.746616210E-1,9.709877968E-1,5.359607935E-1,2.834932804E-1
4.771493810E-1,9.848362207E-1,5.274386406E-1,2.632532716E-1
4.796371410E-1,9.986846447E-1,5.189165473E-1,2.419480085E-1
4.821249020E-1,1.010402560E0,5.061333776E-1,2.206427306E-1
4.846126620E-1,1.019989967E0,4.912196994E-1,1.993374527E-1
4.871004230E-1,1.025316238E0,4.731102288E-1,1.780321896E-1
4.895881830E-1,1.027446747E0,4.507396817E-1,1.588574350E-1
4.920759430E-1,1.026381493E0,4.241080880E-1,1.407479644E-1
4.945637040E-1,1.021055222E0,3.942807019E-1,1.237037405E-1
4.970514640E-1,1.013598323E0,3.612575233E-1,1.077247858E-1
4.995392250E-1,1.002945662E0,3.261038363E-1,9.068056941E-2
5.020269850E-1,9.880320430E-1,2.888196111E-1,7.363634557E-2
5.045146930E-1,9.709877968E-1,2.504701018E-1,5.659212917E-2
5.070024020E-1,9.507477880E-1,2.099900991E-1,4.061317816E-2
5.094901100E-1,9.262467623E-1,1.695100814E-1,2.250369452E-2
5.119778180E-1,8.996151686E-1,1.290300637E-1,4.394212738E-3
5.144655270E-1,8.719182611E-1,8.855003864E-2,-1.265000552E-2
5.169532350E-1,8.410256505E-1,4.700475931E-2,-3.075948730E-2
5.194409430E-1,8.101329803E-1,6.524739787E-3,-4.780370742E-2
5.219286520E-1,7.813708782E-1,-3.395527974E-2,-6.378266215E-2
5.244163600E-1,7.526087761E-1,-7.230477035E-2,-7.976161689E-2
5.269040680E-1,7.270424366E-1,-1.074584723E-1,-9.467530251E-2
5.293917770E-1,7.025413513E-1,-1.415469050E-1,-1.095889956E-1
5.318794850E-1,6.812360883E-1,-1.703090221E-1,-1.223721579E-1
5.343671930E-1,6.631265879E-1,-1.937448233E-1,-1.340900660E-1
5.368549020E-1,6.482129097E-1,-2.150501013E-1,-1.426121742E-1
5.393426100E-1,6.343644857E-1,-2.299637944E-1,-1.521995366E-1
5.418303180E-1,6.247771382E-1,-2.395511568E-1,-1.596563905E-1
5.443180270E-1,6.151897311E-1,-2.406164259E-1,-1.681784987E-1
5.468057350E-1,6.087981462E-1,-2.352901101E-1,-1.777658761E-1
