"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.472328439E0,1.201084778E-1,-1.258342713E-1,6.524739787E-3,1.740772314E-1
4.474816095E0,1.147821546E-1,-1.247690022E-1,1.291632187E-2,1.700266987E-1
4.477303751E0,1.083905771E-1,-1.258342713E-1,1.717737690E-2,1.669665934E-1
4.479791408E0,1.041295230E-1,-1.279647946E-1,2.037316747E-2,1.662318026E-1
4.482279064E0,9.880319983E-2,-1.311605871E-1,2.143843099E-2,1.656042820E-1
4.484766720E0,9.560741484E-2,-1.354216337E-1,2.143843099E-2,1.671508390E-1
4.487254376E0,9.347688407E-2,-1.407479644E-1,2.143843099E-2,1.703159524E-1
4.489742033E0,9.134636074E-2,-1.460742801E-1,2.037316747E-2,1.734846359E-1
4.492229689E0,9.134636074E-2,-1.514005959E-1,1.930790395E-2,1.778738126E-1
4.494717345E0,9.134636074E-2,-1.567269117E-1,1.611211337E-2,1.821183205E-1
4.497205001E0,9.241162241E-2,-1.620532274E-1,1.504684892E-2,1.871565231E-1
4.499692658E0,9.347688407E-2,-1.663142890E-1,1.185105834E-2,1.911512965E-1
4.502180314E0,9.667267650E-2,-1.716406047E-1,7.590003312E-3,1.971388133E-1
4.504667970E0,9.880319983E-2,-1.737711281E-1,2.263685223E-3,1.999089831E-1
4.507155626E0,1.019989923E-1,-1.769669205E-1,-3.062632866E-3,2.042803590E-1
4.509643283E0,1.041295230E-1,-1.790974438E-1,-8.388951421E-3,2.073384346E-1
4.512130939E0,1.083905771E-1,-1.812279820E-1,-1.478053257E-2,2.116850558E-1
4.514618595E0,1.126516312E-1,-1.833585054E-1,-2.117211558E-2,2.162382713E-1
4.517106251E0,1.158474237E-1,-1.854890287E-1,-2.756369673E-2,2.204235984E-1
4.519593908E0,1.201084778E-1,-1.876195520E-1,-3.289001435E-2,2.251863579E-1
4.522081564E0,1.222390011E-1,-1.897500902E-1,-3.821633384E-2,2.289278452E-1
4.524569220E0,1.254348010E-1,-1.908153445E-1,-4.354264960E-2,2.324657982E-1
4.527056876E0,1.254348010E-1,-1.918806136E-1,-4.780370742E-2,2.341735544E-1
4.529544533E0,1.254348010E-1,-1.929458827E-1,-5.206476152E-2,2.359507201E-1
4.532032189E0,1.254348010E-1,-1.940111369E-1,-5.526055023E-2,2.375456566E-1
4.534519845E0,1.243695319E-1,-1.950764060E-1,-5.632581562E-2,2.381075012E-1
4.537007501E0,1.222390011E-1,-1.961416751E-1,-5.632581562E-2,2.378792290E-1
4.539495158E0,1.211737394E-1,-1.972069293E-1,-5.526055023E-2,2.379650741E-1
4.541982814E0,1.179779470E-1,-1.982721984E-1,-5.206476152E-2,2.365193439E-1
4.544470470E0,1.158474237E-1,-1.993374527E-1,-4.780370742E-2,2.354596357E-1
4.546958126E0,1.126516312E-1,-1.972069293E-1,-4.247738793E-2,2.310525730E-1
4.549445783E0,1.094558388E-1,-1.972069293E-1,-3.608580679E-2,2.284148399E-1
4.551933439E0,1.062600464E-1,-1.940111369E-1,-2.862896025E-2,2.230496269E-1
4.554421095E0,1.030642539E-1,-1.918806136E-1,-2.117211558E-2,2.188347979E-1
4.556908751E0,9.986846894E-2,-1.876195520E-1,-1.478053257E-2,2.130569678E-1
4.559396408E0,9.560741484E-2,-1.854890287E-1,-7.323687430E-3,2.088075524E-1
4.561884064E0,9.134636074E-2,-1.822932363E-1,-9.321057005E-4,2.039015704E-1
4.564371720E0,8.815056831E-2,-1.801627129E-1,6.524739787E-3,2.006780956E-1
4.566859324E0,8.388951421E-2,-1.780321896E-1,1.291632187E-2,1.972301764E-1
4.569346928E0,8.069372177E-2,-1.769669205E-1,1.930790395E-2,1.954522009E-1
4.571834533E0,7.749792933E-2,-1.748363972E-1,2.463422157E-2,1.928225601E-1
4.574322137E0,7.643266767E-2,-1.737711281E-1,2.889527567E-2,1.920242031E-1
4.576809741E0,7.430213690E-2,-1.727058738E-1,3.102580272E-2,1.905537374E-1
4.579297345E0,7.323687524E-2,-1.716406047E-1,3.102580272E-2,1.891738289E-1
4.581784949E0,7.110634446E-2,-1.705753356E-1,2.996053919E-2,1.872156277E-1
4.584272553E0,7.110634446E-2,-1.684448123E-1,2.783001214E-2,1.849439823E-1
4.586760158E0,7.110634446E-2,-1.641837656E-1,2.463422157E-2,1.806080452E-1
4.589247762E0,7.004108280E-2,-1.599227041E-1,1.930790395E-2,1.756525540E-1
4.591735366E0,7.004108280E-2,-1.545963883E-1,1.291632187E-2,1.702134775E-1
4.594222970E0,6.897582114E-2,-1.492700726E-1,6.524739787E-3,1.645654602E-1
4.596710574E0,6.684529036E-2,-1.428784877E-1,-9.321057005E-4,1.577448063E-1
4.599198178E0,6.471476704E-2,-1.364869028E-1,-7.323687430E-3,1.512293362E-1
4.601685783E0,6.045371294E-2,-1.300953180E-1,-1.371526904E-2,1.441095131E-1
4.604173387E0,5.406212807E-2,-1.247690022E-1,-2.117211558E-2,1.376164092E-1
4.606660991E0,4.767054692E-2,-1.194426864E-1,-2.543316968E-2,1.310949370E-1
4.609148595E0,3.914843872E-2,-1.162468940E-1,-3.075948730E-2,1.264598224E-1
4.611636199E0,3.062633052E-2,-1.151816323E-1,-3.395527974E-2,1.239263554E-1
4.614123803E0,1.890842989E-2,-1.141163707E-1,-3.715106845E-2,1.214918790E-1
4.616611408E0,6.125265732E-3,-1.141163707E-1,-3.928159550E-2,1.208433229E-1
4.619099012E0,-8.788425475E-3,-1.151816323E-1,-4.247738793E-2,1.230787282E-1
4.621586616E0,-2.476738021E-2,-1.173121557E-1,-4.460791498E-2,1.279274445E-1
4.624074220E0,-4.181159660E-2,-1.194426864E-1,-4.567318037E-2,1.345392298E-1
4.626561824E0,-5.992107838E-2,-1.205079481E-1,-4.780370742E-2,1.428212016E-1
4.629049428E0,-7.696529478E-2,-1.215732098E-1,-4.993423447E-2,1.523060396E-1
4.631537033E0,-9.507478029E-2,-1.226384789E-1,-5.099949613E-2,1.633412347E-1
4.634024637E0,-1.121189967E-1,-1.247690022E-1,-5.313002318E-2,1.759567353E-1
4.636512241E0,-1.280979514E-1,-1.258342713E-1,-5.632581562E-2,1.881912498E-1
4.638999845E0,-1.419463754E-1,-1.268995255E-1,-5.845634267E-2,1.991718029E-1
4.641487449E0,-1.557948142E-1,-1.290300637E-1,-6.165213138E-2,2.114752156E-1
4.643975106E0,-1.664474458E-1,-1.311605871E-1,-6.591318548E-2,2.219288170E-1
4.646462762E0,-1.739042848E-1,-1.322258562E-1,-6.910897791E-2,2.291340834E-1
4.648950418E0,-1.792306006E-1,-1.343563795E-1,-7.337003201E-2,2.357083081E-1
4.651438074E0,-1.824263930E-1,-1.354216337E-1,-7.763108611E-2,2.400937177E-1
4.653925731E0,-1.824263930E-1,-1.343563795E-1,-8.189214021E-2,2.409094191E-1
4.656413387E0,-1.802958697E-1,-1.332911104E-1,-8.721846342E-2,2.405830025E-1
4.658901043E0,-1.760348231E-1,-1.311605871E-1,-9.041424841E-2,2.374154478E-1
4.661388699E0,-1.685779691E-1,-1.279647946E-1,-9.467530251E-2,2.318554145E-1
4.663876356E0,-1.589905918E-1,-1.247690022E-1,-9.787109494E-2,2.245530303E-1
4.666364012E0,-1.494032294E-1,-1.194426864E-1,-1.000016257E-1,2.158430111E-1
4.668851668E0,-1.376853287E-1,-1.141163707E-1,-1.021321490E-1,2.059387571E-1
4.671339324E0,-1.238368973E-1,-1.066595241E-1,-1.031974182E-1,1.932913302E-1
4.673826981E0,-1.089232042E-1,-1.002679393E-1,-1.031974182E-1,1.804650414E-1
4.676314637E0,-9.294424951E-2,-9.174583107E-2,-1.031974182E-1,1.664501071E-1
4.678802293E0,-7.590003312E-2,-8.428898454E-2,-1.021321490E-1,1.526316606E-1
4.681289949E0,-5.885581672E-2,-7.576687634E-2,-1.010668874E-1,1.393525832E-1
4.683777606E0,-4.181159660E-2,-6.724476814E-2,-9.787109494E-2,1.258920954E-1
4.686265262E0,-2.583264373E-2,-5.659212917E-2,-9.467530251E-2,1.132846303E-1
4.688752918E0,-1.091895252E-2,-4.700475931E-2,-9.147951752E-2,1.034271388E-1
4.691240574E0,1.864211401E-3,-3.635212034E-2,-8.721846342E-2,9.450932387E-2
4.693728231E0,1.358211134E-2,-2.676474862E-2,-8.402267098E-2,8.922238932E-2
4.696215887E0,2.423474751E-2,-1.717737690E-2,-7.976161689E-2,8.511345835E-2
4.698703543E0,3.169159219E-2,-8.655266836E-3,-7.763108611E-2,8.429624066E-2
4.701191199E0,3.808317333E-2,-1.331579551E-4,-7.443529367E-2,8.361195349E-2
4.703678856E0,4.234423116E-2,7.323687430E-3,-7.230477035E-2,8.411093939E-2
4.706166512E0,4.660528526E-2,1.371526904E-2,-7.017423958E-2,8.534978101E-2
4.708654168E0,4.767054692E-2,2.010685205E-2,-6.910897791E-2,8.632970156E-2
4.711141824E0,4.767054692E-2,2.543316968E-2,-6.804371625E-2,8.688656101E-2
4.713629481E0,4.660528526E-2,3.182475269E-2,-6.910897791E-2,8.922397842E-2
4.716117137E0,4.234423116E-2,3.608580679E-2,-7.017423958E-2,8.955246096E-2
4.718604793E0,3.914843872E-2,4.034686089E-2,-7.337003201E-2,9.243176421E-2
4.721092449E0,3.382211924E-2,4.460791498E-2,-7.763108611E-2,9.570991255E-2
4.723580106E0,2.636527456E-2,4.673844203E-2,-8.189214021E-2,9.790777443E-2
4.726067762E0,1.784316637E-2,4.673844203E-2,-8.508793265E-2,9.870570820E-2
4.728555418E0,9.321057238E-3,4.460791498E-2,-9.041424841E-2,1.012496148E-1
4.731043074E0,-2.663159103E-4,4.247738793E-2,-9.574057162E-2,1.047409016E-1
4.733530731E0,-1.091895252E-2,4.034686089E-2,-1.000016257E-1,1.083855057E-1
4.736018387E0,-2.263685316E-2,3.715106845E-2,-1.021321490E-1,1.110117331E-1
4.738506043E0,-3.435475379E-2,3.395527974E-2,-1.053279415E-1,1.158757325E-1
4.740993699E0,-4.607265070E-2,3.182475269E-2,-1.074584723E-1,1.211727168E-1
4.743481772E0,-5.885581672E-2,2.862896025E-2,-1.095889956E-1,1.276454953E-1
4.745969741E0,-7.163897902E-2,2.543316968E-2,-1.117195264E-1,1.351304629E-1
4.748457397E0,-8.548741043E-2,2.117211558E-2,-1.127847880E-1,1.430970448E-1
4.750945053E0,-9.827057272E-2,1.797632314E-2,-1.127847880E-1,1.506673889E-1
4.753432710E0,-1.121189967E-1,1.584579609E-2,-1.127847880E-1,1.598191699E-1
4.755920366E0,-1.259674281E-1,1.478053257E-2,-1.117195264E-1,1.690192582E-1
4.758407970E0,-1.398158520E-1,1.478053257E-2,-1.106542572E-1,1.789170234E-1
4.760895574E0,-1.536642760E-1,1.478053257E-2,-1.085237339E-1,1.887023441E-1
4.763383178E0,-1.664474458E-1,1.478053257E-2,-1.063932031E-1,1.980977789E-1
4.765870783E0,-1.781653464E-1,1.478053257E-2,-1.053279415E-1,2.074977832E-1
4.768358387E0,-1.888179779E-1,1.265000552E-2,-1.021321490E-1,2.150423849E-1
4.770845991E0,-1.973400861E-1,1.051947847E-2,-1.010668874E-1,2.219646024E-1
4.773333595E0,-2.058621943E-1,8.388951421E-3,-9.787109494E-2,2.280972792E-1
4.775821199E0,-2.111885101E-1,6.258423906E-3,-9.574057162E-2,2.319612289E-1
4.778308803E0,-2.154495716E-1,3.062632866E-3,-9.361004084E-2,2.349270895E-1
4.780796408E0,-2.175800949E-1,-1.331579551E-4,-9.147951752E-2,2.360288490E-1
4.783284012E0,-2.175800949E-1,-3.328948980E-3,-8.828372508E-2,2.348322715E-1
4.785771616E0,-2.154495716E-1,-6.524739787E-3,-8.615319431E-2,2.321281177E-1
4.788259220E0,-2.111885101E-1,-9.720530361E-3,-8.402267098E-2,2.274969994E-1
4.790746824E0,-2.058621943E-1,-1.291632187E-2,-8.189214021E-2,2.219288107E-1
4.793234428E0,-1.973400861E-1,-1.504684892E-2,-8.189214021E-2,2.141864605E-1
4.795722033E0,-1.877527237E-1,-1.611211337E-2,-8.082687855E-2,2.050455309E-1
4.798209637E0,-1.760348231E-1,-1.717737690E-2,-7.976161689E-2,1.940238046E-1
4.800697241E0,-1.632516533E-1,-1.717737690E-2,-8.082687855E-2,1.829730824E-1
4.803184845E0,-1.494032294E-1,-1.717737690E-2,-8.082687855E-2,1.707318702E-1
4.805672449E0,-1.334242672E-1,-1.717737690E-2,-8.082687855E-2,1.569397389E-1
4.808160053E0,-1.163800508E-1,-1.717737690E-2,-8.189214021E-2,1.433377170E-1
4.810647658E0,-9.933583438E-2,-1.717737690E-2,-8.189214021E-2,1.298806872E-1
4.813135262E0,-8.229161799E-2,-1.717737690E-2,-8.189214021E-2,1.173596834E-1
4.815622866E0,-6.524740160E-2,-1.824264042E-2,-8.189214021E-2,1.062842414E-1
4.818110470E0,-4.926844314E-2,-1.930790395E-2,-8.189214021E-2,9.750126805E-2
4.820598074E0,-3.435475379E-2,-2.037316747E-2,-8.189214021E-2,9.111332333E-2
4.823085678E0,-2.157158963E-2,-2.250369452E-2,-8.189214021E-2,8.762461055E-2
4.825573283E0,-9.853689000E-3,-2.356895804E-2,-8.082687855E-2,8.476777257E-2
4.828060887E0,7.989477599E-4,-2.569948509E-2,-8.082687855E-2,8.481795887E-2
4.830548491E0,9.321057238E-3,-2.676474862E-2,-8.082687855E-2,8.565172603E-2
4.833036095E0,1.677790284E-2,-2.783001214E-2,-8.082687855E-2,8.711482018E-2
4.835523699E0,2.316948399E-2,-2.889527567E-2,-7.976161689E-2,8.794132972E-2
4.838011356E0,2.743053809E-2,-3.102580272E-2,-7.869634777E-2,8.892777973E-2
4.840499012E0,3.062633052E-2,-3.209106624E-2,-7.763108611E-2,8.941137615E-2
4.842986668E0,3.169159219E-2,-3.315633163E-2,-7.656582445E-2,8.925258997E-2
4.845474324E0,3.275685757E-2,-3.422159329E-2,-7.656582445E-2,9.003585196E-2
4.847961981E0,3.062633052E-2,-3.422159329E-2,-7.656582445E-2,8.928278133E-2
4.850449637E0,2.743053809E-2,-3.422159329E-2,-7.550056279E-2,8.731487186E-2
4.852937293E0,2.316948399E-2,-3.315633163E-2,-7.656582445E-2,8.659383805E-2
4.855424949E0,1.677790284E-2,-3.209106624E-2,-7.763108611E-2,8.566166054E-2
4.857912606E0,1.038632076E-2,-2.889527567E-2,-7.869634777E-2,8.447442079E-2
4.860400262E0,1.864211401E-3,-2.569948509E-2,-8.082687855E-2,8.483468108E-2
4.862887918E0,-6.657897960E-3,-2.250369452E-2,-8.295740932E-2,8.621296674E-2
4.865375574E0,-1.518000662E-2,-1.930790395E-2,-8.615319431E-2,8.958571675E-2
4.867863231E0,-2.476738021E-2,-1.504684892E-2,-9.041424841E-2,9.494507412E-2
4.870350887E0,-3.542001545E-2,-1.185105834E-2,-9.361004084E-2,1.007862333E-1
4.872838543E0,-4.607265070E-2,-8.655266836E-3,-9.893636405E-2,1.094806235E-1
4.875326199E0,-5.779055133E-2,-5.459476262E-3,-1.021321490E-1,1.174756552E-1
4.877813856E0,-6.950845569E-2,-2.263685223E-3,-1.063932031E-1,1.271065040E-1
4.880301512E0,-8.122635633E-2,-1.198421582E-3,-1.095889956E-1,1.364144608E-1
4.882789168E0,-9.081372619E-2,-1.331579551E-4,-1.127847880E-1,1.448017921E-1
4.885276824E0,-1.014663652E-1,1.997369342E-3,-1.159805804E-1,1.541132953E-1
4.887764481E0,-1.110537350E-1,1.997369342E-3,-1.191763729E-1,1.629108020E-1
4.890252137E0,-1.195758432E-1,9.321057005E-4,-1.202416345E-1,1.695797800E-1
4.892739793E0,-1.259674281E-1,9.321057005E-4,-1.223721579E-1,1.756234802E-1
4.895227449E0,-1.312937438E-1,-1.331579551E-4,-1.234374270E-1,1.802078336E-1
4.897715106E0,-1.366200596E-1,-1.198421582E-3,-1.245026886E-1,1.848442490E-1
4.900202762E0,-1.398158520E-1,-3.328948980E-3,-1.245026886E-1,1.872444228E-1
4.902690418E0,-1.430116445E-1,-3.328948980E-3,-1.245026886E-1,1.896426425E-1
4.905178074E0,-1.440769136E-1,-3.328948980E-3,-1.234374270E-1,1.897525687E-1
4.907665731E0,-1.451421678E-1,-1.198421582E-3,-1.213068962E-1,1.891640773E-1
4.910153387E0,-1.462074369E-1,9.321057005E-4,-1.191763729E-1,1.886279176E-1
4.912641043E0,-1.451421678E-1,5.193160381E-3,-1.159805804E-1,1.858620801E-1
4.915128699E0,-1.440769136E-1,8.388951421E-3,-1.127847880E-1,1.831636971E-1
4.917616356E0,-1.430116445E-1,1.265000552E-2,-1.106542572E-1,1.812642208E-1
4.920104012E0,-1.398158520E-1,1.584579609E-2,-1.074584723E-1,1.770505154E-1
4.922591668E0,-1.366200596E-1,2.010685205E-2,-1.042626798E-1,1.730318832E-1
4.925079324E0,-1.323590130E-1,2.330264263E-2,-1.000016257E-1,1.675178994E-1
4.927566981E0,-1.291632205E-1,2.756369673E-2,-9.680583328E-2,1.637506161E-1
4.930054637E0,-1.249021590E-1,3.075948730E-2,-9.254477918E-2,1.584652376E-1
4.932542293E0,-1.195758432E-1,3.502054140E-2,-8.934898674E-2,1.533233904E-1
4.935029949E0,-1.153147891E-1,3.821633384E-2,-8.402267098E-2,1.477084899E-1
4.937517606E0,-1.121189967E-1,4.034686089E-2,-8.082687855E-2,1.439844537E-1
4.940005262E0,-1.067926809E-1,4.247738793E-2,-7.869634777E-2,1.392914941E-1
4.942492918E0,-1.014663652E-1,4.247738793E-2,-7.550056279E-2,1.334169657E-1
4.944980574E0,-9.720530361E-2,4.141212255E-2,-7.337003201E-2,1.286351295E-1
4.947468231E0,-9.187898785E-2,3.928159550E-2,-7.123950869E-2,1.227186202E-1
4.949955887E0,-8.548741043E-2,3.715106845E-2,-7.017423958E-2,1.166735751E-1
4.952443543E0,-7.909582555E-2,3.395527974E-2,-7.017423958E-2,1.110564475E-1
4.954931199E0,-7.270424068E-2,3.075948730E-2,-7.017423958E-2,1.056242234E-1
4.957418856E0,-6.737792492E-2,2.756369673E-2,-7.017423958E-2,1.011136294E-1
4.959906512E0,-5.992107838E-2,2.436790615E-2,-7.123950869E-2,9.622576621E-2
4.962394168E0,-5.246423557E-2,2.223737910E-2,-7.123950869E-2,9.122535087E-2
4.964881824E0,-4.607265070E-2,2.010685205E-2,-7.337003201E-2,8.893894670E-2
4.967369481E0,-3.861580789E-2,1.691105962E-2,-7.443529367E-2,8.554400915E-2
4.969857137E0,-3.328948840E-2,1.478053257E-2,-7.656582445E-2,8.478785087E-2
4.972344793E0,-2.796317078E-2,1.265000552E-2,-7.976161689E-2,8.546272338E-2
4.974832449E0,-2.370211668E-2,9.454214945E-3,-8.189214021E-2,8.577584242E-2
4.977320106E0,-1.944106072E-2,8.388951421E-3,-8.402267098E-2,8.664951579E-2
4.979807762E0,-1.624527015E-2,6.258423906E-3,-8.615319431E-2,8.789453658E-2
4.982295418E0,-1.304947957E-2,6.258423906E-3,-8.828372508E-2,8.946213110E-2
4.984783074E0,-1.091895252E-2,5.193160381E-3,-8.934898674E-2,9.016337323E-2
4.987270731E0,-7.723161485E-3,5.193160381E-3,-9.041424841E-2,9.089198234E-2
4.989758387E0,-4.527370445E-3,6.258423906E-3,-9.147951752E-2,9.180504931E-2
4.992246043E0,-3.462106921E-3,7.323687430E-3,-9.147951752E-2,9.183749075E-2
4.994733699E0,-2.396843163E-3,8.388951421E-3,-9.147951752E-2,9.189462165E-2
4.997221356E0,-1.331579522E-3,8.388951421E-3,-9.147951752E-2,9.187300874E-2
4.999709012E0,-1.331579522E-3,1.051947847E-2,-9.147951752E-2,9.209199019E-2
5.002196668E0,-2.396843163E-3,9.454214945E-3,-9.147951752E-2,9.199798456E-2
5.004684324E0,-3.462106921E-3,8.388951421E-3,-9.254477918E-2,9.298869202E-2
5.007171981E0,-7.723161485E-3,7.323687430E-3,-9.254477918E-2,9.315481616E-2
5.009659637E0,-1.091895252E-2,5.193160381E-3,-9.254477918E-2,9.333128411E-2
5.012147293E0,-1.624527015E-2,3.062632866E-3,-9.254477918E-2,9.400970522E-2
5.014634949E0,-2.157158963E-2,-1.198421582E-3,-9.147951752E-2,9.399612662E-2
5.017122606E0,-2.689790726E-2,-4.394212738E-3,-8.934898674E-2,9.341331786E-2
5.019610262E0,-3.435475379E-2,-9.720530361E-3,-8.721846342E-2,9.424329249E-2
5.022097918E0,-4.074633494E-2,-1.504684892E-2,-8.402267098E-2,9.458583780E-2
5.024585574E0,-4.607265070E-2,-2.143843099E-2,-8.082687855E-2,9.547397426E-2
5.027073231E0,-5.352949724E-2,-2.783001214E-2,-7.656582445E-2,9.747944462E-2
5.029560887E0,-5.779055133E-2,-3.315633163E-2,-7.337003201E-2,9.910727394E-2
5.032048543E0,-6.311687082E-2,-3.848264739E-2,-6.910897791E-2,1.011963654E-1
5.034536199E0,-6.631266326E-2,-4.380896688E-2,-6.378266215E-2,1.019059511E-1
5.037023856E0,-6.950845569E-2,-4.700475931E-2,-5.845634267E-2,1.022644455E-1
5.039511512E0,-7.270424068E-2,-5.020054802E-2,-5.313002318E-2,1.030960765E-1
5.041999168E0,-7.376950979E-2,-5.339634046E-2,-4.567318037E-2,1.018781093E-1
5.044486824E0,-7.483477145E-2,-5.446160212E-2,-4.034686089E-2,1.009662236E-1
5.046974481E0,-7.483477145E-2,-5.659212917E-2,-3.502054140E-2,1.001466446E-1
5.049462137E0,-7.483477145E-2,-5.659212917E-2,-2.862896025E-2,9.809449255E-2
5.051949793E0,-7.376950979E-2,-5.659212917E-2,-2.223737910E-2,9.559869606E-2
5.054437449E0,-7.270424068E-2,-5.552686751E-2,-1.691105962E-2,9.303291657E-2
5.056925106E0,-7.270424068E-2,-5.446160212E-2,-1.265000552E-2,9.171693060E-2
5.059412762E0,-7.057371736E-2,-5.339634046E-2,-7.323687430E-3,8.880008532E-2
5.061900418E0,-6.950845569E-2,-5.126581341E-2,-3.062632866E-3,8.642331142E-2
5.064388074E0,-6.844318658E-2,-5.020054802E-2,1.198421582E-3,8.488816776E-2
5.066875731E0,-6.737792492E-2,-4.913528636E-2,4.394212738E-3,8.350670774E-2
5.069363387E0,-6.737792492E-2,-4.700475931E-2,7.590003312E-3,8.250357759E-2
5.071851043E0,-6.844318658E-2,-4.487423226E-2,1.078579482E-2,8.254998413E-2
5.074338699E0,-6.950845569E-2,-4.380896688E-2,1.291632187E-2,8.317140351E-2
5.076826356E0,-7.163897902E-2,-4.061317816E-2,1.504684892E-2,8.371368596E-2
5.079314012E0,-7.483477145E-2,-3.848264739E-2,1.717737690E-2,8.588491978E-2
5.081801668E0,-7.696529478E-2,-3.741738573E-2,1.930790395E-2,8.772976980E-2
5.084289324E0,-8.016108721E-2,-3.635212034E-2,2.143843099E-2,9.059184776E-2
5.086776928E0,-8.442214131E-2,-3.422159329E-2,2.143843099E-2,9.358323415E-2
5.089264533E0,-8.761793375E-2,-3.209106624E-2,2.250369452E-2,9.598518174E-2
5.091752137E0,-9.081372619E-2,-3.102580272E-2,2.356895804E-2,9.881917365E-2
5.094239741E0,-9.294424951E-2,-2.889527567E-2,2.356895804E-2,1.001452258E-1
5.096727345E0,-9.720530361E-2,-2.889527567E-2,2.250369452E-2,1.038760043E-1
5.099214949E0,-9.933583438E-2,-2.783001214E-2,2.250369452E-2,1.055866177E-1
5.101702553E0,-1.035968885E-1,-2.783001214E-2,2.037316747E-2,1.091874115E-1
5.104190158E0,-1.067926809E-1,-2.783001214E-2,1.930790395E-2,1.120356257E-1
5.106677762E0,-1.110537350E-1,-2.783001214E-2,1.824264042E-2,1.159320299E-1
5.109165366E0,-1.142495275E-1,-2.889527567E-2,1.611211337E-2,1.189432288E-1
5.111652970E0,-1.174453199E-1,-2.996053919E-2,1.398158539E-2,1.220103348E-1
5.114140574E0,-1.217063740E-1,-3.102580272E-2,1.291632187E-2,1.262611313E-1
5.116628178E0,-1.259674281E-1,-3.209106624E-2,1.185105834E-2,1.305299853E-1
5.119115783E0,-1.302284747E-1,-3.422159329E-2,8.655266836E-3,1.349277093E-1
5.121603387E0,-1.355548054E-1,-3.528685868E-2,6.524739787E-3,1.402242486E-1
5.124090991E0,-1.408811212E-1,-3.635212034E-2,5.459476262E-3,1.455979836E-1
5.126578595E0,-1.451421678E-1,-3.741738573E-2,3.328948980E-3,1.499246195E-1
5.129066199E0,-1.515337527E-1,-3.741738573E-2,2.263685223E-3,1.561014517E-1
5.131553803E0,-1.568600684E-1,-3.635212034E-2,1.331579551E-4,1.610173141E-1
5.134041408E0,-1.632516533E-1,-3.528685868E-2,-9.321057005E-4,1.670243501E-1
5.136529012E0,-1.685779691E-1,-3.315633163E-2,-9.321057005E-4,1.718101941E-1
5.139016616E0,-1.749695539E-1,-3.315633163E-2,-9.321057005E-4,1.780858107E-1
5.141504220E0,-1.792306006E-1,-3.209106624E-2,-1.997369342E-3,1.820918290E-1
5.143991824E0,-1.845569313E-1,-3.209106624E-2,-1.997369342E-3,1.873368274E-1
5.146479428E0,-1.898832470E-1,-3.102580272E-2,-3.062632866E-3,1.924256419E-1
5.148967033E0,-1.952095628E-1,-3.102580272E-2,-3.062632866E-3,1.976834681E-1
5.151454637E0,-1.994706094E-1,-3.102580272E-2,-4.127896391E-3,2.019112775E-1
5.153942241E0,-2.037316710E-1,-2.996053919E-2,-5.193160381E-3,2.059883409E-1
5.156429845E0,-2.069274634E-1,-2.996053919E-2,-7.323687430E-3,2.092133968E-1
5.158917449E0,-2.090579867E-1,-2.996053919E-2,-9.454214945E-3,2.114054349E-1
5.161405053E0,-2.101232558E-1,-2.996053919E-2,-1.051947847E-2,2.125090021E-1
5.163892658E0,-2.101232558E-1,-2.889527567E-2,-1.265000552E-2,2.124776276E-1
5.166380262E0,-2.111885101E-1,-2.889527567E-2,-1.584579609E-2,2.137442701E-1
5.168867918E0,-2.101232558E-1,-2.889527567E-2,-1.904158667E-2,2.129537547E-1
5.171355574E0,-2.079927325E-1,-2.783001214E-2,-2.223737910E-2,2.110212961E-1
5.173843231E0,-2.037316710E-1,-2.676474862E-2,-2.543316968E-2,2.070502153E-1
5.176330887E0,-2.005358785E-1,-2.676474862E-2,-2.862896025E-2,2.043296545E-1
5.178818543E0,-1.941442937E-1,-2.463422157E-2,-3.289001435E-2,1.984454703E-1
5.181306199E0,-1.877527237E-1,-2.250369452E-2,-3.715106845E-2,1.927114512E-1
5.183793856E0,-1.792306006E-1,-1.824264042E-2,-4.034686089E-2,1.846192604E-1
5.186281512E0,-1.696432382E-1,-1.504684892E-2,-4.567318037E-2,1.763271826E-1
5.188769168E0,-1.579253376E-1,-1.078579482E-2,-4.993423447E-2,1.659824490E-1
5.191256824E0,-1.462074369E-1,-4.394212738E-3,-5.419528857E-2,1.559905543E-1
5.193744481E0,-1.323590130E-1,9.321057005E-4,-5.845634267E-2,1.446959610E-1
5.196232137E0,-1.195758432E-1,7.323687430E-3,-6.271740049E-2,1.352238552E-1
5.198719793E0,-1.067926809E-1,1.478053257E-2,-6.804371625E-2,1.274876000E-1
5.201207449E0,-9.507478029E-2,2.117211558E-2,-7.230477035E-2,1.213072633E-1
5.203695574E0,-8.229161799E-2,2.756369673E-2,-7.656582445E-2,1.157324209E-1
5.206183699E0,-7.270424068E-2,3.395527974E-2,-8.082687855E-2,1.138940382E-1
5.208671460E0,-6.205160543E-2,3.821633384E-2,-8.402267098E-2,1.112236447E-1
5.211159116E0,-5.459476262E-2,4.141212255E-2,-8.721846342E-2,1.109171419E-1
5.213646720E0,-4.820318148E-2,4.247738793E-2,-8.934898674E-2,1.100505185E-1
5.216134324E0,-4.500738904E-2,4.460791498E-2,-9.041424841E-2,1.104095443E-1
5.218621928E0,-4.287686199E-2,4.460791498E-2,-9.147951752E-2,1.104390941E-1
