"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.661470320E-1,-2.210422046E-2,1.213068962E-1,-1.720400751E-1
4.686348440E-1,-2.210422046E-2,1.202416345E-1,-1.709748209E-1
4.711226570E-1,-2.316948399E-2,1.181111038E-1,-1.709748209E-1
4.736104690E-1,-2.316948399E-2,1.159805804E-1,-1.720400751E-1
4.760982820E-1,-2.316948399E-2,1.138500497E-1,-1.731053442E-1
4.785860940E-1,-2.316948399E-2,1.095889956E-1,-1.731053442E-1
4.810739070E-1,-2.423474751E-2,1.063932031E-1,-1.741705984E-1
4.835617190E-1,-2.530001104E-2,1.031974182E-1,-1.731053442E-1
4.860495320E-1,-2.743053809E-2,1.010668874E-1,-1.709748209E-1
4.885373440E-1,-2.849580161E-2,9.787109494E-2,-1.688442826E-1
4.910251570E-1,-3.062633052E-2,9.574057162E-2,-1.677790284E-1
4.935129690E-1,-3.275685757E-2,9.361004084E-2,-1.677790284E-1
4.960007820E-1,-3.382211924E-2,9.041424841E-2,-1.667137593E-1
4.984885940E-1,-3.488738462E-2,8.721846342E-2,-1.656484902E-1
5.009764070E-1,-3.488738462E-2,8.508793265E-2,-1.667137593E-1
5.034642190E-1,-3.595264629E-2,8.402267098E-2,-1.656484902E-1
5.059520320E-1,-3.808317333E-2,8.295740932E-2,-1.656484902E-1
5.084398440E-1,-3.808317333E-2,8.295740932E-2,-1.645832360E-1
5.109276570E-1,-4.021370411E-2,8.402267098E-2,-1.635179669E-1
5.134154690E-1,-4.127896577E-2,8.508793265E-2,-1.613874435E-1
5.159032820E-1,-4.340949282E-2,8.615319431E-2,-1.603221744E-1
5.183910940E-1,-4.660528526E-2,8.721846342E-2,-1.592569202E-1
5.208789070E-1,-4.873581231E-2,8.508793265E-2,-1.603221744E-1
5.233667190E-1,-5.193160102E-2,8.508793265E-2,-1.613874435E-1
5.258545320E-1,-5.512739345E-2,8.508793265E-2,-1.624527127E-1
5.283423440E-1,-5.832318589E-2,8.508793265E-2,-1.635179669E-1
5.308301570E-1,-6.258423626E-2,8.721846342E-2,-1.645832360E-1
5.333179690E-1,-6.791055948E-2,8.828372508E-2,-1.656484902E-1
5.358057820E-1,-7.323687524E-2,8.828372508E-2,-1.667137593E-1
5.382935940E-1,-7.856319100E-2,8.721846342E-2,-1.688442826E-1
5.407814070E-1,-8.495477587E-2,8.508793265E-2,-1.720400751E-1
5.432692190E-1,-9.134636074E-2,7.976161689E-2,-1.763011366E-1
5.457570320E-1,-9.880319983E-2,7.337003201E-2,-1.816274524E-1
5.482448440E-1,-1.051947847E-1,6.591318548E-2,-1.848232448E-1
5.507326570E-1,-1.115863696E-1,5.845634267E-2,-1.890842915E-1
5.532204690E-1,-1.179779470E-1,5.206476152E-2,-1.922800839E-1
5.557082820E-1,-1.254348010E-1,4.567318037E-2,-1.954758763E-1
5.581960940E-1,-1.328916401E-1,4.141212255E-2,-1.986716688E-1
5.606839070E-1,-1.414137483E-1,3.821633384E-2,-2.008021921E-1
5.631717190E-1,-1.499358565E-1,3.608580679E-2,-2.018674612E-1
5.656595320E-1,-1.595232338E-1,3.182475269E-2,-2.029327303E-1
5.681473440E-1,-1.701758653E-1,2.543316968E-2,-2.039979845E-1
5.706351570E-1,-1.797632426E-1,1.691105962E-2,-2.071937770E-1
5.731229690E-1,-1.904158741E-1,4.127896391E-3,-2.103895694E-1
5.756107820E-1,-2.000032514E-1,-1.078579482E-2,-2.157158852E-1
5.780985940E-1,-2.095906287E-1,-2.569948509E-2,-2.221074700E-1
5.805864070E-1,-2.170474678E-1,-4.061317816E-2,-2.274337858E-1
5.830742190E-1,-2.255695760E-1,-5.126581341E-2,-2.338253707E-1
5.855620320E-1,-2.330264151E-1,-5.872265995E-2,-2.380864173E-1
5.880498440E-1,-2.415485233E-1,-6.404897571E-2,-2.412822098E-1
5.905376570E-1,-2.490053773E-1,-6.724476814E-2,-2.423474789E-1
5.930254690E-1,-2.564622164E-1,-7.044056058E-2,-2.434127480E-1
5.955132820E-1,-2.639190555E-1,-7.257108390E-2,-2.434127480E-1
5.980010940E-1,-2.703106403E-1,-7.576687634E-2,-2.444780022E-1
6.004889070E-1,-2.777675092E-1,-8.002793044E-2,-2.455432713E-1
