"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.221232310E-1,-5.877765417E-1,-9.761758804E0,8.074445128E-1
3.246108870E-1,-5.781996846E-1,-9.737816811E0,8.170213103E-1
3.270985430E-1,-6.021417379E-1,-9.723451614E0,8.553285599E-1
3.295861990E-1,-5.925649405E-1,-9.709086418E0,8.505401611E-1
3.320738560E-1,-6.117185354E-1,-9.713874817E0,8.361749649E-1
3.345615120E-1,-6.069301367E-1,-9.709086418E0,8.026561141E-1
3.370491680E-1,-5.925649405E-1,-9.704298019E0,7.835025191E-1
3.395368240E-1,-5.877765417E-1,-9.723451614E0,7.451952696E-1
3.420244810E-1,-5.734112859E-1,-9.737816811E0,7.260416746E-1
3.445121370E-1,-5.590460896E-1,-9.737816811E0,7.116764784E-1
3.469997930E-1,-5.590460896E-1,-9.747393608E0,6.781576276E-1
3.494874490E-1,-5.590460896E-1,-9.747393608E0,6.206967831E-1
3.519751060E-1,-5.686228871E-1,-9.737816811E0,6.063315868E-1
3.544627620E-1,-5.925649405E-1,-9.756970406E0,5.871779919E-1
3.569504180E-1,-6.069301367E-1,-9.737816811E0,6.111199856E-1
3.594381260E-1,-5.973533392E-1,-9.723451614E0,6.350619793E-1
3.619258350E-1,-5.877765417E-1,-9.728240013E0,5.967547894E-1
3.644135430E-1,-5.542576909E-1,-9.747393608E0,5.440823436E-1
3.669012510E-1,-5.015852451E-1,-9.737816811E0,4.483142793E-1
3.693889600E-1,-4.201824069E-1,-9.742605209E0,3.669114113E-1
3.718766680E-1,-3.339911401E-1,-9.761758804E0,2.998737693E-1
3.743643760E-1,-2.525882721E-1,-9.766547203E0,2.759317458E-1
3.768520850E-1,-1.855506301E-1,-9.785700798E0,2.855085433E-1
3.793397930E-1,-1.376665980E-1,-9.804854393E0,2.807201445E-1
3.818275010E-1,-1.137245819E-1,-9.800065994E0,2.663549483E-1
3.843152100E-1,-1.041477770E-1,-9.809642792E0,2.759317458E-1
3.868029180E-1,-1.089361757E-1,-9.809642792E0,3.238157928E-1
3.892906260E-1,-9.935937077E-2,-9.838373184E0,3.716998100E-1
3.917783350E-1,-1.089361757E-1,-9.867103577E0,4.291606545E-1
3.942660430E-1,-1.185129806E-1,-9.919775963E0,5.297171474E-1
3.967537510E-1,-1.376665980E-1,-9.977236748E0,6.159083843E-1
3.992414600E-1,-1.663970202E-1,-1.005385113E1,6.877344251E-1
4.017291680E-1,-1.759738177E-1,-1.014961910E1,7.547720671E-1
4.042168760E-1,-1.999158412E-1,-1.023581123E1,7.835025191E-1
4.067045850E-1,-2.334346622E-1,-1.032679081E1,8.026561141E-1
4.091922930E-1,-2.717418969E-1,-1.041777039E1,8.409633636E-1
4.116800010E-1,-3.244143426E-1,-1.048001957E1,8.601169586E-1
4.141677100E-1,-4.201824069E-1,-1.054705715E1,8.744821548E-1
4.166554180E-1,-5.398924947E-1,-1.059015274E1,8.696937561E-1
4.191431260E-1,-6.883329749E-1,-1.063324833E1,8.936358094E-1
4.216308350E-1,-8.271966577E-1,-1.069549751E1,9.080010056E-1
4.241185430E-1,-9.421183467E-1,-1.075774670E1,8.888474107E-1
4.266062510E-1,-1.057040095E0,-1.080084229E1,8.505401611E-1
4.290939600E-1,-1.162384868E0,-1.084872627E1,8.409633636E-1
4.315816680E-1,-1.286883354E0,-1.090618706E1,8.122329116E-1
4.340694810E-1,-1.425747156E0,-1.095407104E1,7.643488646E-1
4.365570330E-1,-1.602918029E0,-1.099716663E1,7.068880796E-1
4.390445850E-1,-1.813607812E0,-1.107378101E1,6.446388364E-1
4.415321370E-1,-2.043451071E0,-1.116954994E1,5.967547894E-1
4.440196890E-1,-2.273294449E0,-1.130362511E1,5.057750940E-1
4.465072410E-1,-2.522291422E0,-1.148079586E1,3.908534348E-1
4.489947930E-1,-2.761711597E0,-1.170106220E1,2.519897223E-1
4.514823450E-1,-3.034650564E0,-1.194527054E1,7.481880486E-2
4.539698970E-1,-3.254917145E0,-1.219905663E1,-1.215057373E-1
4.564574490E-1,-3.470395327E0,-1.247199535E1,-3.082534671E-1
4.589450010E-1,-3.657143116E0,-1.275451088E1,-4.471171796E-1
4.614325530E-1,-3.815160513E0,-1.303702641E1,-5.285200477E-1
4.639201580E-1,-3.939658880E0,-1.329081249E1,-5.045779943E-1
4.664078140E-1,-4.040215492E0,-1.353023243E1,-4.135983288E-1
4.688954700E-1,-4.092887878E0,-1.375049877E1,-2.460042238E-1
4.713831260E-1,-4.097676277E0,-1.392288113E1,-3.531447425E-2
4.738708350E-1,-4.073734283E0,-1.406174469E1,1.705868691E-1
4.763585430E-1,-4.016273499E0,-1.419582081E1,3.525462151E-1
4.788462510E-1,-3.906140089E0,-1.426285839E1,5.105634928E-1
4.813339600E-1,-3.728969097E0,-1.428680038E1,6.590040326E-1
4.838216680E-1,-3.494337320E0,-1.428201199E1,7.739257216E-1
4.863093760E-1,-3.230975151E0,-1.426285839E1,8.936358094E-1
4.887970850E-1,-2.958036184E0,-1.419582081E1,9.702502489E-1
4.912847930E-1,-2.661155224E0,-1.414793682E1,1.003769040E0
4.937726060E-1,-2.436100245E0,-1.410005283E1,9.367313981E-1
4.962604180E-1,-2.278082848E0,-1.406174469E1,8.265981078E-1
4.987482310E-1,-2.211045265E0,-1.406174469E1,6.637924314E-1
5.012360430E-1,-2.177526474E0,-1.411441803E1,4.961982965E-1
5.037238560E-1,-2.215833664E0,-1.421018600E1,2.663549483E-1
5.062116680E-1,-2.258929253E0,-1.433468437E1,-2.094926499E-2
5.086994280E-1,-2.278082848E0,-1.449270153E1,-3.417722881E-1
5.111870850E-1,-2.306813240E0,-1.468423748E1,-6.338648796E-1
5.136747410E-1,-2.345120668E0,-1.487098503E1,-8.876502514E-1
5.161623970E-1,-2.378639460E0,-1.508167553E1,-1.083974838E0
5.186500530E-1,-2.440888643E0,-1.528278828E1,-1.265934110E0
5.211377100E-1,-2.570175409E0,-1.545995903E1,-1.428739905E0
5.236253660E-1,-2.737769604E0,-1.562755299E1,-1.577180386E0
5.261130220E-1,-2.919728994E0,-1.577120495E1,-1.663371682E0
5.286006780E-1,-3.092111588E0,-1.588612652E1,-1.663371682E0
5.310883350E-1,-3.235763550E0,-1.598668289E1,-1.581968784E0
5.335759910E-1,-3.365050554E0,-1.608245087E1,-1.376067400E0
5.360636470E-1,-3.436876535E0,-1.613991165E1,-1.141435623E0
5.385513030E-1,-3.436876535E0,-1.618779564E1,-8.684966564E-1
5.410389600E-1,-3.384204149E0,-1.622610283E1,-5.764040351E-1
5.435266160E-1,-3.245340347E0,-1.623089218E1,-2.364274114E-1
5.460142720E-1,-3.068169594E0,-1.622131538E1,7.481880486E-2
5.485019280E-1,-2.867056608E0,-1.619737244E1,4.291606545E-1
5.509895850E-1,-2.632424831E0,-1.618779564E1,8.170213103E-1
5.534772410E-1,-2.407369852E0,-1.615427780E1,1.142632723E0
5.559648970E-1,-2.215833664E0,-1.606808662E1,1.377264500E0
5.584525530E-1,-2.009932280E0,-1.600104904E1,1.530493379E0
5.609402100E-1,-1.818396211E0,-1.591485691E1,1.631049871E0
5.634278660E-1,-1.607706428E0,-1.583824253E1,1.693299174E0
5.659155220E-1,-1.363497853E0,-1.578557014E1,1.745971560E0
5.684031780E-1,-1.138442874E0,-1.575205135E1,1.726817966E0
5.708908350E-1,-8.990227580E-1,-1.571853256E1,1.702875972E0
5.733784910E-1,-6.931213737E-1,-1.574247456E1,1.674145579E0
5.758661470E-1,-4.872200489E-1,-1.576641655E1,1.602319479E0
5.783538030E-1,-3.148375154E-1,-1.582387733E1,1.477820992E0
5.808414600E-1,-1.472434103E-1,-1.588133812E1,1.353322506E0
5.833291160E-1,-1.316810958E-2,-1.594358730E1,1.233612418E0
5.858167720E-1,1.161187813E-1,-1.601062584E1,1.118690729E0
5.883044280E-1,2.214636505E-1,-1.606329727E1,9.702502489E-1
5.907920850E-1,2.885012925E-1,-1.611597061E1,8.361749649E-1
5.932797410E-1,2.980781198E-1,-1.614470100E1,7.164648771E-1
5.957673970E-1,2.693476975E-1,-1.614948845E1,6.350619793E-1
5.982550530E-1,2.118868530E-1,-1.614948845E1,5.632359385E-1
6.007427100E-1,1.975216419E-1,-1.612554741E1,4.387374520E-1
6.032303660E-1,1.783680320E-1,-1.608724022E1,2.519897223E-1
6.057180220E-1,1.544260085E-1,-1.600583649E1,8.918401599E-2
6.082056780E-1,1.400607973E-1,-1.592443371E1,-1.137245819E-2
6.106933350E-1,7.302315533E-2,-1.586697292E1,-1.119289324E-1
6.131809910E-1,4.908113554E-2,-1.581908894E1,-1.789665818E-1
6.156686470E-1,2.992752194E-2,-1.578557014E1,-2.412158251E-1
6.181563030E-1,3.950432688E-2,-1.579514694E1,-2.364274114E-1
6.206439600E-1,8.259996027E-2,-1.585260773E1,-1.598129570E-1
6.231316160E-1,1.735796183E-1,-1.592443371E1,-3.531447425E-2
6.256192720E-1,2.885012925E-1,-1.600104904E1,1.418564469E-1
6.281069280E-1,4.129997790E-1,-1.608245087E1,3.333925903E-1
6.305945850E-1,5.374982953E-1,-1.612554741E1,5.392939448E-1
6.330822410E-1,6.476315856E-1,-1.614948845E1,7.787141204E-1
6.355698970E-1,7.625532150E-1,-1.613512421E1,1.018134236E0
6.380575530E-1,8.726865053E-1,-1.608245087E1,1.247977614E0
6.405452100E-1,9.732429981E-1,-1.595795250E1,1.468244195E0
6.430328660E-1,1.059434295E0,-1.581908894E1,1.659780383E0
6.455205220E-1,1.136048675E0,-1.564191818E1,1.803432465E0
6.480081780E-1,1.169567585E0,-1.543122864E1,1.927930951E0
6.504958350E-1,1.203086376E0,-1.518702030E1,2.033275843E0
