"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.859699140E-1,7.723161485E-3,4.387554526E-1,-9.001477808E-2
4.884577270E-1,8.788425475E-3,4.238417745E-1,-9.108003974E-2
4.909455390E-1,8.788425475E-3,4.078628123E-1,-9.108003974E-2
4.934333520E-1,1.091895252E-2,3.918838501E-1,-9.108003974E-2
4.959211640E-1,1.198421605E-2,3.759049177E-1,-9.108003974E-2
4.984089770E-1,1.411474310E-2,3.609912097E-1,-9.214530140E-2
5.008967890E-1,1.731053367E-2,3.471427858E-1,-9.214530140E-2
5.033846020E-1,1.944106072E-2,3.364901543E-1,-9.214530140E-2
5.058724140E-1,2.263685316E-2,3.290333152E-1,-9.214530140E-2
5.083602270E-1,2.476738021E-2,3.247722387E-1,-9.214530140E-2
5.108480390E-1,2.689790726E-2,3.269027770E-1,-9.321057051E-2
5.133358520E-1,2.902843431E-2,3.343596160E-1,-9.321057051E-2
5.158236640E-1,3.115896136E-2,3.482080400E-1,-9.534109384E-2
5.183114770E-1,3.435475379E-2,3.673827946E-1,-9.640636295E-2
5.207992890E-1,3.648528084E-2,3.929491341E-1,-9.853688627E-2
5.232871020E-1,3.755054250E-2,4.238417745E-1,-1.006674170E-1
5.257749140E-1,3.968106955E-2,4.611259997E-1,-1.038632020E-1
5.282627270E-1,4.181159660E-2,5.016059875E-1,-1.070589945E-1
5.307505390E-1,4.394212365E-2,5.463470817E-1,-1.102547869E-1
5.332383520E-1,4.500738904E-2,5.921534300E-1,-1.155811027E-1
5.357261640E-1,4.607265070E-2,6.411555409E-1,-1.198421568E-1
5.382139770E-1,4.713791609E-2,6.901576519E-1,-1.241032109E-1
5.407017890E-1,4.820318148E-2,7.370292544E-1,-1.294295341E-1
5.431896020E-1,4.820318148E-2,7.828356028E-1,-1.315600574E-1
5.456774140E-1,4.926844314E-2,8.243808746E-1,-1.347558498E-1
5.481652270E-1,5.033370852E-2,8.616651297E-1,-1.379516423E-1
5.506530390E-1,5.139897019E-2,8.936230540E-1,-1.400821656E-1
5.531408520E-1,5.246423557E-2,9.191893935E-1,-1.422126889E-1
5.556286640E-1,5.459476262E-2,9.394294024E-1,-1.432779580E-1
5.581164770E-1,5.672528967E-2,9.522125125E-1,-1.443432271E-1
5.606042890E-1,5.992107838E-2,9.586040974E-1,-1.454084814E-1
5.630921020E-1,6.418213248E-2,9.575388432E-1,-1.464737505E-1
5.655799140E-1,6.631266326E-2,9.511472583E-1,-1.464737505E-1
5.680677270E-1,6.737792492E-2,9.383640885E-1,-1.475390196E-1
5.705555390E-1,6.844318658E-2,9.223851562E-1,-1.475390196E-1
5.730433520E-1,6.950845569E-2,9.032104015E-1,-1.486042738E-1
5.755311640E-1,7.057371736E-2,8.808398843E-1,-1.496695429E-1
5.780189770E-1,7.163897902E-2,8.563387990E-1,-1.496695429E-1
5.805067890E-1,7.270424068E-2,8.307724595E-1,-1.486042738E-1
5.829946020E-1,7.270424068E-2,8.020103574E-1,-1.486042738E-1
5.854824140E-1,7.270424068E-2,7.721830010E-1,-1.464737505E-1
5.879702270E-1,7.270424068E-2,7.402250767E-1,-1.443432271E-1
5.904580390E-1,7.163897902E-2,7.082671523E-1,-1.422126889E-1
5.929458520E-1,7.057371736E-2,6.763092279E-1,-1.390169114E-1
5.954336640E-1,6.844318658E-2,6.454166174E-1,-1.358211190E-1
5.979214770E-1,6.737792492E-2,6.187850237E-1,-1.315600574E-1
6.004092890E-1,6.631266326E-2,5.964145064E-1,-1.262337416E-1
6.028971020E-1,6.524740160E-2,5.793702602E-1,-1.219726875E-1
6.053849140E-1,6.524740160E-2,5.676523447E-1,-1.177116334E-1
6.078727270E-1,6.524740160E-2,5.601955056E-1,-1.123853177E-1
6.103605390E-1,6.524740160E-2,5.569997430E-1,-1.081242561E-1
6.128483520E-1,6.524740160E-2,5.559344888E-1,-1.027979404E-1
6.153361640E-1,6.524740160E-2,5.580649972E-1,-9.853688627E-2
6.178239770E-1,6.524740160E-2,5.612607598E-1,-9.427583218E-2
6.203117890E-1,6.524740160E-2,5.655218363E-1,-9.108003974E-2
6.227996020E-1,6.524740160E-2,5.708481669E-1,-8.788424730E-2
6.252874140E-1,6.418213248E-2,5.761744976E-1,-8.468846232E-2
6.277752270E-1,6.311687082E-2,5.836313367E-1,-8.255793154E-2
6.302630390E-1,6.418213248E-2,5.900229216E-1,-7.936213911E-2
6.327508520E-1,6.418213248E-2,5.974797606E-1,-7.723161578E-2
6.352386640E-1,6.418213248E-2,6.028060913E-1,-7.510108501E-2
6.377264770E-1,6.418213248E-2,6.081323624E-1,-7.297056168E-2
6.402142890E-1,6.418213248E-2,6.113281846E-1,-7.084003091E-2
6.427021020E-1,6.524740160E-2,6.123934388E-1,-6.870950758E-2
6.451899140E-1,6.418213248E-2,6.113281846E-1,-6.764423847E-2
6.476777270E-1,6.205160543E-2,6.081323624E-1,-6.444845349E-2
6.501655390E-1,5.992107838E-2,6.006755233E-1,-6.231792271E-2
6.526533520E-1,5.779055133E-2,5.910881758E-1,-6.018739566E-2
6.551411640E-1,5.566002429E-2,5.783050060E-1,-5.805686861E-2
6.576289770E-1,5.459476262E-2,5.633913279E-1,-5.592634156E-2
6.601167890E-1,5.459476262E-2,5.463470817E-1,-5.273054913E-2
6.626046020E-1,5.352949724E-2,5.271723270E-1,-5.060002208E-2
6.650924140E-1,5.566002429E-2,5.069323182E-1,-4.846949503E-2
6.675802270E-1,5.779055133E-2,4.845618010E-1,-4.633896798E-2
6.700680390E-1,5.992107838E-2,4.600607455E-1,-4.527370632E-2
6.725558520E-1,6.205160543E-2,4.334291518E-1,-4.420844093E-2
6.750436640E-1,6.418213248E-2,4.046670198E-1,-4.314317927E-2
6.775314770E-1,6.418213248E-2,3.737743795E-1,-4.314317927E-2
6.800192890E-1,6.524740160E-2,3.396859467E-1,-4.314317927E-2
6.825071020E-1,6.524740160E-2,3.055975139E-1,-4.527370632E-2
6.849949140E-1,6.524740160E-2,2.704437971E-1,-4.527370632E-2
6.874827270E-1,6.524740160E-2,2.363553643E-1,-4.633896798E-2
6.899705390E-1,6.524740160E-2,2.033322006E-1,-4.633896798E-2
6.924583520E-1,6.418213248E-2,1.745700836E-1,-4.740423337E-2
6.949461640E-1,6.418213248E-2,1.490037590E-1,-4.846949503E-2
6.974339770E-1,6.418213248E-2,1.287637353E-1,-4.740423337E-2
6.999217890E-1,6.418213248E-2,1.138500497E-1,-4.740423337E-2
7.024096020E-1,6.311687082E-2,1.031974182E-1,-4.740423337E-2
7.048974140E-1,6.311687082E-2,9.574057162E-2,-4.633896798E-2
7.073852270E-1,6.098634377E-2,9.041424841E-2,-4.420844093E-2
7.098730390E-1,5.779055133E-2,8.508793265E-2,-4.314317927E-2
7.123608520E-1,5.566002429E-2,8.189214021E-2,-3.994738683E-2
7.148486640E-1,5.246423557E-2,7.869634777E-2,-3.675159439E-2
7.173364770E-1,4.926844314E-2,7.550056279E-2,-3.355580568E-2
7.198242890E-1,4.713791609E-2,7.017423958E-2,-2.929474972E-2
7.223121020E-1,4.607265070E-2,6.591318548E-2,-2.503369562E-2
7.247999140E-1,4.500738904E-2,6.165213138E-2,-2.077264152E-2
7.272877270E-1,4.500738904E-2,5.632581562E-2,-1.651158556E-2
7.297755390E-1,4.500738904E-2,5.206476152E-2,-1.331579592E-2
7.322633520E-1,4.607265070E-2,4.567318037E-2,-9.054740891E-3
7.347511640E-1,4.713791609E-2,4.141212255E-2,-5.858949851E-3
7.372389770E-1,4.713791609E-2,3.608580679E-2,-2.663159044E-3
7.397267890E-1,4.820318148E-2,3.075948730E-2,-5.326318205E-4
7.422146020E-1,4.820318148E-2,2.649843320E-2,1.597895520E-3
7.447024140E-1,4.820318148E-2,2.436790615E-2,2.663159044E-3
7.471902270E-1,4.713791609E-2,2.330264263E-2,2.663159044E-3
7.496780390E-1,4.607265070E-2,2.330264263E-2,2.663159044E-3
7.521659040E-1,4.607265070E-2,2.436790615E-2,2.663159044E-3
7.546537680E-1,4.500738904E-2,2.543316968E-2,2.663159044E-3
7.571416330E-1,4.287686199E-2,2.756369673E-2,1.597895520E-3
7.596294970E-1,4.181159660E-2,3.075948730E-2,-5.326318205E-4
7.621173620E-1,3.968106955E-2,3.395527974E-2,-2.663159044E-3
7.646052270E-1,3.861580789E-2,3.715106845E-2,-4.793686327E-3
7.670930910E-1,3.648528084E-2,4.034686089E-2,-6.924213842E-3
7.695809560E-1,3.435475379E-2,4.567318037E-2,-7.989477366E-3
7.720688200E-1,3.222422674E-2,5.099949613E-2,-1.012000442E-2
7.745566850E-1,2.902843431E-2,5.526055023E-2,-1.331579592E-2
7.770445490E-1,2.689790726E-2,5.845634267E-2,-1.544632297E-2
7.795324140E-1,2.476738021E-2,6.165213138E-2,-1.864211448E-2
7.820202790E-1,2.263685316E-2,6.271740049E-2,-2.077264152E-2
7.845081430E-1,2.157158963E-2,6.165213138E-2,-2.396843210E-2
7.869960080E-1,2.157158963E-2,5.845634267E-2,-2.716422267E-2
7.894838720E-1,2.263685316E-2,5.099949613E-2,-3.036001325E-2
7.919717370E-1,2.263685316E-2,4.141212255E-2,-3.355580568E-2
7.944596020E-1,2.263685316E-2,2.969422378E-2,-3.568633273E-2
7.969474660E-1,2.263685316E-2,1.478053257E-2,-3.888212144E-2
7.994353310E-1,2.050632425E-2,-1.198421582E-3,-4.101264849E-2
8.019231950E-1,1.944106072E-2,-1.611211337E-2,-4.314317927E-2
8.044110600E-1,1.731053367E-2,-2.996053919E-2,-4.527370632E-2
8.068989240E-1,1.411474310E-2,-4.274370521E-2,-4.633896798E-2
8.093867890E-1,1.198421605E-2,-5.233107507E-2,-4.633896798E-2
