"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.079303110E-1,-1.571263932E-2,1.158474199E-2,-3.675159439E-2
5.104180200E-1,-1.677790284E-2,2.010685205E-2,-3.249054030E-2
5.129057280E-1,-1.890842989E-2,2.862896025E-2,-2.822948620E-2
5.153934360E-1,-1.997369342E-2,3.502054140E-2,-2.396843210E-2
5.178811450E-1,-2.210422046E-2,3.928159550E-2,-1.970737800E-2
5.203688530E-1,-2.316948399E-2,4.141212255E-2,-1.651158556E-2
5.228565610E-1,-2.423474751E-2,4.141212255E-2,-1.331579592E-2
5.253442700E-1,-2.423474751E-2,4.034686089E-2,-1.118526794E-2
5.278319780E-1,-2.530001104E-2,3.821633384E-2,-9.054740891E-3
5.303196860E-1,-2.530001104E-2,3.502054140E-2,-6.924213842E-3
5.328073950E-1,-2.423474751E-2,3.075948730E-2,-6.924213842E-3
5.352950510E-1,-2.423474751E-2,2.543316968E-2,-5.858949851E-3
5.377827070E-1,-2.423474751E-2,1.904158667E-2,-5.858949851E-3
5.402703630E-1,-2.210422046E-2,1.158474199E-2,-6.924213842E-3
5.427580200E-1,-2.103895694E-2,4.127896391E-3,-7.989477366E-3
5.452456760E-1,-1.890842989E-2,-3.328948980E-3,-9.054740891E-3
5.477333320E-1,-1.677790284E-2,-1.078579482E-2,-1.118526794E-2
5.502209880E-1,-1.464737486E-2,-1.824264042E-2,-1.438105945E-2
5.527086450E-1,-1.251684781E-2,-2.569948509E-2,-1.757685095E-2
5.551963010E-1,-1.038632076E-2,-3.209106624E-2,-2.183790505E-2
5.576839570E-1,-7.190529723E-3,-3.635212034E-2,-2.503369562E-2
5.601716130E-1,-5.060002208E-3,-4.061317816E-2,-2.716422267E-2
5.626592700E-1,-1.864211401E-3,-4.274370521E-2,-2.929474972E-2
5.651469260E-1,2.663159103E-4,-4.274370521E-2,-3.249054030E-2
5.676345820E-1,2.396843163E-3,-4.274370521E-2,-3.462106735E-2
5.701222380E-1,3.462106921E-3,-4.274370521E-2,-3.568633273E-2
5.726098950E-1,3.462106921E-3,-4.061317816E-2,-3.675159439E-2
5.750975510E-1,4.527370445E-3,-3.954791278E-2,-3.781685978E-2
5.775852070E-1,5.592633970E-3,-3.848264739E-2,-3.781685978E-2
5.800728630E-1,4.527370445E-3,-3.741738573E-2,-3.781685978E-2
5.825605200E-1,5.592633970E-3,-3.635212034E-2,-3.675159439E-2
5.850481760E-1,5.592633970E-3,-3.635212034E-2,-3.675159439E-2
5.875358320E-1,6.657897960E-3,-3.635212034E-2,-3.568633273E-2
5.900234880E-1,6.657897960E-3,-3.848264739E-2,-3.568633273E-2
5.925111450E-1,7.723161485E-3,-3.954791278E-2,-3.568633273E-2
5.949988010E-1,6.657897960E-3,-4.274370521E-2,-3.568633273E-2
5.974864570E-1,6.657897960E-3,-4.487423226E-2,-3.568633273E-2
5.999741130E-1,6.657897960E-3,-4.807002097E-2,-3.568633273E-2
6.024617700E-1,5.592633970E-3,-5.233107507E-2,-3.568633273E-2
6.049494260E-1,5.592633970E-3,-5.765739456E-2,-3.568633273E-2
6.074370820E-1,3.462106921E-3,-6.085318699E-2,-3.568633273E-2
6.099247380E-1,2.396843163E-3,-6.617950648E-2,-3.568633273E-2
6.124123950E-1,1.331579522E-3,-7.150582224E-2,-3.462106735E-2
6.149000510E-1,-7.989477599E-4,-7.683213800E-2,-3.462106735E-2
6.173877070E-1,-2.929474926E-3,-8.215846121E-2,-3.462106735E-2
6.198753630E-1,-3.994738683E-3,-8.748477697E-2,-3.568633273E-2
6.223630200E-1,-5.060002208E-3,-9.281109273E-2,-3.568633273E-2
6.248506760E-1,-6.125265732E-3,-9.707214683E-2,-3.568633273E-2
6.273383320E-1,-7.190529723E-3,-1.002679393E-1,-3.568633273E-2
6.298259880E-1,-8.255792782E-3,-1.023984700E-1,-3.568633273E-2
6.323136450E-1,-9.321057238E-3,-1.034637317E-1,-3.462106735E-2
6.348013010E-1,-1.038632076E-2,-1.034637317E-1,-3.462106735E-2
6.372889570E-1,-1.038632076E-2,-1.023984700E-1,-3.249054030E-2
6.397766130E-1,-1.145158429E-2,-1.002679393E-1,-3.036001325E-2
6.422642700E-1,-1.145158429E-2,-9.813741595E-2,-2.822948620E-2
6.447519260E-1,-1.251684781E-2,-9.600688517E-2,-2.503369562E-2
6.472395820E-1,-1.358211134E-2,-9.387636185E-2,-2.183790505E-2
6.497272380E-1,-1.358211134E-2,-9.174583107E-2,-1.864211448E-2
6.522148950E-1,-1.464737486E-2,-9.174583107E-2,-1.544632297E-2
6.547025510E-1,-1.571263932E-2,-9.068056941E-2,-1.225053146E-2
