"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.613249990E-1,-2.636527456E-2,-2.996053919E-2,3.568633273E-2
4.638127600E-1,-3.062633052E-2,-3.209106624E-2,3.142527863E-2
4.663005200E-1,-3.595264629E-2,-3.528685868E-2,2.716422267E-2
4.687882810E-1,-4.127896577E-2,-3.848264739E-2,2.290316857E-2
4.712760410E-1,-4.554001987E-2,-4.274370521E-2,1.864211448E-2
4.737638010E-1,-5.086633936E-2,-4.807002097E-2,1.544632297E-2
4.762515620E-1,-5.406212807E-2,-5.339634046E-2,1.225053146E-2
4.787393220E-1,-5.832318589E-2,-5.872265995E-2,1.012000442E-2
4.812270830E-1,-6.258423626E-2,-6.298371404E-2,5.858949851E-3
4.837148430E-1,-6.578002870E-2,-6.724476814E-2,1.597895520E-3
4.862026040E-1,-6.897582114E-2,-7.044056058E-2,-3.728422802E-3
4.886903640E-1,-7.110634446E-2,-7.150582224E-2,-6.924213842E-3
4.911781240E-1,-7.323687524E-2,-7.150582224E-2,-1.118526794E-2
4.936658850E-1,-7.643266767E-2,-7.044056058E-2,-1.438105945E-2
4.961536450E-1,-7.749792933E-2,-6.831002980E-2,-1.757685095E-2
4.986414060E-1,-7.962846011E-2,-6.617950648E-2,-2.077264152E-2
5.011291660E-1,-8.069372177E-2,-6.404897571E-2,-2.183790505E-2
5.036169260E-1,-8.069372177E-2,-6.298371404E-2,-2.396843210E-2
5.061046870E-1,-8.175898343E-2,-6.085318699E-2,-2.503369562E-2
5.085924470E-1,-8.388951421E-2,-5.978792161E-2,-2.609895915E-2
5.110802080E-1,-8.495477587E-2,-5.872265995E-2,-2.716422267E-2
5.135679680E-1,-8.708529919E-2,-5.659212917E-2,-2.716422267E-2
5.160557290E-1,-8.815056831E-2,-5.552686751E-2,-2.822948620E-2
5.185434890E-1,-8.815056831E-2,-5.339634046E-2,-2.929474972E-2
5.210312490E-1,-8.921582997E-2,-5.020054802E-2,-3.036001325E-2
5.235190100E-1,-9.028109163E-2,-4.807002097E-2,-3.036001325E-2
5.260067700E-1,-9.241162241E-2,-4.593949392E-2,-3.249054030E-2
5.284945310E-1,-9.241162241E-2,-4.380896688E-2,-3.462106735E-2
5.309822910E-1,-9.347688407E-2,-4.167843983E-2,-3.675159439E-2
5.334700510E-1,-9.454214573E-2,-3.954791278E-2,-3.994738683E-2
5.359578120E-1,-9.560741484E-2,-3.954791278E-2,-4.314317927E-2
5.384455720E-1,-9.667267650E-2,-3.848264739E-2,-4.633896798E-2
5.409333330E-1,-9.773793817E-2,-3.848264739E-2,-4.846949503E-2
5.434210930E-1,-9.986846894E-2,-3.741738573E-2,-5.166528746E-2
5.459088540E-1,-1.030642539E-1,-3.635212034E-2,-5.379581451E-2
5.483966140E-1,-1.073253155E-1,-3.635212034E-2,-5.486107618E-2
5.508843740E-1,-1.126516312E-1,-3.635212034E-2,-5.699160323E-2
5.533721350E-1,-1.179779470E-1,-3.635212034E-2,-5.699160323E-2
5.558598950E-1,-1.243695319E-1,-3.741738573E-2,-5.805686861E-2
5.583476560E-1,-1.307611167E-1,-3.848264739E-2,-5.805686861E-2
5.608354160E-1,-1.392832249E-1,-3.848264739E-2,-5.805686861E-2
5.633231760E-1,-1.456748098E-1,-3.741738573E-2,-5.912213027E-2
5.658109370E-1,-1.520663798E-1,-3.528685868E-2,-5.699160323E-2
5.682986970E-1,-1.573926955E-1,-3.209106624E-2,-5.592634156E-2
5.707864580E-1,-1.616537571E-1,-2.996053919E-2,-5.273054913E-2
5.732742180E-1,-1.669800729E-1,-2.463422157E-2,-4.740423337E-2
5.757619790E-1,-1.712411344E-1,-1.930790395E-2,-4.207791388E-2
5.782497390E-1,-1.755021811E-1,-1.185105834E-2,-3.568633273E-2
5.807374990E-1,-1.786979735E-1,-4.394212738E-3,-2.929474972E-2
5.832252600E-1,-1.829590350E-1,5.193160381E-3,-2.077264152E-2
5.857130200E-1,-1.861548275E-1,1.584579609E-2,-1.225053146E-2
5.882007810E-1,-1.904158741E-1,2.649843320E-2,-1.597895520E-3
5.906885410E-1,-1.936116666E-1,3.608580679E-2,9.054740891E-3
5.931763010E-1,-1.989379823E-1,4.673844203E-2,2.183790505E-2
5.956640620E-1,-2.031990439E-1,5.632581562E-2,3.355580568E-2
5.981518740E-1,-2.074600905E-1,6.591318548E-2,4.527370632E-2
6.006396870E-1,-2.138516754E-1,7.337003201E-2,5.592634156E-2
6.031274990E-1,-2.213085145E-1,7.869634777E-2,6.870950758E-2
6.056153120E-1,-2.287653685E-1,8.402267098E-2,7.829687744E-2
6.081031240E-1,-2.372874767E-1,8.721846342E-2,8.894951642E-2
6.105909370E-1,-2.458095849E-1,8.934898674E-2,9.853688627E-2
6.130787490E-1,-2.532664239E-1,9.147951752E-2,1.081242561E-1
6.155665620E-1,-2.607232630E-1,9.254477918E-2,1.155811027E-1
6.180543740E-1,-2.681801319E-1,9.254477918E-2,1.230379492E-1
